coid,year_q,RET
4532,2025Q4,3.5489
4533,2025Q4,0.9216
4534,2025Q4,-2.6848
4535,2025Q4,-0.3497
4536,2025Q4,-3.2935
4538,2025Q4,1.1904
4540,2025Q4,-3.2347
4541,2025Q4,-6.6818
4542,2025Q4,72.6912
4543,2025Q4,11.3061
4545,2025Q4,19.2014
4549,2025Q4,-4.7827
4550,2025Q4,1.4229
4551,2025Q4,-3.0172
4552,2025Q4,2.1145
4554,2025Q4,-3.5713
4555,2025Q4,-7.3583
4556,2025Q4,-1.2498
4557,2025Q4,7.8621
4558,2025Q4,-2.5063
4560,2025Q4,2.2049
4561,2025Q4,-5.2942
4562,2025Q4,-2.6463
4563,2025Q4,-5.4945
4564,2025Q4,5.7576
4566,2025Q4,7.895
4568,2025Q4,-1.1738
4569,2025Q4,1.6723
4571,2025Q4,-1.2122
4572,2025Q4,-1.6182
4576,2025Q4,-2.8301
4577,2025Q4,7.3392
4580,2025Q4,-0.6157
4581,2025Q4,-4.6127
4583,2025Q4,1.716
4584,2025Q4,-3.5999
4585,2025Q4,11.5513
4588,2025Q4,0.8292
4609,2025Q4,0.1564
4702,2025Q4,-3.6097
4706,2025Q4,2.4141
4707,2025Q4,6.1076
4711,2025Q4,-0.0002
4714,2025Q4,3.6967
4716,2025Q4,-0.606
4720,2025Q4,8.2437
4721,2025Q4,0.4424
4722,2025Q4,2.459
4726,2025Q4,-4.097
4728,2025Q4,1.1494
4729,2025Q4,13.7117
4735,2025Q4,-3.2982
4736,2025Q4,-2.7999
4737,2025Q4,1.1905
4739,2025Q4,-4.1656
4741,2025Q4,-0.9433
4743,2025Q4,-18.2356
4744,2025Q4,-6.4619
4745,2025Q4,2.0121
4746,2025Q4,-8.9094
4747,2025Q4,-2.7914
4749,2025Q4,7.2124
4754,2025Q4,-3.5088
4755,2025Q4,6.9652
4760,2025Q4,-7.6086
4763,2025Q4,-6.4865
4764,2025Q4,74.709
4766,2025Q4,-4.5525
4767,2025Q4,-2.5001
4768,2025Q4,88.3772
4770,2025Q4,7.944
4771,2025Q4,-4.1551
4772,2025Q4,3.0997
4804,2025Q4,2.7778
4806,2025Q4,-0.4926
4807,2025Q4,3.0901
4903,2025Q4,5.5833
4904,2025Q4,0.2271
4905,2025Q4,-4.8287
4906,2025Q4,2.4809
4907,2025Q4,14.472
4908,2025Q4,-1.9825
4909,2025Q4,36.4164
4911,2025Q4,-10.4384
4912,2025Q4,14.1786
4915,2025Q4,-6.6827
4916,2025Q4,21.7947
4919,2025Q4,-4.4942
4923,2025Q4,0.7046
4924,2025Q4,-6.9673
4927,2025Q4,49.0907
4930,2025Q4,0.9109
4931,2025Q4,12.8526
4933,2025Q4,-2.9656
4934,2025Q4,9.9208
4935,2025Q4,-3.9906
4938,2025Q4,-4.8542
4939,2025Q4,14.6416
4942,2025Q4,2.6247
4943,2025Q4,-16.2337
4946,2025Q4,3.3979
4949,2025Q4,-3.3592
4950,2025Q4,-9.0
4951,2025Q4,-4.5588
4952,2025Q4,-1.9444
4953,2025Q4,-2.381
4956,2025Q4,6.6666
4958,2025Q4,-2.4056
4960,2025Q4,1.1279
4961,2025Q4,1.0565
4966,2025Q4,-11.649
4967,2025Q4,43.1818
4968,2025Q4,-10.9539
4971,2025Q4,50.1209
4972,2025Q4,-0.5511
4973,2025Q4,12.1563
4974,2025Q4,-3.3333
4976,2025Q4,-5.7994
4977,2025Q4,14.5161
4979,2025Q4,38.2167
4987,2025Q4,5.8139
4989,2025Q4,31.5788
4991,2025Q4,38.6178
4994,2025Q4,0.3102
4995,2025Q4,-0.2445
4999,2025Q4,-1.7056
5007,2025Q4,3.1195
5009,2025Q4,1.1025
5011,2025Q4,-4.7393
5013,2025Q4,-3.9588
5014,2025Q4,-0.9756
5015,2025Q4,-1.0791
5016,2025Q4,-0.0001
5201,2025Q4,0.7777
5202,2025Q4,-5.8307
5203,2025Q4,-10.7
5205,2025Q4,7.3291
5206,2025Q4,7.0867
5209,2025Q4,-2.3324
5210,2025Q4,5.4117
5211,2025Q4,-0.3637
5212,2025Q4,-0.0001
5213,2025Q4,-0.6212
5215,2025Q4,-5.2705
5220,2025Q4,-3.6516
5222,2025Q4,-2.6413
5223,2025Q4,6.3671
5225,2025Q4,-8.0185
5227,2025Q4,-9.5943
5228,2025Q4,0.8547
5230,2025Q4,4.3604
5234,2025Q4,2.9672
5236,2025Q4,-8.943
5243,2025Q4,-5.6233
5244,2025Q4,6.2194
5245,2025Q4,-1.6166
5251,2025Q4,1.2297
5258,2025Q4,0.9049
5263,2025Q4,19.7916
5269,2025Q4,-6.5637
5272,2025Q4,12.0968
5274,2025Q4,-0.7517
5276,2025Q4,1.0102
5278,2025Q4,1.7231
5283,2025Q4,-3.6623
5284,2025Q4,-3.767
5285,2025Q4,-2.8957
5287,2025Q4,-1.7291
5288,2025Q4,4.4118
5289,2025Q4,16.7174
5291,2025Q4,-3.399
5292,2025Q4,16.382
5299,2025Q4,-4.3244
5301,2025Q4,3.1963
5302,2025Q4,6.0395
5306,2025Q4,0.4322
5309,2025Q4,15.2542
5310,2025Q4,-0.0002
5312,2025Q4,2.538
5314,2025Q4,-12.018
5315,2025Q4,-1.4285
5321,2025Q4,-5.7366
5324,2025Q4,-3.7561
5328,2025Q4,-1.9047
5340,2025Q4,15.1567
5344,2025Q4,-2.54
5345,2025Q4,-4.6278
5347,2025Q4,1.7681
5348,2025Q4,5.8996
5351,2025Q4,28.6079
5353,2025Q4,6.0974
5355,2025Q4,19.3127
5356,2025Q4,-0.5989
5364,2025Q4,0.6803
5371,2025Q4,-7.6262
5381,2025Q4,1.25
5386,2025Q4,25.0002
5388,2025Q4,-3.398
5392,2025Q4,4.6105
5398,2025Q4,0.0001
5403,2025Q4,-0.4293
5410,2025Q4,-0.6473
5425,2025Q4,-12.0954
5426,2025Q4,-2.9556
5432,2025Q4,39.5438
5434,2025Q4,-3.8017
5438,2025Q4,6.3635
5439,2025Q4,-10.452
5443,2025Q4,-0.2335
5450,2025Q4,10.2272
5452,2025Q4,29.3576
5455,2025Q4,2.0942
5457,2025Q4,-3.5462
5460,2025Q4,6.0605
5464,2025Q4,-9.833
5465,2025Q4,2.1053
5468,2025Q4,-6.7501
5469,2025Q4,-14.537
5471,2025Q4,-3.6656
5474,2025Q4,-2.1473
5475,2025Q4,60.368
5478,2025Q4,-0.2019
5481,2025Q4,10.732
5483,2025Q4,1.4286
5484,2025Q4,4.7092
5487,2025Q4,-2.2876
5488,2025Q4,0.5235
5489,2025Q4,-0.1241
5490,2025Q4,-1.6215
5493,2025Q4,5.8685
5498,2025Q4,83.6064
5508,2025Q4,-13.1127
5511,2025Q4,-0.1525
5512,2025Q4,-1.2499
5514,2025Q4,-1.1764
5515,2025Q4,10.4296
5516,2025Q4,-2.8778
5519,2025Q4,0.1517
5520,2025Q4,-2.9381
5521,2025Q4,55.6666
5522,2025Q4,26.6553
5523,2025Q4,1.3356
5525,2025Q4,-1.5679
5529,2025Q4,18.8978
5530,2025Q4,-2.6802
5531,2025Q4,0.2203
5533,2025Q4,-0.3438
5534,2025Q4,10.1673
5536,2025Q4,12.2125
5538,2025Q4,4.9742
5543,2025Q4,3.8869
5546,2025Q4,3.4012
5547,2025Q4,4.1751
5548,2025Q4,3.4117
5601,2025Q4,-1.2164
5603,2025Q4,-0.5277
5604,2025Q4,-1.8519
5607,2025Q4,-0.206
5608,2025Q4,-3.825
5609,2025Q4,0.7556
5701,2025Q4,3.4482
5703,2025Q4,1.695
5704,2025Q4,3.7316
5706,2025Q4,-2.1273
5864,2025Q4,0.6621
5871,2025Q4,2.4274
5876,2025Q4,3.8363
5878,2025Q4,0.0
5880,2025Q4,1.8868
5902,2025Q4,-2.5162
5903,2025Q4,0.0001
5904,2025Q4,0.1137
5905,2025Q4,-1.8318
5906,2025Q4,-1.1516
5907,2025Q4,-2.6177
6005,2025Q4,-5.7087
6015,2025Q4,2.8708
6016,2025Q4,2.3528
6020,2025Q4,2.6881
6021,2025Q4,-0.1954
6023,2025Q4,2.3084
6024,2025Q4,2.2044
6026,2025Q4,9.0906
6028,2025Q4,-10.3006
6101,2025Q4,-2.5537
6103,2025Q4,-0.2798
6104,2025Q4,1.6289
6108,2025Q4,12.1091
6109,2025Q4,-4.0486
6111,2025Q4,6.2158
6112,2025Q4,-4.4607
6113,2025Q4,1.2724
6114,2025Q4,0.0001
6115,2025Q4,0.6397
6116,2025Q4,5.8348
6117,2025Q4,1.9802
6118,2025Q4,9.0659
6120,2025Q4,15.1659
6121,2025Q4,7.45
6122,2025Q4,9.3023
6123,2025Q4,-3.3795
6124,2025Q4,10.664
6125,2025Q4,15.7304
6126,2025Q4,4.4142
6127,2025Q4,26.0627
6128,2025Q4,-1.7317
6129,2025Q4,-1.0601
6130,2025Q4,10.9727
6133,2025Q4,22.7135
6134,2025Q4,18.022
6136,2025Q4,2.1096
6138,2025Q4,-10.3735
6139,2025Q4,21.1854
6140,2025Q4,-9.2466
6141,2025Q4,-5.7778
6142,2025Q4,-1.826
6143,2025Q4,-6.8966
6144,2025Q4,-4.5225
6146,2025Q4,0.629
6147,2025Q4,1.3158
6148,2025Q4,1.8941
6150,2025Q4,-3.7037
6151,2025Q4,11.5659
6152,2025Q4,22.353
6153,2025Q4,-6.8324
6154,2025Q4,2.2387
6155,2025Q4,17.7808
6156,2025Q4,11.809
6158,2025Q4,-1.3606
6160,2025Q4,-0.5732
6161,2025Q4,-0.6514
6163,2025Q4,48.4932
6164,2025Q4,31.282
6165,2025Q4,-5.4054
6166,2025Q4,1.4446
6167,2025Q4,-0.4348
6168,2025Q4,-0.7694
6169,2025Q4,-4.4774
6170,2025Q4,-4.4401
6171,2025Q4,3.3868
6173,2025Q4,-0.443
6174,2025Q4,-6.5314
6175,2025Q4,1.7788
6176,2025Q4,2.9049
6177,2025Q4,11.875
6179,2025Q4,-12.1397
6180,2025Q4,-2.0601
6182,2025Q4,7.5044
6183,2025Q4,-1.2473
6184,2025Q4,0.5231
6185,2025Q4,0.9934
6186,2025Q4,-2.2647
6187,2025Q4,2.5352
6188,2025Q4,3.8836
6189,2025Q4,-4.0862
6190,2025Q4,8.809
6191,2025Q4,-14.8289
6192,2025Q4,4.3689
6194,2025Q4,-7.9087
6195,2025Q4,-0.5815
6196,2025Q4,17.0213
6197,2025Q4,-3.136
6198,2025Q4,2.3854
6199,2025Q4,16.7565
6201,2025Q4,0.1767
6202,2025Q4,-2.1078
6203,2025Q4,-17.6756
6204,2025Q4,1.9357
6205,2025Q4,58.9744
6206,2025Q4,-4.4746
6207,2025Q4,-3.5425
6208,2025Q4,6.9823
6209,2025Q4,17.6055
6210,2025Q4,4.8969
6212,2025Q4,2.2222
6213,2025Q4,2.2519
6214,2025Q4,-2.0749
6215,2025Q4,-4.2454
6216,2025Q4,0.1886
6217,2025Q4,1.3861
6218,2025Q4,52.0775
6219,2025Q4,0.7481
6220,2025Q4,2.9763
6221,2025Q4,-3.3638
6222,2025Q4,-5.25
6223,2025Q4,-0.8813
6224,2025Q4,0.7023
6225,2025Q4,5.5393
6226,2025Q4,10.7988
6227,2025Q4,-5.3739
6228,2025Q4,7.9917
6229,2025Q4,-2.6907
6230,2025Q4,-1.2875
6231,2025Q4,0.4694
6233,2025Q4,32.8124
6234,2025Q4,38.7992
6235,2025Q4,3.6483
6236,2025Q4,-17.1154
6237,2025Q4,2.3544
6239,2025Q4,10.1908
6240,2025Q4,1.5875
6241,2025Q4,10.4804
6242,2025Q4,0.8997
6243,2025Q4,29.6875
6244,2025Q4,29.1293
6245,2025Q4,-6.4209
6246,2025Q4,3.7173
6248,2025Q4,13.1925
6257,2025Q4,15.9206
6259,2025Q4,12.5393
6261,2025Q4,11.5131
6263,2025Q4,-2.612
6264,2025Q4,0.1376
6265,2025Q4,72.8499
6266,2025Q4,1.0453
6269,2025Q4,6.115
6270,2025Q4,2.2831
6271,2025Q4,5.9525
6272,2025Q4,12.75
6274,2025Q4,12.2727
6275,2025Q4,19.1395
6276,2025Q4,-3.2541
6277,2025Q4,-3.3269
6278,2025Q4,-6.9268
6279,2025Q4,-1.1674
6281,2025Q4,-3.2309
6282,2025Q4,9.87
6283,2025Q4,-3.4091
6284,2025Q4,0.8622
6285,2025Q4,-2.9412
6290,2025Q4,-0.8242
6291,2025Q4,14.9998
6292,2025Q4,-1.0975
6294,2025Q4,8.9448
6405,2025Q4,9.307
6409,2025Q4,-16.293
6411,2025Q4,-4.8811
6412,2025Q4,-5.8402
6414,2025Q4,-3.8589
6415,2025Q4,-6.8127
6416,2025Q4,12.7475
6417,2025Q4,-0.0001
6418,2025Q4,-8.4053
6419,2025Q4,50.0873
6423,2025Q4,10.444
6425,2025Q4,8.2698
6426,2025Q4,28.1412
6431,2025Q4,23.3945
6432,2025Q4,2.4427
6435,2025Q4,-6.0867
6438,2025Q4,5.1722
6441,2025Q4,-1.0872
6442,2025Q4,14.2859
6443,2025Q4,108.2089
6446,2025Q4,-8.9146
6449,2025Q4,-7.6488
6451,2025Q4,0.0
6456,2025Q4,0.1168
6461,2025Q4,20.2702
6462,2025Q4,-7.6628
6464,2025Q4,-1.9108
6465,2025Q4,66.087
6469,2025Q4,-8.2351
6470,2025Q4,-5.8756
6472,2025Q4,-10.6227
6474,2025Q4,-4.354
6477,2025Q4,0.867
6482,2025Q4,0.2591
6485,2025Q4,15.3167
6486,2025Q4,7.013
6488,2025Q4,8.5102
6491,2025Q4,-8.2124
6492,2025Q4,4.6371
6494,2025Q4,-0.8242
6496,2025Q4,0.5155
6498,2025Q4,-2.4864
6499,2025Q4,-2.6776
6504,2025Q4,-6.3277
6505,2025Q4,-8.6043
6506,2025Q4,-0.6473
6508,2025Q4,-0.4203
6509,2025Q4,-6.753
6510,2025Q4,19.0106
6512,2025Q4,0.2422
6515,2025Q4,0.3534
6516,2025Q4,4.1665
6517,2025Q4,13.7286
6523,2025Q4,-1.6855
6525,2025Q4,-0.265
6526,2025Q4,-3.384
6527,2025Q4,-3.4266
6530,2025Q4,-2.3583
6531,2025Q4,3.4642
6532,2025Q4,9.4595
6533,2025Q4,-15.0444
6535,2025Q4,-10.5746
6538,2025Q4,-0.4452
6541,2025Q4,0.9173
6542,2025Q4,11.3355
6546,2025Q4,1.2988
6547,2025Q4,-10.1193
6548,2025Q4,11.2126
6550,2025Q4,0.6474
6552,2025Q4,0.3983
6556,2025Q4,3.6285
6558,2025Q4,-4.5162
6560,2025Q4,1.2255
6561,2025Q4,4.8352
6568,2025Q4,29.9999
6569,2025Q4,-2.2322
6570,2025Q4,1.0554
6573,2025Q4,-13.881
6574,2025Q4,-5.2186
6576,2025Q4,2.5447
6577,2025Q4,-1.4287
6578,2025Q4,-2.3018
6579,2025Q4,-4.0539
6581,2025Q4,-4.0726
6582,2025Q4,-1.2194
6584,2025Q4,-3.3424
6585,2025Q4,-1.7857
6588,2025Q4,50.4004
6589,2025Q4,-17.1812
6590,2025Q4,0.3974
6591,2025Q4,-2.8351
6592,2025Q4,-6.1128
6593,2025Q4,-14.9521
6596,2025Q4,1.4284
6597,2025Q4,-7.0312
6598,2025Q4,-0.4527
6603,2025Q4,25.2898
6605,2025Q4,0.0002
6606,2025Q4,0.5964
6609,2025Q4,6.534
6612,2025Q4,-12.5443
6613,2025Q4,13.2021
6614,2025Q4,-2.4854
6615,2025Q4,-1.1474
6616,2025Q4,0.2056
6617,2025Q4,6.4278
6620,2025Q4,1.9803
6624,2025Q4,35.8076
6625,2025Q4,-6.6591
6629,2025Q4,-6.9344
6637,2025Q4,-4.7792
6640,2025Q4,13.6936
6641,2025Q4,-2.3077
6642,2025Q4,-0.5745
6643,2025Q4,-15.0901
6649,2025Q4,-9.1797
6651,2025Q4,5.5988
6654,2025Q4,0.0
6655,2025Q4,8.5586
6657,2025Q4,-5.2865
6658,2025Q4,16.9661
6661,2025Q4,-0.268
6662,2025Q4,3.3335
6664,2025Q4,15.6674
6666,2025Q4,-0.4475
6667,2025Q4,8.5365
6668,2025Q4,-0.7853
6669,2025Q4,-1.86
6670,2025Q4,5.1443
6671,2025Q4,0.7013
6672,2025Q4,3.3481
6674,2025Q4,0.978
6679,2025Q4,-4.2105
6680,2025Q4,-16.9016
6683,2025Q4,-2.807
6684,2025Q4,-4.664
6689,2025Q4,-4.2057
6690,2025Q4,2.9587
6691,2025Q4,10.9343
6692,2025Q4,-1.9609
6693,2025Q4,5.8825
6695,2025Q4,2.3677
6697,2025Q4,0.4125
6698,2025Q4,2.6621
6703,2025Q4,1.9232
6706,2025Q4,58.0431
6708,2025Q4,5.6558
6712,2025Q4,-4.6513
6715,2025Q4,14.1427
6716,2025Q4,-7.2978
6719,2025Q4,-2.5
6720,2025Q4,-1.2
6721,2025Q4,-0.8118
6722,2025Q4,-1.6919
6725,2025Q4,54.7872
6727,2025Q4,6.5282
6728,2025Q4,1.1447
6730,2025Q4,10.625
6732,2025Q4,-2.4932
6733,2025Q4,-1.7902
6735,2025Q4,-10.6348
6739,2025Q4,14.0455
6741,2025Q4,2.069
6742,2025Q4,2.3568
6743,2025Q4,-5.2542
6751,2025Q4,-2.1352
6752,2025Q4,2.9167
6753,2025Q4,8.13
6754,2025Q4,3.3262
6756,2025Q4,6.4514
6757,2025Q4,-6.5216
6761,2025Q4,8.3008
6762,2025Q4,-5.1282
6763,2025Q4,-2.0442
6767,2025Q4,-2.7876
6768,2025Q4,-7.4561
6770,2025Q4,15.9825
6776,2025Q4,3.6679
6781,2025Q4,-5.338
6782,2025Q4,0.5763
6785,2025Q4,17.1483
6788,2025Q4,71.3003
6789,2025Q4,8.3651
6790,2025Q4,1.1828
6791,2025Q4,-3.241
6792,2025Q4,-2.7182
6794,2025Q4,13.1315
6796,2025Q4,1.5623
6799,2025Q4,1.8867
6803,2025Q4,0.1688
6804,2025Q4,-6.0909
6805,2025Q4,3.5033
6806,2025Q4,-3.6895
6807,2025Q4,-0.7609
6811,2025Q4,-1.168
6821,2025Q4,-7.1886
6823,2025Q4,18.4682
6829,2025Q4,-3.5556
6830,2025Q4,8.0744
6831,2025Q4,24.9997
6834,2025Q4,-0.1755
6835,2025Q4,-3.0074
6838,2025Q4,-4.3479
6840,2025Q4,7.0174
6841,2025Q4,3.852
6843,2025Q4,-1.9264
6844,2025Q4,-1.0429
6846,2025Q4,-2.0
6855,2025Q4,-6.25
6856,2025Q4,0.698
6859,2025Q4,13.3003
6861,2025Q4,-0.1685
6862,2025Q4,-8.4086
6863,2025Q4,-1.2659
6865,2025Q4,7.7356
6869,2025Q4,-5.7731
6870,2025Q4,21.9074
6872,2025Q4,-4.2857
6873,2025Q4,-2.7587
6874,2025Q4,-7.133
6875,2025Q4,8.5775
6877,2025Q4,-2.5585
6881,2025Q4,-0.0001
6884,2025Q4,8.9394
6885,2025Q4,2.0586
6887,2025Q4,-0.96
6890,2025Q4,-7.7349
6894,2025Q4,9.4998
6895,2025Q4,-15.7894
6899,2025Q4,1.5239
6901,2025Q4,-2.367
6902,2025Q4,-4.9385
6903,2025Q4,44.0731
6904,2025Q4,-5.6451
6906,2025Q4,-9.5919
6909,2025Q4,11.8644
6910,2025Q4,11.2902
6913,2025Q4,-3.252
6914,2025Q4,-2.6937
6916,2025Q4,2.247
6918,2025Q4,-2.7306
6919,2025Q4,-1.2738
6922,2025Q4,-8.0646
6923,2025Q4,0.0
6925,2025Q4,-12.1392
6928,2025Q4,0.0
6929,2025Q4,-1.2913
6931,2025Q4,-3.1994
6933,2025Q4,-8.257
6934,2025Q4,25.2112
6936,2025Q4,4.7826
6937,2025Q4,10.0457
6944,2025Q4,26.508
6952,2025Q4,2.7027
6953,2025Q4,12.4999
6957,2025Q4,-10.2505
6958,2025Q4,-0.0001
6961,2025Q4,-0.7596
6962,2025Q4,-2.1277
6965,2025Q4,14.4981
6967,2025Q4,11.8533
6968,2025Q4,9.541
6971,2025Q4,-5.882
6982,2025Q4,-2.4961
6994,2025Q4,-1.0799
6996,2025Q4,-0.9902
6997,2025Q4,-5.0156
7402,2025Q4,0.3817
7547,2025Q4,-19.55
7556,2025Q4,-2.0834
7584,2025Q4,5.1746
7642,2025Q4,-6.628
7703,2025Q4,15.4226
7704,2025Q4,9.276
7705,2025Q4,-0.621
7708,2025Q4,-1.5384
7709,2025Q4,0.8
7711,2025Q4,-1.3337
7712,2025Q4,-3.5106
7713,2025Q4,-0.5421
7714,2025Q4,9.5394
7715,2025Q4,0.9868
7716,2025Q4,-3.7879
7717,2025Q4,49.5849
7718,2025Q4,-1.2087
7721,2025Q4,3.7576
7722,2025Q4,0.7066
7723,2025Q4,0.1489
7728,2025Q4,65.0228
7732,2025Q4,2.1601
7734,2025Q4,8.8738
7736,2025Q4,-2.1739
7738,2025Q4,-10.7143
7743,2025Q4,-4.9327
7744,2025Q4,4.7454
7747,2025Q4,-8.9494
7749,2025Q4,-4.0448
7750,2025Q4,14.4756
7751,2025Q4,59.6711
7753,2025Q4,0.7144
7757,2025Q4,-2.4795
7760,2025Q4,1.1904
7765,2025Q4,2.8469
7767,2025Q4,25.1218
7768,2025Q4,13.5136
7769,2025Q4,14.1664
7770,2025Q4,8.3904
7777,2025Q4,52.2222
7780,2025Q4,-2.4457
7782,2025Q4,-0.6735
7786,2025Q4,-3.1249
7788,2025Q4,27.8303
7791,2025Q4,-1.7566
7792,2025Q4,9.8482
7794,2025Q4,-8.9109
7795,2025Q4,-0.6565
7799,2025Q4,-23.4748
7805,2025Q4,36.2007
7810,2025Q4,263.5295
7811,2025Q4,-1.5267
7820,2025Q4,-12.1389
7821,2025Q4,-3.2147
7822,2025Q4,49.2306
7828,2025Q4,38.9173
8011,2025Q4,3.0092
8016,2025Q4,-1.6439
8021,2025Q4,40.2214
8024,2025Q4,-2.8114
8027,2025Q4,10.606
8028,2025Q4,9.5386
8032,2025Q4,2.6667
8033,2025Q4,3.203
8034,2025Q4,-5.6495
8038,2025Q4,16.9928
8039,2025Q4,8.3972
8040,2025Q4,-2.5948
8042,2025Q4,-6.2936
8043,2025Q4,9.4149
8044,2025Q4,6.6892
8045,2025Q4,-1.9255
8046,2025Q4,-8.1905
8047,2025Q4,-8.182
8048,2025Q4,-15.1378
8049,2025Q4,-0.9824
8050,2025Q4,-6.8108
8054,2025Q4,-4.9998
8059,2025Q4,-6.7498
8064,2025Q4,9.364
8066,2025Q4,1.0203
8067,2025Q4,5.5749
8068,2025Q4,59.2287
8069,2025Q4,3.125
8070,2025Q4,-1.6642
8071,2025Q4,-1.1112
8072,2025Q4,-3.045
8074,2025Q4,40.4963
8076,2025Q4,3.0238
8077,2025Q4,-4.4565
8080,2025Q4,0.8786
8081,2025Q4,2.4389
8083,2025Q4,2.273
8084,2025Q4,29.0513
8085,2025Q4,-5.7143
8086,2025Q4,2.8984
8087,2025Q4,-13.6488
8088,2025Q4,14.3564
8089,2025Q4,-3.2813
8091,2025Q4,-3.0434
8092,2025Q4,4.1236
8093,2025Q4,-3.3455
8096,2025Q4,8.9742
8097,2025Q4,-1.6182
8099,2025Q4,-4.5393
8101,2025Q4,1.2345
8102,2025Q4,24.8587
8103,2025Q4,-0.3037
8104,2025Q4,6.8793
8105,2025Q4,6.0464
8107,2025Q4,1.444
8109,2025Q4,-2.4156
8110,2025Q4,54.8036
8111,2025Q4,6.0871
8112,2025Q4,7.6367
8114,2025Q4,-5.8511
8121,2025Q4,8.6043
8131,2025Q4,62.5628
8147,2025Q4,5.0252
8150,2025Q4,10.2925
8155,2025Q4,-5.6179
8163,2025Q4,-5.0715
8171,2025Q4,3.3897
8176,2025Q4,3.846
8182,2025Q4,2.3577
8183,2025Q4,-1.1996
8201,2025Q4,-8.8436
8210,2025Q4,4.3615
8213,2025Q4,-2.5448
8215,2025Q4,-5.4862
8222,2025Q4,-4.0378
8227,2025Q4,-3.3443
8234,2025Q4,-2.1978
8240,2025Q4,10.6765
8249,2025Q4,-4.0386
8255,2025Q4,-5.1589
8261,2025Q4,-3.1183
8271,2025Q4,13.0002
8272,2025Q4,-3.5235
8277,2025Q4,5.5173
8279,2025Q4,-12.1213
8284,2025Q4,1.1198
8289,2025Q4,2.75
8299,2025Q4,30.236
8341,2025Q4,-3.4356
8342,2025Q4,-0.4745
8349,2025Q4,-3.939
8354,2025Q4,1.9109
8358,2025Q4,20.4348
8367,2025Q4,-0.7965
8374,2025Q4,1.1599
8383,2025Q4,-0.6142
8390,2025Q4,4.5087
8401,2025Q4,0.5226
8403,2025Q4,-3.1119
8404,2025Q4,-8.3334
8409,2025Q4,0.928
8410,2025Q4,-3.3695
8411,2025Q4,0.8064
8415,2025Q4,-0.881
8416,2025Q4,4.9276
8421,2025Q4,7.9052
8422,2025Q4,28.9796
8423,2025Q4,2.8573
8424,2025Q4,-1.4764
8426,2025Q4,-1.4288
8429,2025Q4,-0.5134
8431,2025Q4,66.6463
8432,2025Q4,7.1429
8433,2025Q4,-0.5826
8435,2025Q4,-0.5608
8436,2025Q4,-5.1503
8437,2025Q4,0.8824
8438,2025Q4,42.5171
8440,2025Q4,0.8113
8442,2025Q4,-1.6806
8443,2025Q4,0.4527
8444,2025Q4,18.5367
8446,2025Q4,0.8309
8450,2025Q4,-0.8621
8454,2025Q4,-8.5902
8455,2025Q4,0.4785
8462,2025Q4,-4.1268
8463,2025Q4,1.9123
8464,2025Q4,-3.0869
8466,2025Q4,-3.7365
8467,2025Q4,15.0209
8472,2025Q4,-8.1187
8473,2025Q4,1.9073
8476,2025Q4,0.0
8477,2025Q4,7.3274
8478,2025Q4,-4.5686
8481,2025Q4,-0.1228
8482,2025Q4,-0.603
8488,2025Q4,-3.8835
8489,2025Q4,-3.9426
8499,2025Q4,20.6038
8905,2025Q4,-1.2943
8906,2025Q4,32.1192
8908,2025Q4,-0.4493
8916,2025Q4,1.6327
8917,2025Q4,-0.172
8921,2025Q4,3.4884
8923,2025Q4,0.7633
8924,2025Q4,-0.9616
8926,2025Q4,-1.5663
8927,2025Q4,-11.0906
8928,2025Q4,-1.7751
8929,2025Q4,5.1671
8930,2025Q4,2.6769
8931,2025Q4,-0.864
8932,2025Q4,-4.5584
8933,2025Q4,3.2702
8935,2025Q4,6.86
8936,2025Q4,-2.8068
8937,2025Q4,-2.8754
8938,2025Q4,2.6432
8940,2025Q4,1.4925
8941,2025Q4,-3.0134
8942,2025Q4,-3.0586
8996,2025Q4,12.6214
9103,2025Q4,-3.2679
910322,2025Q4,-1.2578
9105,2025Q4,-1.5491
910861,2025Q4,-8.5665
9110,2025Q4,3.9735
911608,2025Q4,1.5093
911622,2025Q4,0.2569
911868,2025Q4,7.2001
912000,2025Q4,-4.5456
9136,2025Q4,15.3089
9802,2025Q4,-8.1079
9902,2025Q4,-1.1733
9904,2025Q4,-1.4704
9905,2025Q4,-0.2491
9906,2025Q4,2.3066
9907,2025Q4,-5.0667
9908,2025Q4,-0.4975
9910,2025Q4,-9.6899
9911,2025Q4,-1.0638
9912,2025Q4,5.4852
9914,2025Q4,-10.5946
9917,2025Q4,-0.4608
9918,2025Q4,0.5057
9919,2025Q4,-2.3809
9921,2025Q4,-7.8608
9924,2025Q4,-2.6021
9925,2025Q4,0.2458
9926,2025Q4,-0.9008
9927,2025Q4,0.8886
9928,2025Q4,6.7414
9929,2025Q4,3.3333
9930,2025Q4,-1.2639
9931,2025Q4,0.295
9933,2025Q4,-7.4851
9934,2025Q4,1.618
9935,2025Q4,-4.0672
9937,2025Q4,-0.0001
9938,2025Q4,-9.3358
9939,2025Q4,-5.4689
9940,2025Q4,0.0001
9941,2025Q4,-11.1111
9942,2025Q4,0.9524
9943,2025Q4,-0.6546
9944,2025Q4,1.7912
9945,2025Q4,-1.1611
9946,2025Q4,7.8651
9949,2025Q4,10.757
9950,2025Q4,-0.0001
9951,2025Q4,-3.8128
9955,2025Q4,0.6599
