coid,year,ROA,EPS,ROE,OM,GM,FCF,total_assets,LEV
6781,2024,11.53,25.39,15.69,23.71,39.41,-5.546336441989172,20578913,28.49
6782,2024,13.2,10.1,19.06,21.52,38.85,16.80071551102222,5303264,29.92
6785,2024,1.03,0.27,1.07,-1168.02,65.15,,2556124,2.51
6788,2024,17.38,14.34,24.47,31.39,59.09,25.716377697435128,3400516,26.02
6789,2024,7.23,5.49,10.02,20.07,30.48,19.181134203294864,24739536,26.98
6790,2024,8.18,2.78,13.05,8.47,22.8,-25.653546678571047,9904283,41.32
6791,2024,10.97,4.16,18.56,12.39,38.4,27.11786711628642,847796,43.88
6792,2024,4.85,2.1,5.95,2.35,28.5,19.30689142632488,2048597,22.36
6794,2024,-12.56,-1.62,-14.53,-322.83,64.52,270.9102658788774,777889,11.99
6796,2024,0.93,0.16,0.73,-0.7,43.48,3.007655088751621,1356136,45.25
6799,2024,7.37,2.94,8.27,15.41,47.08,-3.9765337090830264,1753416,11.29
6803,2024,11.04,17.43,20.28,18.22,20.24,-3.431545393637139,13349774,44.6
6804,2024,-3.16,-2.14,-5.74,-7.71,3.96,10.981975887098919,1856218,34.24
6805,2024,11.4,17.9,24.2,14.62,22.31,0.84468894066201,12758184,56.53
6806,2024,2.55,3.58,5.08,5.91,10.37,-2.853104918445908,49861461,72.53
6807,2024,13.25,8.88,20.49,9.5,18.49,-4.531433785898428,3994205,35.52
6811,2024,9.31,13.0,26.15,7.54,12.91,2.520618221471384,6097427,64.59
6821,2024,3.93,1.19,5.7,3.65,32.92,-17.969840225737244,985782,34.3
6823,2024,-12.41,-7.3,-31.31,-41.34,-0.1,1.5008614846933361,1281561,62.7
6829,2024,13.83,5.66,17.42,22.47,35.16,-14.358138332770034,2698859,25.81
6830,2024,1.87,1.34,2.27,6.85,26.66,38.56234437467138,5927361,46.88
6831,2024,4.5,1.8,7.82,6.36,23.08,3.616139593889349,2829542,44.42
6834,2024,2.96,0.64,3.95,2.45,17.73,-0.03774017849594821,2136452,31.48
6835,2024,8.18,4.06,15.25,11.17,26.2,-96.15879125705752,3967677,52.22
6838,2024,-10.44,-1.43,-14.94,-122.51,83.0,-6.530958439355386,2112272,26.69
6840,2024,1.58,0.54,1.71,-1.41,37.64,22.37073720856113,1676409,39.97
6841,2024,1.77,0.31,1.87,9.03,61.57,39.72675021200415,2086713,7.12
6843,2024,6.37,2.38,9.55,13.88,37.16,-33.42929962952973,1269467,34.39
6844,2024,2.66,3.0,3.56,3.52,33.4,10.963144095819974,4922456,32.93
6846,2024,12.97,5.43,17.72,19.22,47.55,7.036102681600104,1108668,23.21
6855,2024,19.24,9.2,26.73,31.75,49.35,0.7072382257153501,1208927,28.04
6856,2024,11.68,4.12,14.07,19.45,67.72,75.08062929345641,1084860,23.23
6859,2024,5.54,3.14,6.77,5.41,19.5,-5.430762435408252,2402240,23.2
6861,2024,6.69,3.75,11.46,1.68,27.76,3.82270561409904,2372222,41.69
6862,2024,15.68,11.41,23.67,24.73,41.59,-185.30646319987244,3971774,27.32
6863,2024,11.18,11.36,14.73,18.51,32.17,-114.6618243602607,9127565,31.07
6865,2024,4.87,2.15,8.29,6.57,36.51,6.746041782588902,688963,44.01
6869,2024,10.62,8.89,20.39,-3.72,12.68,106.56357702484985,13869235,51.32
6870,2024,6.65,5.04,10.82,18.62,69.65,-283.1970274105609,2210361,48.56
6872,2024,-18.8,-1.56,-21.07,-402.77,35.17,-9.87478367097628,546687,9.88
6873,2024,8.21,11.1,15.59,16.05,26.52,27.193462895170512,18532968,49.92
6874,2024,8.07,4.46,19.46,7.13,13.93,-143.41521280242483,1339775,61.02
6875,2024,-9.42,-1.32,-10.84,-130.43,75.73,22.97367724076653,2163602,10.43
6877,2024,4.46,1.25,6.6,5.57,47.81,-148.5754874282928,1349495,35.47
6881,2024,13.51,15.52,32.38,13.15,19.59,0.24775965618687382,2080667,57.41
6884,2024,6.41,2.04,14.88,4.18,18.84,-1.9219211414574242,646481,62.72
6885,2024,-15.06,-2.7,-16.64,-103539.04,6.61,-64189.13857677902,2410626,14.7
6887,2024,11.92,7.51,23.5,10.09,21.42,-0.44665,4163800,46.83
6890,2024,14.21,16.13,18.93,12.43,19.79,-0.1892435987910379,34097093,25.71
6894,2024,11.01,8.5,14.03,26.42,37.82,14.396314459016176,2006127,24.41
6895,2024,7.69,2.55,8.56,22.86,45.14,11.82532270651298,1176086,13.27
6899,2024,6.7,3.4,8.05,13.98,40.6,-0.11644857717090337,2267173,17.96
6901,2024,-21.21,-2.96,-21.67,-214380.78,-198291.01,21863.61886429259,10674599,2.82
6902,2024,-4.62,-1.24,-9.22,-6.16,90.62,-0.9212642331283386,930756,56.17
6903,2024,17.45,9.28,22.06,25.22,30.29,-11.418945875260428,3802536,15.65
6904,2024,11.7,10.47,18.73,23.85,34.85,13.490503939751806,1753705,37.64
6906,2024,13.13,3.56,16.16,30.91,84.39,-0.5900210379162184,1142480,16.49
6907,2024,7.85,1.67,10.13,4.75,29.65,-3.4706700442060296,1210424,24.43
6909,2024,9.78,1.55,11.42,15.87,61.56,-1.6103531065175383,1003448,15.93
6910,2024,6.87,1.12,8.87,9.35,58.75,4.664111733665707,444822,23.16
6913,2024,9.42,4.78,14.88,10.39,27.39,-1.9951601790457543,2400595,34.09
6914,2024,6.56,7.14,16.0,13.5,20.42,39.44062899970222,9155569,62.25
6916,2024,1.84,0.47,2.76,-0.52,24.14,-0.6219760800406487,2485445,53.8
6918,2024,13.59,4.99,17.29,23.71,69.49,3.6144342699018774,1177314,21.94
6919,2024,-8.66,-4.12,-8.76,-1613.95,69.23,-399.4339421125708,9770507,0.75
6922,2024,13.66,7.57,21.27,15.06,43.4,2.1359406220406463,1798149,46.22
6923,2024,10.48,4.8,18.04,29.97,34.95,21.468160713493926,4425894,38.18
6925,2024,15.62,2.74,18.89,28.88,81.29,4.703308174080616,321116,16.81
6928,2024,-2.65,-0.82,-3.84,-7.02,22.99,3.257440395991991,2737967,22.44
6929,2024,-0.85,-1.09,-4.88,-1.53,33.77,6.631010922589309,3085594,63.83
6931,2024,3.25,0.68,6.12,4.49,12.6,21.968340879576008,1957078,65.66
6933,2024,4.62,3.94,7.96,2.43,13.47,-1.0559433541345993,4235550,48.38
6934,2024,-27.24,-2.6,-32.16,-26.55,70.37,-14.379830590651114,246790,15.19
6936,2024,9.76,2.06,12.46,13.19,34.05,1.3298354370885543,1438344,21.4
6937,2024,9.83,6.03,12.44,15.79,43.96,5.408278761022854,4220448,19.09
6944,2024,17.18,22.33,38.49,18.7,22.8,-1.185642126662103,9753802,54.17
6952,2024,6.61,1.46,9.72,11.81,28.0,4.429601655249995,3671531,32.45
6953,2024,10.65,8.25,20.82,20.99,44.07,1.6058268384497112,2651040,40.77
6957,2024,19.1,14.3,32.43,21.22,43.42,-118.41139093198376,4861843,39.89
6958,2024,0.44,1.13,4.02,3.85,34.47,49.23674405462061,91680888,88.64
6961,2024,7.32,3.63,9.77,2.19,13.47,-0.02261028097519125,1241668,30.09
6962,2024,8.54,5.61,12.8,9.78,26.82,-33.24045817744689,27228840,28.02
6965,2024,10.27,12.22,18.67,6.68,15.21,0.281328034112856,18618794,43.99
6967,2024,6.79,3.37,10.19,5.64,22.75,-4.246792514505189,1220187,31.24
6968,2024,4.93,2.44,12.83,3.49,40.67,9.406933935866402,2872708,66.8
6971,2024,6.03,2.71,13.4,6.32,9.94,-0.18143346356945977,2376237,69.12
6982,2024,4.93,2.85,12.7,6.79,28.75,-91.59662994167206,2388965,59.98
6994,2024,3.44,1.42,8.76,9.28,15.79,-2.5640160100303806,3901221,74.52
6996,2024,20.4,15.37,26.83,21.7,40.3,-115.8681497220998,3435455,21.05
6997,2024,7.85,6.11,25.51,3.88,12.33,-24.54602410303189,1607150,60.91
7402,2024,6.61,1.47,7.62,5.1,33.63,1.5354974311069594,798863,14.08
7547,2024,9.55,2.01,11.01,16.99,44.64,-5.4185892010447665,708185,14.49
7556,2024,12.52,5.82,14.87,20.39,39.48,21.414550399665252,1286845,16.49
7584,2024,8.62,4.06,13.18,9.43,48.87,13.339414627888912,949742,40.08
7642,2024,12.93,6.4,22.28,19.94,29.72,8.808445214216508,1329838,41.14
7703,2024,10.1,7.41,13.3,13.64,21.54,-70.9294424040911,2652775,23.74
7704,2024,7.16,2.91,8.57,12.96,35.5,-126.23479171702523,1387893,15.4
7705,2024,7.7,4.1,17.63,4.42,36.89,-20.454486487608452,3622932,53.8
7708,2024,8.18,5.39,15.48,6.66,47.41,-27.28340896365566,1842491,46.57
7709,2024,7.87,5.19,12.83,10.38,24.53,-0.1613615149168952,2273101,36.16
7711,2024,15.9,8.36,46.36,6.31,17.09,0.7136825081311905,4425947,69.68
7712,2024,11.24,8.39,17.08,18.17,34.51,-245.16286097061482,2745726,32.38
7713,2024,9.39,4.09,19.41,21.61,31.92,24.913779541851714,1998062,54.53
7714,2024,15.06,5.07,33.83,9.76,22.09,-0.7229831650972977,706888,56.79
7715,2024,8.65,5.06,19.86,11.63,21.21,17.618615958728927,1804577,56.0
7716,2024,8.43,2.65,12.9,3.19,19.92,0.9405183084315273,676498,35.64
7717,2024,9.57,3.35,14.22,13.4,60.62,-5.035435206322904,896633,36.94
7718,2024,12.77,6.08,19.83,9.54,20.13,12.52792178421071,1948989,32.43
7721,2024,14.45,3.33,18.59,19.59,56.22,-185.05719571938755,1302389,21.44
7722,2024,4.45,10.67,8.25,11.77,31.54,-228.3286024340208,16705545,38.37
7723,2024,4.22,4.06,14.37,4.28,45.8,4.178018643208956,4865760,77.69
7728,2024,21.41,8.79,35.37,28.52,64.47,-0.5535780693832014,456183,28.6
7732,2024,8.49,2.77,10.29,15.64,32.15,7.879268425885846,2028847,17.81
7734,2024,23.2,44.53,33.12,47.5,63.17,6.6153675923130155,4360531,26.24
7736,2024,13.99,7.19,18.64,24.73,39.29,-8.349831080212473,3444187,17.91
7738,2024,21.18,9.51,24.89,74.29,48.99,0.7037260720006302,1547768,18.1
7743,2024,6.82,1.85,11.25,9.69,33.26,2.3824416339939076,953123,40.24
7744,2024,18.73,10.72,30.51,19.6,39.62,-18.817586824434947,1940962,36.95
7747,2024,12.65,4.07,20.9,8.41,16.09,3.3066771957982612,937244,42.3
7749,2024,19.28,7.17,22.22,26.85,86.01,-4.208454125205672,1499914,17.24
7750,2024,16.55,22.31,34.28,15.23,43.85,5.179148230523181,9432284,48.02
7751,2024,15.1,12.02,26.01,30.35,53.88,-0.4660869802057728,2149092,44.03
7753,2024,11.19,3.56,24.25,10.15,32.53,4.768777546872502,745591,54.91
7757,2024,14.09,10.01,26.81,12.38,55.27,4.33351423004724,1624451,47.93
7765,2024,24.8,10.47,45.26,23.55,43.86,0.8420548152195647,1691780,46.03
7767,2024,6.99,4.42,16.93,5.44,12.08,-0.37831393730476276,1737540,57.96
7769,2024,27.29,32.95,40.59,44.91,55.03,0.28208602535105015,21865853,37.2
7770,2024,20.2,5.27,33.02,25.64,45.17,4.7214032203242455,726892,34.82
7777,2024,6.05,0.67,6.39,46.79,59.58,2.4709142492687324,1885495,1.08
7780,2024,9.76,2.43,13.71,10.93,62.85,12.644438928876756,1537801,15.01
7782,2024,11.46,3.1,18.5,9.95,69.67,6.663671905852618,628917,30.41
7786,2024,16.6,7.94,27.65,22.42,26.55,3.7900231567458267,7919436,34.6
7788,2024,5.84,6.95,10.43,9.03,27.73,-0.849909042922699,9681515,48.38
7791,2024,9.52,5.34,11.64,12.11,36.34,1.8966408366575351,3915775,19.55
7792,2024,7.88,9.75,16.35,10.12,15.1,-43.24024353147196,5213355,49.88
7795,2024,8.73,4.22,19.23,25.23,44.57,11.815132164744142,3202804,49.82
7799,2024,-21.85,-2.04,-22.83,,,,1544382,4.66
7805,2024,12.38,17.58,16.01,18.59,57.32,2.6412031759720427,8155796,27.26
7810,2024,10.39,4.41,13.37,12.84,46.36,4.056636432874057,768857,18.79
7811,2024,11.76,9.18,17.1,10.67,25.39,-1.293442578474728,2516808,30.76
7822,2024,19.2,3.84,51.84,20.06,59.35,3.0360241706187927,1061775,61.18
8011,2024,6.7,2.43,11.51,6.76,19.13,4.856021131632807,7245690,45.84
8016,2024,11.97,15.42,15.9,13.97,34.1,-15.386529771405389,21617074,24.82
8021,2024,3.27,1.45,4.22,7.86,26.19,0.988966355412867,7275732,28.72
8024,2024,-8.47,-1.15,-9.23,-33.08,31.09,-0.44466297539389016,586175,7.74
8027,2024,-1.02,-0.51,-2.27,-7.23,36.33,-6.486486486486487,4201724,32.65
8028,2024,5.76,2.85,12.22,15.05,28.81,-11.357406677219469,9559260,56.94
8032,2024,3.77,2.15,5.3,2.88,14.63,-1.5369220123793315,3395304,29.76
8033,2024,3.81,0.5,5.41,2.64,42.48,0.49683635759919814,2631874,44.37
8034,2024,7.01,1.0,8.44,14.43,44.62,-8.2710106652633,791827,14.29
8038,2024,-8.4,-1.54,-19.7,-60.83,3.65,-5.841009590215974,1074698,55.93
8039,2024,4.05,2.53,5.68,6.67,21.51,-12.99258579774745,14527491,26.58
8040,2024,-6.43,-1.38,-7.15,-16.26,34.84,20.291327319963802,2656122,5.79
8042,2024,1.47,0.6,1.94,4.09,19.67,34.269896943759896,8934087,53.67
8043,2024,3.03,1.53,4.65,-0.27,4.47,-1.2491593640327137,4192248,35.62
8044,2024,-1.11,-4.08,-5.17,-0.94,13.01,10.242459098613816,26436016,69.71
8045,2024,7.71,2.45,11.25,10.66,33.84,-232.45246185068885,2810107,23.97
8046,2024,0.33,0.32,0.44,-3.92,1.11,8.18492907878015,62938411,27.79
8047,2024,-2.73,-0.35,-3.35,-2.44,36.38,-6.444085705899619,534058,18.26
8048,2024,8.93,2.36,11.58,13.66,31.43,2.633442104222288,1390400,17.31
8049,2024,11.75,2.5,13.42,14.07,27.51,-3.744800155691245,2489006,11.31
8050,2024,4.12,4.06,5.91,2.11,23.83,-2.8986603113543925,13316358,35.39
8054,2024,-4.96,-2.29,-7.3,-24.09,32.63,23.597182811533422,6980423,38.19
8059,2024,-11.78,-1.84,-20.31,-93.04,-39.94,-3.6827823336667884,2971415,46.7
8064,2024,3.11,0.79,5.36,1.19,26.32,29.709697545273727,5779969,42.86
8066,2024,2.55,-0.24,2.88,0.47,12.35,-0.3043200620328295,1572321,56.72
8067,2024,-2.95,-0.71,-9.03,-21.4,45.17,40.49066742081448,388265,58.98
8068,2024,13.41,2.3,18.5,-15.5,4.14,-31.015098143125826,1507280,29.94
8069,2024,11.11,7.75,16.63,23.69,49.64,13.152802263172218,91151744,36.65
8070,2024,7.22,2.32,12.03,11.17,20.34,14.796892218301627,37895620,41.03
8071,2024,-0.57,-0.89,-3.82,-1.54,15.4,-4.873289034009452,2534308,61.72
8072,2024,4.32,1.25,4.72,0.97,17.21,1.652135375384589,2624394,9.67
8074,2024,4.26,1.17,6.59,8.95,22.97,24.560785023998342,2831628,43.93
8076,2024,7.01,1.49,10.28,4.7,31.25,-60.29463853033173,6924118,33.95
8077,2024,4.77,4.4,26.61,15.97,29.55,28.3898891738474,2884505,85.75
8080,2024,-3.49,-0.48,-5.48,-1.44,14.23,-0.16948126626717513,576410,17.98
8081,2024,14.59,17.91,17.99,19.22,39.45,-5.96320644709251,11122926,17.95
8083,2024,21.17,10.19,30.41,29.14,43.17,3.7567212576447893,1675865,26.42
8084,2024,6.61,1.01,12.28,7.9,39.57,23.92932293600693,1313393,51.9
8085,2024,-3.2,-0.86,-7.07,-31.43,4.63,118.25310553698272,3243832,46.64
8086,2024,5.69,2.65,6.81,11.79,19.86,-22.697528143113736,9564134,18.38
8087,2024,2.36,0.61,3.52,1.87,14.54,-69.78495559811945,1417761,41.39
8088,2024,0.8,0.16,0.92,-4.34,0.32,3.02063969300474,1159701,11.77
8089,2024,24.75,8.29,42.04,11.55,29.6,4.526428911445236,2311020,38.19
8091,2024,8.24,7.5,10.83,16.68,34.08,4.6472219369415635,5163748,25.53
8092,2024,-2.9,-0.5,-5.53,-9.36,20.51,7.112283495918774,881797,37.02
8093,2024,-31.53,-3.16,-58.13,-69.88,13.96,10.510408722424653,505364,37.16
8096,2024,8.66,3.27,20.48,2.73,2.89,4.200745944093731,9353520,71.52
8097,2024,1.61,0.38,1.65,-16.48,29.04,13.68931603826422,1624801,12.93
8099,2024,6.75,2.31,13.74,5.56,24.26,2.7590064349925916,2986873,49.5
8101,2024,-21.76,-3.27,-150.79,-109.29,28.94,-65.25025361128178,639140,82.8
8102,2024,27.89,5.5,37.26,24.09,46.85,15.226968231260077,476164,28.09
8103,2024,6.54,3.96,9.66,11.44,34.77,-1.9053625325730053,5599849,30.1
8104,2024,1.34,0.16,1.8,1.01,19.74,-110.78813861573511,7111863,59.61
8105,2024,0.67,0.15,0.84,-3.08,5.11,2.7035513092110133,11432055,30.19
8107,2024,5.07,1.81,8.98,2.43,26.47,-51.58983498700999,3134594,49.39
8109,2024,14.36,6.48,17.57,33.08,47.98,21.70272905614821,3654598,16.51
8110,2024,0.57,0.26,-0.26,1.01,6.34,-1.0179346356269154,16174203,34.7
8111,2024,4.97,0.91,7.06,4.7,29.83,-1.6273903584106262,2195962,35.91
8112,2024,7.16,3.49,11.21,2.14,3.08,7.132830835922134,57083821,65.36
8114,2024,12.85,12.55,27.18,18.48,44.98,-0.5600581846749668,17644765,55.5
8121,2024,3.16,0.73,5.13,3.14,20.6,-3.673220674046243,5610416,51.04
8131,2024,7.02,2.04,7.93,8.6,12.79,26.658013812702062,12523724,12.91
8147,2024,4.39,2.03,6.8,6.51,38.01,-82.80468287697025,2129256,37.03
8150,2024,3.59,1.95,5.69,5.61,12.97,24.544321630524703,45379852,44.75
8155,2024,6.81,4.69,10.9,6.86,16.04,1.3197342745550202,3890235,43.37
8163,2024,2.08,2.22,3.43,2.64,18.37,-9.514213707824952,34234554,57.75
8171,2024,-3.71,-1.29,-6.37,-17.92,3.8,-370.79187906486203,2413471,34.43
8176,2024,4.24,0.45,5.57,2.86,32.39,-4.205619887389781,767579,27.44
8182,2024,4.7,2.44,7.05,12.01,23.82,12.151101245449734,6115850,37.54
8183,2024,5.96,3.26,11.48,6.51,13.91,-0.08794843544991121,8144872,56.51
8201,2024,-7.95,-0.88,-11.05,-16.86,19.06,1.267018726815248,638748,26.33
8210,2024,13.28,16.05,30.71,17.26,26.11,0.9040250850143223,16643811,56.36
8213,2024,2.91,2.75,4.52,4.9,12.35,0.23337657090607522,30734423,46.06
8215,2024,1.65,0.62,2.92,2.35,18.09,-4.240746828461338,22632590,63.25
8222,2024,6.07,1.49,11.72,8.8,22.48,-149.11058087462453,2132215,57.23
8227,2024,4.93,1.65,6.53,6.06,28.25,11.609286630626313,1462157,23.26
8234,2024,1.24,0.6,1.46,-2.68,23.9,7.634193184477629,6731947,52.01
8240,2024,4.6,3.04,6.82,3.15,14.62,-0.28926254818331204,7817488,38.42
8249,2024,4.68,3.27,6.34,11.47,20.44,-2.475626179193037,9067910,31.21
8255,2024,6.27,8.24,8.99,10.3,29.62,8.23022752685575,15629783,36.44
8261,2024,9.33,4.8,10.37,16.23,28.57,2.032570394590648,6240428,10.15
8271,2024,4.84,2.18,6.43,3.92,16.6,0.38986437974052035,6212425,25.56
8272,2024,10.04,4.04,14.42,20.1,75.83,-89.6130359323777,788531,27.33
8277,2024,-11.78,-0.72,-15.76,-22.08,24.5,-16.108567691301502,652716,25.4
8279,2024,8.0,8.86,11.0,15.06,35.95,3.8074155826649596,3084594,27.51
8284,2024,12.84,5.56,20.0,10.38,23.57,0.896853276338204,2057456,35.13
8289,2024,1.4,0.4,1.72,-0.45,22.62,-2.262621534795651,2165431,26.15
8291,2024,-22.5,-1.22,-96.75,-652.53,-448.38,523.2758620689655,280410,61.59
8299,2024,12.17,38.95,17.32,5.99,32.42,-9.329718192577035,69339167,29.24
8341,2024,5.7,3.69,10.18,19.41,42.38,-32.90881723582885,10587328,46.14
8342,2024,14.97,7.64,25.7,13.44,25.42,1.252770316743431,1790424,40.3
8349,2024,4.37,4.27,10.1,7.46,21.05,-5.461454432005424,21525485,64.87
8354,2024,3.58,1.58,5.98,-1.34,13.29,-14.275062399292281,4367514,51.09
8358,2024,11.38,3.65,14.73,16.75,19.85,-0.9619266659830362,8780455,25.62
8367,2024,3.51,3.59,9.97,21.95,32.42,-62.42360826972242,16873619,72.91
8374,2024,3.75,0.6,5.89,4.35,24.71,-39.86550147983397,5426603,46.54
8383,2024,9.76,3.5,12.16,17.98,31.38,1.442387815188751,5853924,24.35
8390,2024,12.83,4.84,14.94,11.92,16.75,-13.56562796923889,3880892,15.5
8401,2024,11.75,2.59,16.05,13.82,30.46,4.653465118581398,1541261,26.89
8403,2024,2.32,1.53,3.08,4.13,16.51,-4.331037286623264,7101717,43.94
8404,2024,4.37,0.93,6.44,14.26,37.24,18.769451365842507,18217886,63.71
8409,2024,0.77,0.07,0.69,1.17,63.37,-1.9596389636211478,559669,43.99
8410,2024,12.16,7.54,15.66,18.79,39.67,0.665656227991315,2329617,20.35
8411,2024,0.45,-0.25,-0.87,0.72,8.99,8.796922087723566,13397628,55.1
8415,2024,5.61,2.22,8.2,12.82,33.14,-5.61865934950708,43728328,37.4
8416,2024,16.55,11.01,21.13,22.41,49.67,-0.19854015731832994,1935404,21.74
8421,2024,0.89,0.02,-0.34,2.82,19.43,-149.01138110946104,1911338,57.64
8422,2024,7.33,10.7,16.56,27.84,39.23,72.6512853382203,20041133,63.15
8423,2024,3.49,0.62,4.77,9.91,26.65,148.54109912871198,893829,32.42
8424,2024,12.79,4.61,15.04,18.62,29.44,1.478513038315751,1327433,15.76
8426,2024,11.41,5.03,21.36,12.5,31.56,0.8014703756973371,2361808,45.35
8429,2024,-0.04,-0.02,-0.05,-21.39,16.96,123.05967304285426,7033283,10.12
8431,2024,4.07,1.26,5.38,8.01,26.95,9.728992553848842,1660610,31.1
8432,2024,8.3,2.95,9.29,15.22,52.23,7.83811915370161,1842193,11.9
8433,2024,11.18,9.84,21.9,13.65,26.68,-3.0229894545679676,5338162,51.36
8435,2024,15.08,4.68,18.61,24.45,49.29,-1.4985862893942528,997244,18.55
8436,2024,7.26,7.6,10.06,14.19,43.89,5.124877532011219,13714745,30.82
8437,2024,1.05,0.31,0.6,3.76,59.61,-10.861838101034692,3025415,18.44
8438,2024,5.72,2.21,8.73,5.8,14.04,1.1200490626678747,2922337,37.45
8440,2024,3.27,0.54,3.74,2.0,7.26,0.21006440230697063,769737,17.5
8442,2024,12.09,11.12,21.25,8.33,21.01,3.2010530714666676,6891971,44.66
8443,2024,-2.43,-0.73,-6.02,-6.29,54.67,10.724691199619457,1712490,54.59
8444,2024,-6.6,-8.88,-74.18,-4.65,10.91,1.7744153060156678,8126386,88.32
8446,2024,19.9,11.44,30.82,43.11,62.66,7.15148482390903,2897831,27.21
8450,2024,-4.67,-1.55,-10.78,-46.28,31.66,-18.137094129222696,1447161,51.54
8454,2024,12.13,13.69,34.09,3.82,9.34,0.7968094523451406,29097596,65.34
8455,2024,-2.59,-0.74,-7.01,-3.65,7.87,7.299581690795476,1334237,55.23
8462,2024,4.51,4.77,19.62,10.06,28.22,17.803572269719023,10638656,80.88
8463,2024,4.5,1.25,11.85,6.5,12.34,7.902962039344584,10089743,69.18
8464,2024,20.23,23.56,27.11,28.33,57.24,1.9709914323919067,37858207,25.83
8466,2024,2.91,2.02,5.25,5.12,16.72,-4.535548161429371,6612070,56.43
8467,2024,16.03,11.5,24.1,23.87,40.9,10.041153015223419,4235544,32.81
8472,2024,-6.78,-4.42,-24.19,-23.14,62.86,32.372469257025294,999539,71.48
8473,2024,2.78,0.97,4.06,15.01,22.19,-119.47169084989197,15678647,50.04
8476,2024,9.36,1.62,13.73,15.5,24.23,6.7497881394132815,3239596,36.8
8477,2024,-23.76,-3.63,-40.14,-11.55,18.38,-56.85153872167737,542455,25.9
8478,2024,8.22,10.37,13.0,19.19,39.16,-6.395331739716761,14464928,40.66
8481,2024,10.86,3.01,12.23,18.88,45.68,-1.951622746544136,1910855,11.3
8482,2024,9.71,4.36,13.23,11.85,34.41,0.047176614822471694,5113504,26.06
8488,2024,0.17,-0.39,-1.16,-2.26,4.92,0.9741820735326531,5501672,53.66
8489,2024,0.23,-1.23,-0.54,-1.5,46.84,-89.83324431434228,1806568,59.44
8499,2024,5.12,11.14,5.46,22.98,43.45,39.546046692649064,12214476,7.44
8905,2024,4.76,1.35,5.57,9.05,15.52,8.215380661269299,3509248,21.02
8906,2024,0.11,-0.22,-1.97,-1.25,14.68,-64.76284099287294,2101819,77.6
8908,2024,6.41,1.87,13.92,9.1,11.51,7.8498380764347395,9674623,55.42
8916,2024,6.96,4.04,10.48,7.31,17.3,-8.837633455470694,10275992,41.88
8917,2024,6.64,2.36,14.14,15.13,19.97,7.7961426777687945,5875901,53.64
8921,2024,-0.73,-0.23,-1.1,-4.45,11.08,-36.88897673971344,1239051,20.44
8923,2024,3.34,0.93,6.28,4.19,44.52,9.757552870090635,890485,48.97
8924,2024,9.1,5.66,11.79,8.65,15.93,-5.807173284571615,5366019,21.41
8926,2024,5.29,1.85,8.74,4.77,8.55,2.6054039871848502,27283502,43.61
8927,2024,4.16,1.29,12.09,12.5,22.54,-230.85907279582423,33082612,73.99
8928,2024,4.84,2.75,13.38,3.33,11.88,0.5334886093492844,3486677,68.2
8929,2024,4.67,0.95,6.15,-1.42,24.84,2.482603356528858,1360141,31.15
8930,2024,11.33,3.01,16.2,16.41,26.38,15.765338552964797,2171649,29.04
8931,2024,6.47,2.32,13.41,15.07,21.88,-61.68264838782855,4934406,58.2
8932,2024,17.87,2.0,28.7,34.48,56.12,2.520397392395544,2435005,36.69
8933,2024,-3.81,-0.74,-10.75,-10.71,4.56,12.079957738697724,4398931,50.22
8935,2024,-4.07,-0.67,-8.0,-15.07,10.59,79.86354789427055,1504713,35.7
8936,2024,7.32,3.37,11.78,20.92,25.62,11.250470809792844,13374884,39.79
8937,2024,2.0,0.43,2.31,-41.24,1.0,-112.42526992058535,1558844,35.93
8938,2024,8.64,7.51,16.31,5.34,15.68,0.405669678211821,15013092,49.59
8940,2024,1.66,0.12,3.01,8.73,51.03,4.802599252346968,2237347,63.02
8941,2024,8.61,5.06,16.7,3.33,28.91,2.8781450823364163,1902424,45.3
8942,2024,6.8,5.39,9.56,15.05,34.32,60.05644968694306,14613218,27.15
8996,2024,11.18,6.56,19.32,16.15,29.85,7.074252384596382,6102580,43.68
9103,2024,-15.84,-1.35,-20.93,-52.32,12.65,-84.06427195457937,4522696,22.7
910322,2024,8.92,2.97,25.23,7.27,33.21,9.057705722928501,238106868,66.86
9105,2024,4.12,0.23,9.81,2.48,5.29,0.4493902950363073,80086022,68.59
910861,2024,-2.37,-0.83,-7.04,-0.37,13.81,-2.9290040425680615,91036892,60.68
9110,2024,-1.77,-0.14,-8.27,-4.32,8.98,-2.45984046666814,3388175,56.48
911608,2024,3.08,0.22,3.78,3.13,37.91,2.895748522543291,2143638,37.51
911622,2024,-3.99,-0.43,-6.56,-5.61,1.36,0.3127135123771483,5385266,29.01
911868,2024,1.64,0.06,1.83,-1.22,43.16,-2.274218808079525,8070631,14.14
912000,2024,-5.28,-0.19,-7.09,-23.66,21.65,-8.52043314805958,8111222,25.57
9136,2024,-5.39,-2.65,-12.16,-8.84,2.87,2.605117900479996,43665861,44.75
