coid,year_q,ROA,EPS,ROE,OM,GM,FCF,total_assets,LEV
4702,2021Q4,6.16,1.15,8.3,0.57,7.96,36.38692830988819,1406149,25.67
4706,2021Q4,5.12,1.13,5.99,7.7,19.91,-0.6528879047819628,1726271,13.25
4707,2021Q4,4.22,1.05,5.99,4.06,11.21,38.878644405681534,8789706,33.72
4711,2021Q4,5.62,1.27,6.87,7.85,15.43,0.035431929536987,1407795,19.05
4714,2021Q4,4.52,0.28,6.06,-3.4,14.07,-147.60236171276242,5215786,25.83
4716,2021Q4,15.52,3.55,25.82,-7.78,16.35,-22.50741764583345,1727111,36.43
4720,2021Q4,1.49,0.3,2.75,1.94,18.2,0.8168306194324444,3280649,59.05
4721,2021Q4,18.18,4.81,28.33,10.11,13.36,0.0041591218399338855,2444752,43.5
4722,2021Q4,9.41,3.73,13.82,9.69,20.82,-8.399182743637862,4622906,39.8
4726,2021Q4,-3.59,-0.61,-5.76,-11.02,17.77,-206.58596430867294,3139012,39.26
4728,2021Q4,17.41,4.51,25.69,35.47,86.37,21.400226656671983,1484016,31.03
4729,2021Q4,-4.82,-1.26,-15.04,-8.04,10.49,-41.29277417329427,3320275,67.16
4735,2021Q4,15.09,8.65,33.9,16.8,29.01,5.228761727968295,1694787,43.83
4736,2021Q4,20.83,21.35,28.68,32.27,49.42,-1.0236326254059485,10522471,27.44
4737,2021Q4,2.31,1.45,4.31,4.07,42.33,26.337088437197092,4563882,54.51
4739,2021Q4,5.37,4.67,9.5,7.96,12.85,-68.56657385268548,10205453,46.43
4741,2021Q4,1.96,0.9,2.42,3.96,25.25,-9.666546553205643,1169031,22.26
4743,2021Q4,-2.63,-1.06,-2.96,-1335.27,68.49,-1709.871527396508,15731044,10.44
4744,2021Q4,4.34,1.71,8.67,7.32,41.09,49.41460003867954,2058339,56.9
4745,2021Q4,4.37,1.8,6.21,6.63,20.58,-0.23915993681728182,5400715,34.73
4746,2021Q4,9.56,10.92,16.19,-5.35,30.91,-1.6119472146897296,12016967,36.74
4747,2021Q4,4.7,1.64,5.75,15.14,41.78,0.5633802816901409,1027147,17.42
4749,2021Q4,4.07,1.62,7.18,3.27,26.23,-81.23538658363576,3616225,44.88
4754,2021Q4,8.82,2.4,15.93,14.63,39.67,3.3389820772058822,717774,44.24
4755,2021Q4,11.37,6.69,16.88,15.09,25.0,3.6779678692375666,6575576,36.48
4760,2021Q4,16.13,6.7,28.07,14.09,20.28,-1.6128892144911002,1423683,41.49
4763,2021Q4,11.51,6.23,22.19,12.97,30.02,-4.141847253217155,3635190,54.95
4764,2021Q4,2.45,1.32,4.73,4.81,17.56,1.8339785582858876,4813973,52.51
4766,2021Q4,4.3,7.26,6.77,5.85,22.81,-7.209263632064376,25927635,37.25
4767,2021Q4,6.72,2.84,10.94,8.45,24.16,-1.1624698073645847,1378464,39.06
4768,2021Q4,9.37,2.15,16.43,19.5,38.23,7.208419880014389,1368804,46.73
4770,2021Q4,15.03,13.94,23.03,31.15,43.22,-177.525868655182,8152049,32.08
4771,2021Q4,11.26,4.64,17.93,22.3,34.64,-34.063780102361136,2889496,37.4
4772,2021Q4,11.36,1.41,13.14,37.88,50.65,53.304327594229875,1696616,7.06
4804,2021Q4,0.28,-0.13,-4.08,1.58,42.11,9.611938317219408,1293360,60.55
4806,2021Q4,-32.19,-4.13,-80.87,-27709.17,-7670.33,-7081.044487427466,460019,62.63
4807,2021Q4,8.28,3.32,13.12,8.68,23.36,40.76892529945122,1552207,34.64
4903,2021Q4,-4.12,-0.35,-7.51,-4.19,14.76,-5.953620714184094,1240432,48.44
4904,2021Q4,5.6,2.8,13.75,12.14,29.81,-13.043851582553593,175543581,62.35
4905,2021Q4,1.66,1.49,1.69,-44.49,34.44,409.0247074122237,2877651,1.93
4906,2021Q4,3.63,1.89,6.4,1.55,8.99,-1.8249054029028016,20217030,41.06
4907,2021Q4,2.71,1.75,10.5,17.67,26.7,-35.60988331017871,7810883,74.39
4908,2021Q4,8.45,1.86,9.35,22.77,41.12,0.9153571239604227,1777945,11.19
4909,2021Q4,-4.21,-1.26,-4.81,-17.27,-2.48,-1.7591700989634327,2666879,10.92
4911,2021Q4,-2.83,-0.36,-2.87,-79.61,39.17,-35.20388349514563,692133,1.25
4912,2021Q4,6.68,7.51,16.42,9.92,20.9,-106.57218654384657,8096202,61.76
4915,2021Q4,5.25,5.13,14.98,3.93,13.09,0.3370400854716419,49474198,66.77
4916,2021Q4,4.25,1.29,8.78,-1.49,15.14,112.60591678392315,3001970,59.59
4919,2021Q4,8.98,7.27,21.72,8.03,40.66,-15.527238711075968,34408390,54.79
4923,2021Q4,20.37,5.73,28.48,15.92,27.96,4.2990484821024015,775434,29.37
4924,2021Q4,7.06,0.98,10.93,4.57,27.5,-11.378020634229907,562086,37.78
4927,2021Q4,8.1,7.25,18.34,9.98,21.07,10.43369128851016,19795423,62.47
4930,2021Q4,6.11,3.19,12.34,6.7,15.18,0.7373034586468659,13048978,52.33
4931,2021Q4,-2.88,-0.63,-4.28,-3.01,10.31,0.5761219287419631,1378676,35.75
4933,2021Q4,6.95,3.66,9.08,12.27,24.66,-0.20401219554336356,4319342,24.11
4934,2021Q4,-23.16,-4.24,-53.02,-55.46,-15.02,-98.39242348113721,4012882,55.44
4935,2021Q4,10.43,9.74,17.16,12.21,19.79,8.878361875212807,12282232,37.96
4938,2021Q4,3.79,7.71,12.73,1.33,3.69,-2.593199891727403,676770363,71.3
4939,2021Q4,6.19,1.76,10.87,13.43,27.79,-4.414835760250679,3038314,46.98
4942,2021Q4,8.46,6.38,11.74,13.48,22.95,0.8455030021298866,11311150,29.51
4943,2021Q4,-49.35,-24.11,-118.76,-114.75,-2.46,-29.30742279274798,5591316,76.5
4946,2021Q4,10.91,1.79,22.32,-145.97,18.93,-34.35136707388016,240343,50.52
4949,2021Q4,3.72,1.15,6.6,2.5,26.54,0.8730048277250144,1564079,48.64
4950,2021Q4,5.53,0.49,6.73,3.17,21.64,0.6992965829826059,458921,23.22
4951,2021Q4,14.4,3.95,17.36,29.82,68.57,-22.73529170427505,784689,19.14
4952,2021Q4,20.04,6.05,28.57,22.08,45.44,9.735800031643384,3719287,32.75
4953,2021Q4,12.0,6.91,19.01,7.44,23.31,1.2634394743926818,4017467,38.82
4956,2021Q4,5.19,1.44,7.58,8.8,22.08,-14.287077391237075,3149095,37.35
4958,2021Q4,7.49,10.21,12.59,10.18,19.7,-10.656439233578565,195755294,42.01
4960,2021Q4,5.43,1.15,7.6,1.78,8.16,-2.561173579143939,15743598,33.48
4961,2021Q4,38.14,33.83,54.01,33.75,46.63,0.20445674758059781,24292542,28.44
4966,2021Q4,29.37,66.29,38.64,29.16,47.67,48.599753612572414,19141626,24.45
4967,2021Q4,-2.18,-1.02,-4.77,-2.1,5.9,0.20321016190472865,3715470,36.66
4968,2021Q4,13.4,5.26,20.31,10.04,29.08,14.845963499111683,3303165,27.41
4971,2021Q4,5.77,2.45,6.14,12.62,35.04,-19.44348702176737,1565172,7.15
4972,2021Q4,6.87,2.51,8.39,13.57,34.64,-2.5054975442107894,1426202,19.18
4973,2021Q4,0.9,0.35,1.11,0.8,11.64,0.06060647389659564,3258026,30.52
4974,2021Q4,11.41,5.87,16.39,12.22,16.89,-4.207529572387945,3797687,29.77
4976,2021Q4,0.3,0.05,0.27,0.85,9.14,16.067726228430036,3628038,20.97
4977,2021Q4,8.32,3.88,10.25,8.21,20.22,-1.2931395278668356,3078208,19.98
4979,2021Q4,-13.56,-2.22,-20.9,-23.74,-2.01,-45.58994297319787,1948978,31.43
4987,2021Q4,10.48,4.61,14.27,15.55,37.73,5.332397608978029,1339306,27.69
4989,2021Q4,19.96,3.77,25.25,15.98,19.27,0.4826837639138517,3185603,23.81
4991,2021Q4,-8.52,-4.2,-9.43,-2.49,27.92,-320.865530726438,4901994,8.22
4994,2021Q4,5.84,1.23,8.01,11.58,56.86,2.8064493192111177,2268776,28.35
4995,2021Q4,7.63,2.68,13.52,10.87,29.47,-5.879116625749231,1852864,54.17
4999,2021Q4,4.21,2.44,5.18,10.32,22.85,-5.777966977087119,4298255,18.78
5007,2021Q4,12.49,3.33,15.06,17.3,24.58,-0.022079794297052133,8385910,18.05
5009,2021Q4,4.46,1.7,9.16,12.25,26.66,-14.406260672939903,22138168,57.04
5011,2021Q4,5.12,1.74,9.97,3.78,7.83,-29.59564142846028,3636019,43.92
5013,2021Q4,10.24,4.41,19.36,11.91,17.45,0.5236277287604982,8652977,50.55
5014,2021Q4,9.15,3.14,22.57,4.15,7.36,-0.27381040055956457,7391548,65.22
5015,2021Q4,12.03,4.1,21.09,13.94,24.68,0.40501876826731537,2343490,47.61
5016,2021Q4,8.87,4.75,16.15,10.68,16.02,-2.94613094829833,2897023,47.23
5201,2021Q4,8.69,1.56,11.69,7.45,50.33,4.774702828884726,533075,26.05
5202,2021Q4,-1.64,-0.32,-1.98,-56.73,59.85,-466.5956517942897,929214,15.66
5203,2021Q4,-12.37,-7.21,-17.26,12.48,83.81,-195.99211788896505,3964523,31.73
5205,2021Q4,-38.85,-1.69,-252.15,-57.27,8.9,3.951062976333734,39878,78.39
5206,2021Q4,0.94,0.54,2.77,4.95,17.16,69.44444444444444,9582428,69.12
5209,2021Q4,10.3,10.02,45.57,3.92,7.22,2.599053295932679,3285083,78.78
5210,2021Q4,-3.0,-0.37,-4.27,-14.75,71.76,1.7437564651987587,797737,34.45
5211,2021Q4,6.72,1.48,7.57,36.4,62.21,-4.33811208341091,648175,12.01
5212,2021Q4,11.4,2.68,18.79,11.13,44.76,9.217685437080194,810544,39.02
5213,2021Q4,0.92,0.73,3.02,9.61,26.62,-304.581594595376,42924591,79.25
5215,2021Q4,12.87,8.76,17.78,20.62,31.21,-2.5455966113544304,4674210,28.05
5220,2021Q4,9.81,3.43,16.89,16.11,33.34,-25.3275494927516,1489975,45.44
5222,2021Q4,14.17,4.04,17.19,34.07,53.97,-324.4100812485733,2309949,14.31
5223,2021Q4,6.9,5.22,12.46,12.61,27.49,-6.244973362601213,3762265,48.12
5225,2021Q4,6.22,6.03,25.84,-3.21,8.14,-14.22561186805871,6338677,73.77
5227,2021Q4,-43.9,-9.31,-72.45,-87.06,-23.14,12.962152063172338,1095078,54.64
5228,2021Q4,4.97,1.71,11.03,10.27,26.43,17.405625913297612,1346979,59.37
5230,2021Q4,3.16,1.28,5.06,5.95,36.2,13.388620555466535,2135808,45.12
5234,2021Q4,15.19,6.62,22.8,17.01,35.69,1.4877248993524816,4649558,34.03
5236,2021Q4,24.62,11.83,32.67,33.83,62.91,-4.071198563334056,3288467,21.54
5243,2021Q4,4.73,2.75,7.79,5.34,15.02,5.666651623441625,10126008,40.99
5244,2021Q4,19.2,5.05,25.91,27.15,47.5,-4.836900129701687,1713464,26.18
5245,2021Q4,11.9,4.47,17.19,16.13,34.76,8.64469781093438,1712835,31.04
5251,2021Q4,-12.8,-2.32,-15.47,-39.52,29.42,-68.98590759004684,560405,17.82
5258,2021Q4,6.08,2.51,14.72,7.36,27.73,1.9450343150832488,4583505,63.22
5263,2021Q4,-2.26,-2.31,-4.69,-22.87,47.8,207.49536178107607,4776439,36.49
5269,2021Q4,19.0,46.23,21.02,32.25,53.6,37.2247325729744,17934809,9.21
5272,2021Q4,4.44,0.96,5.25,7.18,51.52,2.311332123964531,1305058,16.88
5274,2021Q4,31.83,38.3,40.09,45.42,65.31,0.4962442320576877,4556682,22.18
5276,2021Q4,2.87,0.58,4.39,4.01,15.53,6.323311251787536,812869,35.51
5278,2021Q4,30.48,16.52,57.86,19.08,53.63,32.08075077629324,907407,51.82
5283,2021Q4,13.48,10.69,19.77,13.2,36.24,14.99623830885347,6025294,32.88
5284,2021Q4,4.54,3.0,7.12,12.22,33.13,52.212845361364934,2928387,43.43
5285,2021Q4,8.93,4.82,17.27,9.73,17.68,2.264244056182444,5606137,45.11
5287,2021Q4,19.61,12.13,31.72,42.03,73.3,-1.3957561211422176,3275054,39.51
5288,2021Q4,10.74,9.53,19.45,11.93,18.54,2.16764821233272,6626852,49.61
5289,2021Q4,21.93,18.94,29.03,19.12,30.33,-3.6767052715504995,8231438,26.7
5291,2021Q4,10.74,4.18,18.54,13.11,23.61,5.415845831011022,1620334,41.54
5292,2021Q4,10.05,5.42,23.55,11.1,19.16,8.146188274924835,1623692,59.18
5299,2021Q4,29.08,17.68,43.72,28.1,41.7,-1.161052484013841,2544642,35.34
5301,2021Q4,-20.0,-2.09,-33.95,-199.32,21.19,-656.9325709109438,729915,24.82
5302,2021Q4,-2.29,-0.27,-3.11,-213.02,47.68,-5145.957318905921,1804952,21.26
5306,2021Q4,18.31,15.94,31.02,33.24,46.31,19.92249686710575,11436139,42.79
5309,2021Q4,3.98,0.62,8.39,3.4,19.9,58.32773601160983,2901912,58.44
5310,2021Q4,-12.67,-1.22,-23.23,-72.2,29.63,-619.6399110537265,272299,26.19
5312,2021Q4,5.31,4.83,10.87,2.34,59.99,11.465934550556343,5729077,53.76
5314,2021Q4,-15.56,-0.5,-17.62,-205.96,38.14,774.3305029392553,186420,11.88
5315,2021Q4,9.11,1.74,12.61,7.08,16.26,0.19343135826401692,2098845,24.71
5321,2021Q4,6.92,3.11,28.21,7.6,35.62,6.7666386714530375,3136589,76.12
5324,2021Q4,-1.63,-0.64,-10.52,-24.6,19.08,21.280244322682325,8325975,78.68
5328,2021Q4,1.7,0.2,2.01,2.05,19.02,-4.758262049214305,2290411,22.18
5340,2021Q4,2.52,0.27,2.94,5.07,12.91,3.0643924517009853,2151851,14.86
5344,2021Q4,9.15,0.76,11.65,14.07,24.82,4.257823996860591,702477,21.73
5345,2021Q4,-11.18,-0.35,-17.36,-519.45,13.43,168.21428571428572,128817,31.09
5347,2021Q4,21.73,7.21,36.52,32.09,43.58,-40.117804592317476,65547501,46.35
5348,2021Q4,-9.0,-0.53,-11.19,-13.09,19.21,3.0047095761381475,172059,21.2
5351,2021Q4,15.65,3.91,28.35,18.37,34.52,15.144503767744597,7204382,41.1
5353,2021Q4,4.45,1.01,6.69,4.68,20.14,0.08051469393164253,1873124,38.6
5355,2021Q4,-4.7,-0.67,-7.85,-18.38,-4.66,106.15441125247777,2103270,37.38
5356,2021Q4,-0.46,-0.28,-0.66,-3.61,3.35,24.672655195518644,5828705,24.31
5364,2021Q4,-5.26,-2.49,-23.85,-22.23,-8.37,15.791424360886333,1166539,68.56
5371,2021Q4,3.97,5.12,8.3,3.3,17.52,-12.629140393876009,61470393,60.6
5381,2021Q4,1.74,0.07,1.84,2.11,27.79,-86.82107193398578,808348,10.95
5386,2021Q4,5.18,2.36,14.7,2.08,4.72,-0.201224894270289,1457487,71.49
5388,2021Q4,2.85,3.44,10.8,2.4,12.91,-9.803067436550329,34394252,76.03
5392,2021Q4,1.86,0.35,3.18,2.19,15.42,7.874694689079302,15921142,53.53
5398,2021Q4,2.53,0.33,2.87,6.77,33.44,68.67727636520348,647835,13.1
5403,2021Q4,8.92,5.88,22.5,12.62,26.0,-5.1098829194311435,4663306,55.66
5410,2021Q4,7.24,2.14,14.84,5.01,17.03,4.693633429750126,2538330,48.3
5425,2021Q4,9.2,3.55,16.19,14.49,31.32,-10.246628453481724,15985971,42.28
5426,2021Q4,-3.25,-0.62,-5.16,-5.82,9.36,-4.779904317446463,3147709,39.61
5432,2021Q4,1.84,0.32,2.01,7.23,21.36,11.811516685365408,372839,9.58
5434,2021Q4,9.99,12.63,20.48,5.98,12.22,2.0677944206096126,25174443,52.81
5438,2021Q4,1.98,0.51,2.64,-1.35,16.91,3.1473375331641416,3163061,29.7
5439,2021Q4,12.79,4.61,19.91,14.93,21.49,-4.4385205421105,3743791,37.71
5443,2021Q4,5.21,1.54,11.51,6.59,23.87,-1.4696795277136738,6796411,57.21
5450,2021Q4,5.37,1.23,11.22,5.69,25.97,13.234973303746731,3432187,57.76
5452,2021Q4,7.29,1.6,12.44,6.67,12.26,-1.3346595262844472,4232203,47.79
5455,2021Q4,-0.26,-0.09,-1.13,-15.65,28.9,0.0,2254977,75.91
5457,2021Q4,9.9,5.11,24.39,10.91,21.56,-2.180592503499295,19220838,57.94
5460,2021Q4,0.06,0.01,0.06,-0.26,21.39,115.74417074511713,885054,15.95
5464,2021Q4,8.6,4.81,30.76,-2.67,2.57,141.0332209148092,4835675,73.47
5465,2021Q4,4.69,1.27,9.06,5.11,13.12,2.958629376685233,4312692,41.77
5468,2021Q4,2.25,0.19,3.37,5.03,40.23,3.214363280967205,274050,29.31
5469,2021Q4,7.85,7.05,14.77,11.59,19.71,3.6319845435049207,77454656,48.4
5471,2021Q4,27.35,8.71,35.54,31.48,51.38,-0.5486876399058209,5601533,22.67
5474,2021Q4,17.59,9.66,24.29,27.02,44.51,1.9441007330726474,2042676,19.66
5475,2021Q4,23.2,3.73,58.03,21.62,31.13,-1.9009049682284052,2400891,57.42
5478,2021Q4,6.0,6.84,11.54,15.96,50.23,-0.5693529039317113,15410374,50.19
5481,2021Q4,7.55,1.81,9.64,-27.72,55.14,55.5931744312026,1815920,23.22
5483,2021Q4,9.29,11.62,24.78,26.26,35.63,7.010137129360361,167251285,68.81
5484,2021Q4,-4.15,-0.63,-6.19,-8.0,21.53,4.121377695384916,779793,32.18
5487,2021Q4,6.88,2.02,8.39,16.65,36.16,-3.7773481849703887,708282,16.81
5488,2021Q4,0.81,0.08,0.84,0.78,13.05,-17.4647567303869,1394141,38.66
5489,2021Q4,4.29,1.25,5.9,11.11,34.73,-11.89428475047726,3205233,34.4
5490,2021Q4,5.88,1.41,7.96,10.74,36.62,10.978052205998454,2256189,28.55
5493,2021Q4,9.17,4.65,15.32,9.38,17.47,11.704759180175119,4205263,42.8
5498,2021Q4,1.45,0.18,1.87,1.79,10.89,73.00605128713855,4159308,51.68
5508,2021Q4,15.58,8.9,35.88,37.23,42.84,-17.8220935880829,13677731,56.16
5511,2021Q4,4.18,4.15,10.03,8.52,13.69,-39.49489413548414,12363146,62.14
5512,2021Q4,0.91,0.42,1.03,16.9,19.92,13.740725982429176,40728176,57.24
5514,2021Q4,-0.13,-0.04,-0.26,-786.51,67.38,-8824.774462179043,4373220,34.75
5515,2021Q4,4.82,1.57,8.87,5.37,11.72,1.0416436453749127,8345070,43.65
5516,2021Q4,5.92,2.91,18.1,8.08,10.28,1.8759734412982405,2807362,74.36
5519,2021Q4,5.89,2.73,13.34,15.57,22.85,0.13835691989396287,11070067,58.5
5520,2021Q4,12.32,5.56,16.91,15.34,20.3,-0.12233006583289069,3007277,27.76
5521,2021Q4,0.49,0.07,0.63,1.96,8.54,-13.187866475656534,7801487,32.27
5522,2021Q4,6.73,7.78,14.13,24.68,33.69,0.8206183173831735,95120071,53.36
5523,2021Q4,18.58,5.91,46.21,22.58,28.62,-6.1264684108337635,5557514,52.5
5525,2021Q4,-0.04,-0.2,-1.27,-9.06,28.5,25.20270159146104,19030956,77.12
5529,2021Q4,-8.39,-1.03,-15.63,-180.52,29.36,2651.0711225364184,1526173,37.1
5530,2021Q4,2.27,3.36,6.81,32.69,65.86,-62.03704645659839,67092447,66.66
5531,2021Q4,-0.81,-0.67,-6.87,-11.87,27.76,-50.338403545254174,35926946,66.37
5533,2021Q4,7.91,3.72,13.47,21.05,28.65,127.2226459795003,13107316,36.48
5534,2021Q4,3.43,4.41,6.98,31.3,38.04,1.609256019867035,41729059,56.22
5536,2021Q4,9.3,21.08,22.86,10.58,16.24,1.0156514180017662,18703967,60.99
5538,2021Q4,15.05,8.0,27.02,14.84,20.41,-0.8235977227717451,11886588,44.98
5543,2021Q4,6.03,3.26,14.21,8.75,20.86,2.083990455798696,3721953,63.72
5546,2021Q4,3.71,3.18,7.28,5.49,10.89,0.7418464133699293,7425321,56.52
5547,2021Q4,5.33,2.19,17.49,3.74,8.11,-1.9937160759826051,1193560,71.68
5548,2021Q4,6.24,2.15,16.77,3.13,7.38,-2.113209705323058,1249248,67.18
5601,2021Q4,0.99,0.28,1.33,27.05,53.31,2.877286585365854,1851316,26.05
5603,2021Q4,28.64,9.2,46.01,4.95,13.9,22.73709998918084,2912612,33.15
5604,2021Q4,20.43,6.75,24.71,65.3,80.48,30.68255959849435,3436148,15.46
5607,2021Q4,4.82,2.48,10.19,40.53,58.33,55.239271092085495,19017848,61.22
5608,2021Q4,9.26,7.16,36.41,41.05,46.68,13.661919322364591,24322297,71.14
5609,2021Q4,28.83,16.98,64.47,6.9,14.93,0.4441253374668125,9746567,54.5
5701,2021Q4,-4.23,-0.65,-27.98,-48.98,27.04,-83.83963526438376,2778626,79.43
5703,2021Q4,-9.95,-1.77,-21.43,-64.84,-12.42,-9.473443920255669,1050759,51.37
5704,2021Q4,8.56,1.51,11.25,14.13,42.81,2.4177144229999197,661945,23.25
5706,2021Q4,3.57,1.17,6.62,-44.05,29.21,-522.3767583322773,2600280,46.3
5864,2021Q4,9.57,2.79,16.16,67.22,96.7,8.600095382677486,8397342,43.73
5871,2021Q4,3.48,14.8,20.97,46.4,72.99,-53.04688350527017,713226916,83.66
5876,2021Q4,0.88,3.19,9.01,,,,2139632711,90.22
5878,2021Q4,9.52,2.98,13.32,10.48,21.71,-0.7940051460739321,775479,26.62
5880,2021Q4,0.49,1.51,8.83,,,,4433836855,94.52
5902,2021Q4,11.14,1.57,14.81,10.12,22.97,0.7696571211215563,1463527,26.55
5903,2021Q4,2.48,6.02,20.16,1.99,36.11,6.080234580346498,67606285,89.65
5904,2021Q4,8.14,18.25,37.5,13.3,43.87,11.207845747006733,25010231,80.07
5905,2021Q4,-2.56,-0.77,-6.11,-31.84,66.2,26.726626295442514,6827003,63.47
5906,2021Q4,10.43,3.23,25.08,8.42,58.6,14.128366582318208,1167578,54.76
5907,2021Q4,0.74,-1.19,-2.81,8.31,72.22,2.0783612217677003,27277407,70.53
6005,2021Q4,3.06,2.42,13.63,40.06,87.47,6.00089608960654,203693939,79.64
6015,2021Q4,7.48,3.74,26.12,46.0,96.12,3.896015890696404,16495135,67.7
6016,2021Q4,3.84,2.33,16.17,34.2,87.27,-0.40488616328993066,39388848,77.33
6020,2021Q4,11.66,3.4,18.87,73.42,98.55,0.12431767111562776,7780235,36.79
6021,2021Q4,2.27,1.05,6.08,23.84,92.03,-21.02300846026347,16423424,65.96
6023,2021Q4,0.89,2.97,7.11,11.88,46.64,-185.66224981390997,97979732,87.4
6024,2021Q4,1.06,2.33,7.73,17.23,57.24,-7.049757432285883,46607536,86.54
6026,2021Q4,14.65,5.0,33.78,70.92,99.32,-12.61716758306117,13721516,59.8
6028,2021Q4,8.07,4.05,18.98,4.65,17.08,4.533591695220897,1010537,57.2
6101,2021Q4,-6.15,-0.63,-6.45,-315.7,26.47,-925.2522935779817,1139191,5.4
6103,2021Q4,-1.26,-0.04,-2.83,-51.09,19.04,8.184508623328911,219450,37.64
6104,2021Q4,18.73,6.41,33.29,21.07,50.64,1.530313982185694,3571227,47.15
6108,2021Q4,3.01,1.5,6.84,5.23,13.89,1.4825572982984143,9326656,61.69
6109,2021Q4,-6.53,-1.39,-14.08,-5.03,16.43,-4.29384965831435,1192192,54.34
6111,2021Q4,34.87,11.32,48.73,2.29,70.27,149.8912414670832,3051938,28.94
6112,2021Q4,7.25,3.07,13.2,4.13,13.08,3.007136037214185,8527509,46.79
6113,2021Q4,4.44,0.85,8.91,0.88,6.62,10.228233305156383,1270099,60.56
6114,2021Q4,0.96,0.33,1.18,3.63,11.82,0.1611773541598103,2183605,44.38
6115,2021Q4,6.12,2.7,10.51,8.81,15.35,-13.058710254257234,8741505,44.51
6116,2021Q4,14.77,2.75,17.41,25.11,34.24,28.734374362327824,60617483,16.39
6117,2021Q4,-2.48,-0.98,-9.0,-3.6,16.8,2.130738007248572,3806950,72.12
6118,2021Q4,2.14,0.6,5.37,0.46,4.38,-0.08975565783966108,2682366,61.29
6120,2021Q4,-3.13,-0.98,-6.78,-6.29,-0.02,-1.1544663476904664,19855520,53.6
6121,2021Q4,10.54,34.5,22.56,9.72,14.25,-4.627070726601048,74939773,49.6
6122,2021Q4,2.51,0.79,4.82,3.48,7.27,-0.053018337086169,2388508,51.08
6123,2021Q4,13.31,4.87,27.22,8.36,17.32,-1.7445351469937815,2769936,52.52
6124,2021Q4,5.22,1.29,6.85,11.92,22.6,1.0257456302635284,4882696,28.52
6125,2021Q4,-8.95,-1.16,-19.41,-18.5,4.18,-26.596875488492273,10498997,54.93
6126,2021Q4,8.17,1.97,16.48,10.33,27.09,0.9796470375344057,4064486,50.92
6127,2021Q4,2.8,0.47,4.51,9.6,31.17,120.81179671328472,3196073,64.06
6128,2021Q4,5.38,2.64,10.45,8.58,39.67,8.45776818438464,6784153,51.73
6129,2021Q4,6.87,0.63,8.27,7.03,38.78,24.640279826521688,2461555,19.36
6130,2021Q4,4.5,1.06,7.33,1.63,51.72,-46.762900855735154,550638,14.16
6133,2021Q4,-2.44,-0.48,-4.31,-5.98,11.76,3.4001909031834816,2107243,42.03
6134,2021Q4,-2.37,-0.54,-5.12,-4.14,16.23,-20.934926862970542,1743329,42.81
6136,2021Q4,4.82,1.23,5.01,-7.41,15.01,23.714581795468742,3149508,3.45
6138,2021Q4,24.21,12.9,36.6,20.53,37.52,-13.046015541335882,5687217,36.64
6139,2021Q4,1.28,1.43,2.86,1.18,5.91,-1.7139479140930498,32239923,64.66
6140,2021Q4,2.19,0.68,5.45,1.58,8.12,10.981390871901821,1399315,64.95
6141,2021Q4,7.12,2.88,14.24,10.83,21.75,145.27967301238925,6889079,59.29
6142,2021Q4,8.07,1.23,15.32,-25.34,1.21,-20.835005257640233,5257025,40.45
6143,2021Q4,5.63,3.33,12.4,6.54,17.76,6.225668971626562,5329796,55.37
6144,2021Q4,-6.64,-0.78,-8.07,-15.24,32.34,18.242427725731364,429349,16.59
6146,2021Q4,19.55,11.01,25.66,33.23,50.03,-0.5406596264139496,6134697,24.75
6147,2021Q4,12.72,9.0,16.65,25.46,32.32,4.453242051746311,53800574,22.54
6148,2021Q4,4.74,0.98,9.39,5.78,25.5,-3.8938512500206004,1151086,52.54
6150,2021Q4,29.32,24.0,66.27,15.49,21.23,-0.6817696182107581,5530790,55.99
6151,2021Q4,12.93,4.04,21.8,11.24,21.79,-0.9068681854564777,1858852,41.83
6152,2021Q4,0.62,0.05,0.82,-1.19,14.8,-0.4048523632951235,3389438,59.16
6153,2021Q4,-1.31,-0.88,-3.19,-2.73,7.51,-15.699111756881958,28474088,47.3
6154,2021Q4,7.0,1.76,11.26,3.44,15.1,5.202805186874168,2141441,39.28
6155,2021Q4,3.16,0.93,5.69,15.96,31.35,0.528109273216496,2966753,52.06
6156,2021Q4,2.86,1.29,6.28,2.27,10.68,0.9607326033550159,4221335,58.98
6158,2021Q4,7.14,3.09,17.18,7.71,29.22,-9.474586108731103,2343861,57.79
6160,2021Q4,3.18,0.52,4.69,2.99,35.17,1.81787565525522,1317718,40.37
6161,2021Q4,13.59,3.28,18.45,16.41,32.05,0.4115968945723954,1954107,29.48
6163,2021Q4,3.59,1.43,8.62,3.41,22.15,3.526031295190967,5552890,61.07
6164,2021Q4,0.6,0.06,0.73,1.44,26.14,4.031984593808218,1796550,37.67
6165,2021Q4,9.75,2.6,21.13,4.3,26.03,5.116417331739314,1545933,56.47
6166,2021Q4,1.35,0.55,2.66,1.43,36.76,-21.206252826984574,13180110,66.46
6167,2021Q4,4.04,0.5,5.33,2.04,12.26,2.080469008890863,2131795,27.08
6168,2021Q4,9.0,1.8,11.9,13.3,27.41,-1.635006955112489,4621867,24.05
6169,2021Q4,1.17,0.13,1.22,-190.93,80.83,1869.7916666666667,403277,17.93
6170,2021Q4,6.93,1.86,13.34,4.82,21.22,15.609616048169794,3201366,51.74
6171,2021Q4,12.34,4.82,28.89,24.3,29.63,-0.03849614367118922,3409192,52.56
