coid,year,K_avg
2915,2020,48.18681349268172
2915,2021,52.62706507210396
2915,2022,50.61436474878384
2915,2023,47.745067691123715
2915,2024,49.074079319984875
2915,2025,45.69366941645047
2923,2020,57.57358144952295
2923,2021,50.26304743243335
2923,2022,46.93631430801241
2923,2023,55.90642803640344
2923,2024,47.32611734804388
2923,2025,44.3204216714703
2929,2020,38.39379554419326
2929,2021,36.42985486517833
2929,2022,39.98978439882304
2929,2023,38.58347305991494
2929,2024,40.92756958001821
2929,2025,33.122245241963505
2939,2020,40.422470210900165
2939,2021,46.05257971478883
2939,2022,45.0754850015791
2939,2023,52.271177171693644
2939,2024,47.89442619350102
2939,2025,46.495066244581785
2945,2020,76.54755428492197
2945,2021,61.042276280585384
2945,2022,34.869236139125604
2945,2023,47.31786639347863
2945,2024,42.6573573462779
2945,2025,48.31729828788779
3002,2020,51.846077656523796
3002,2021,53.329551476043555
3002,2022,46.604696493061205
3002,2023,53.78934641603783
3002,2024,41.22721344339869
3002,2025,46.909945595288804
3003,2020,48.267200013857
3003,2021,49.14545929648454
3003,2022,44.79501213440435
3003,2023,45.02904655665842
3003,2024,43.50309078081657
3003,2025,44.16760024450317
3004,2020,42.20771395974576
3004,2021,43.74000452258468
3004,2022,50.89861097943765
3004,2023,41.87942054334224
3004,2024,46.858414617122804
3004,2025,45.8604735705597
3005,2020,48.75831150550004
3005,2021,53.0893178630815
3005,2022,49.134092856149486
3005,2023,57.55045715006932
3005,2024,45.714038080962595
3005,2025,49.85479387766451
3006,2020,54.95017809056589
3006,2021,51.19130773360067
3006,2022,41.11147865052465
3006,2023,49.621424149877335
3006,2024,41.61944744802835
3006,2025,50.80284558014735
3008,2020,42.85819316983932
3008,2021,41.204742129218786
3008,2022,48.35166580713591
3008,2023,47.77960682893094
3008,2024,47.78607777745302
3008,2025,46.24873942400792
3010,2020,57.844468956430894
3010,2021,59.53286309904691
3010,2022,51.50553206607682
3010,2023,55.59681932106747
3010,2024,48.438730889970834
3010,2025,46.9045989614945
3011,2020,48.98656402186775
3011,2021,50.00554086887725
3011,2022,45.63886033098359
3011,2023,52.55262593748157
3011,2024,35.32113377773754
3011,2025,39.28423005052016
3013,2020,48.19165732751428
3013,2021,48.46749284061783
3013,2022,47.20425762372735
3013,2023,45.551226608524495
3013,2024,48.531589948670664
3013,2025,44.72507636716653
3014,2020,52.76142898231835
3014,2021,50.38254990971801
3014,2022,46.3298714728343
3014,2023,57.583145994038844
3014,2024,48.88463216308141
3014,2025,46.31515360954346
3015,2020,53.963365104689835
3015,2021,54.78766681812197
3015,2022,51.52007907093804
3015,2023,55.11931898379246
3015,2024,47.03151015016578
3015,2025,45.99258888128634
3016,2020,47.63490026540566
3016,2021,48.00491270577356
3016,2022,43.744137414240505
3016,2023,41.94852815383456
3016,2024,39.738279585323106
3016,2025,44.80454640344578
3017,2020,48.674465707320536
3017,2021,50.23811414556708
3017,2022,49.90299039597374
3017,2023,55.40931264135489
3017,2024,52.60559521011263
3017,2025,58.540894974182024
3018,2020,37.97475714970687
3018,2021,43.99394734488108
3018,2022,42.818650772446965
3018,2023,45.62653927536353
3018,2024,49.925457839557524
3018,2025,31.447364317827965
3019,2020,47.20923957353029
3019,2021,46.56901802440904
3019,2022,44.80294611788282
3019,2023,44.22144868885363
3019,2024,51.03117121718542
3019,2025,42.934226243180376
3021,2020,47.811403012511676
3021,2021,45.55922447105122
3021,2022,41.43160226416007
3021,2023,39.940161175550735
3021,2024,43.08763049603679
3021,2025,39.56633835543177
3022,2020,50.58570729948522
3022,2021,46.24815184885362
3022,2022,56.192023699687745
3022,2023,46.27818353424717
3022,2024,49.08797087112409
3022,2025,47.397963688190345
3023,2020,56.07327276700316
3023,2021,50.04521197296823
3023,2022,53.72271762967587
3023,2023,49.27204623155467
3023,2024,46.4127181619048
3023,2025,46.29957331034144
3024,2020,48.544329035454965
3024,2021,45.67788040693848
3024,2022,43.28578614270602
3024,2023,50.198606632198846
3024,2024,43.29431887417397
3024,2025,44.64928762665259
3025,2020,46.69864735016728
3025,2021,39.06422392140973
3025,2022,43.21505924480772
3025,2023,44.55044805913931
3025,2024,42.27821515228385
3025,2025,45.627384319304745
3026,2020,48.36837496497644
3026,2021,51.97745335006243
3026,2022,52.48819715413333
3026,2023,55.37679597387789
3026,2024,53.27199535546551
3026,2025,59.75633351347751
3027,2020,50.967557809010046
3027,2021,45.985167823385154
3027,2022,46.84533269046861
3027,2023,44.36363776166883
3027,2024,35.677148219477
3027,2025,41.96094949752636
3028,2020,59.69255181647567
3028,2021,60.279029494424194
3028,2022,53.56572001146047
3028,2023,56.36951466439729
3028,2024,45.00040369485995
3028,2025,56.83330962677727
3029,2020,50.50285995404
3029,2021,47.031700240579134
3029,2022,51.46752972244376
3029,2023,50.57414561583512
3029,2024,51.656855542833185
3029,2025,42.28237486043016
3030,2020,53.33102396962174
3030,2021,54.211167472530306
3030,2022,51.300068323983254
3030,2023,50.65264436012363
3030,2024,51.22263592034565
3030,2025,51.13414118264786
3031,2020,48.21108205713955
3031,2021,49.696841117761515
3031,2022,40.09179802943276
3031,2023,45.90267650730904
3031,2024,43.95625846490771
3031,2025,44.651009598261005
3032,2020,54.21926870409988
3032,2021,46.706783745880195
3032,2022,48.42648419792673
3032,2023,51.69512292740142
3032,2024,48.18692105099532
3032,2025,42.79102569873562
3033,2020,52.776250848453714
3033,2021,53.84763648326077
3033,2022,48.73705964507639
3033,2023,56.04933400409433
3033,2024,48.388383951440645
3033,2025,51.71688731199374
3034,2020,56.619186156804815
3034,2021,51.545679670285914
3034,2022,47.089622567213866
3034,2023,60.99730906392487
3034,2024,46.7768229207382
3034,2025,44.322595972883704
3035,2020,49.276561646717504
3035,2021,58.52031610212287
3035,2022,43.730224216134644
3035,2023,52.36028422252513
3035,2024,44.03424095743333
3035,2025,42.11868365319075
3036,2020,58.52287743327769
3036,2021,58.08650840585495
3036,2022,50.414607724929304
3036,2023,56.92022599321587
3036,2024,44.00859065220734
3036,2025,51.01344723667481
3037,2020,56.16206025604829
3037,2021,55.5127930165953
3037,2022,43.56357068182663
3037,2023,50.6495005109376
3037,2024,43.70525220782286
3037,2025,50.940954896506256
3038,2020,47.91272004220052
3038,2021,47.360916762310374
3038,2022,50.82704841978748
3038,2023,49.436406899882435
3038,2024,46.56053490840208
3038,2025,45.47289964223802
3040,2020,46.68954412783924
3040,2021,46.77888497492717
3040,2022,44.23573626555596
3040,2023,47.33299802187146
3040,2024,52.36349886073696
3040,2025,44.43887870416878
3041,2020,49.03266382571708
3041,2021,48.69018381243438
3041,2022,44.83726494420388
3041,2023,41.977007637451834
3041,2024,41.434583185578965
3041,2025,38.58504490585346
3042,2020,50.22092245264758
3042,2021,48.99146988968607
3042,2022,50.25210721094784
3042,2023,52.66858272536625
3042,2024,48.64030797851521
3042,2025,47.050358048758866
3043,2020,46.913639991151776
3043,2021,41.39905478459853
3043,2022,43.5169581428564
3043,2023,40.54564413284515
3043,2024,35.63852275041676
3043,2025,35.253680199034484
3044,2020,47.99143383856014
3044,2021,54.327191404451
3044,2022,50.45007981849268
3044,2023,56.442595269705755
3044,2024,43.661655871067275
3044,2025,55.159753735593256
3045,2020,46.32864938065483
3045,2021,57.81767728032672
3045,2022,51.332804362473766
3045,2023,51.86930593409339
3045,2024,62.86337093328285
3045,2025,45.90492052516844
3046,2020,38.702257235459776
3046,2021,48.59102457406958
3046,2022,39.692026430814344
3046,2023,41.16741796996949
3046,2024,39.98320786886736
3046,2025,48.43769782958667
3047,2020,48.27948819498596
3047,2021,47.890876838091565
3047,2022,44.06173199714607
3047,2023,44.31863442620463
3047,2024,40.95793338998234
3047,2025,36.68380276105959
3048,2020,55.47025196764143
3048,2021,53.311231241019534
3048,2022,49.0265360652243
3048,2023,50.16156582522976
3048,2024,42.667722792839385
3048,2025,45.28090832646942
3049,2020,44.89809739678624
3049,2021,52.11167878119587
3049,2022,37.553416079279714
3049,2023,42.44483360251367
3049,2024,37.8371626382959
3049,2025,40.54730679582401
3050,2020,52.02837726136101
3050,2021,44.92740035863872
3050,2022,45.48567625933619
3050,2023,43.35817887240202
3050,2024,44.681850088567515
3050,2025,51.47935496203712
3051,2020,58.59736711481702
3051,2021,53.171103828952475
3051,2022,39.767479684158076
3051,2023,48.19896431132861
3051,2024,40.858710542562925
3051,2025,36.3298735460428
3052,2020,50.96675960167534
3052,2021,48.09736208420231
3052,2022,58.07171139812816
3052,2023,51.742900855613385
3052,2024,42.78590115281711
3052,2025,49.51586909958628
3054,2020,43.972554088399036
3054,2021,40.48214657923145
3054,2022,45.915889224160544
3054,2023,52.2987888325465
3054,2024,53.00516677880269
3054,2025,55.29662646601891
3055,2020,43.55547073794723
3055,2021,36.78816193511673
3055,2022,41.91964725046743
3055,2023,45.510660940316306
3055,2024,42.171961205140434
3055,2025,51.255586031682874
3056,2020,61.027695583163116
3056,2021,55.57906955793691
3056,2022,50.426036139940074
3056,2023,51.290484117792154
3056,2024,51.64047544363285
3056,2025,39.748281590906224
3057,2020,35.39910064573149
3057,2021,41.92595649254204
3057,2022,41.070135563898305
3057,2023,47.02722880522117
3057,2024,43.390510989542726
3057,2025,40.530644063793254
3058,2020,48.97730821733797
3058,2021,44.31000383396237
3058,2022,37.81968854543826
3058,2023,43.40011880996385
3058,2024,35.66557176820961
3058,2025,37.558334978457566
3059,2020,51.10219599926945
3059,2021,48.95582623569123
3059,2022,46.26755267956741
3059,2023,40.899095510634794
3059,2024,40.720969940392436
3059,2025,45.121095894541796
3060,2020,45.102359774212374
3060,2021,45.307983107599526
3060,2022,40.52865562047529
3060,2023,46.29618141302283
3060,2024,42.543127708247326
3060,2025,42.69771802371522
3062,2020,46.188505709392494
3062,2021,47.298200305115785
3062,2022,42.399728118556226
3062,2023,41.599173769055135
3062,2024,44.32445959336522
3062,2025,42.321614874714754
3090,2020,47.88484435139868
3090,2021,51.259809381752255
3090,2022,51.269516070437454
3090,2023,52.212987427848134
3090,2024,47.79733802892932
3090,2025,49.98019420095395
3092,2020,49.25164356816601
3092,2021,44.03675054759193
3092,2022,39.66178979718418
3092,2023,42.71785741027112
3092,2024,35.46039231967045
3092,2025,37.22688877371499
3094,2020,46.81853612703827
3094,2021,49.1463117788739
3094,2022,44.0572445406458
3094,2023,46.10877868693571
3094,2024,38.12368333105497
3094,2025,45.94589366776303
3130,2020,51.08976177528636
3130,2021,56.543238797198576
3130,2022,55.875384658336465
3130,2023,55.62102885431906
3130,2024,44.68222896455387
3130,2025,51.622208535602205
3135,2021,32.42982176927294
3135,2022,51.496838079224574
3135,2023,52.4961116380285
3135,2024,50.84103006107995
3135,2025,52.640935161375864
3138,2020,57.36499054255395
3138,2021,43.91518651936599
3138,2022,39.57370039778751
3138,2023,42.25260705375547
3138,2024,37.686013542272185
3138,2025,45.87309829571145
3149,2020,50.397430935041555
3149,2021,44.01152792198706
3149,2022,38.57472817512716
3149,2023,38.82423028597016
3149,2024,43.541002770291975
3149,2025,45.35420675946372
3164,2020,44.43025044901196
3164,2021,46.40216800182961
3164,2022,45.24589283744091
3164,2023,43.06352454531698
3164,2024,37.11841736409608
3164,2025,39.647368260632156
3167,2020,53.96797267682645
3167,2021,52.222959738320746
3167,2022,40.66359836886683
3167,2023,46.94231712482325
3167,2024,46.8067614914843
3167,2025,48.853247861725734
3168,2020,53.20508752279139
3168,2021,54.78522044963532
3168,2022,53.819712812756855
3168,2023,53.00490918999381
3168,2024,36.78053537123952
3168,2025,47.83152881980666
3189,2020,50.36936212683127
3189,2021,54.55289885726085
3189,2022,43.29696794949411
3189,2023,47.33018638952696
3189,2024,41.6691549443673
3189,2025,48.17049079511889
3209,2020,53.39551211344377
3209,2021,54.725178186059814
3209,2022,51.07538297242644
3209,2023,55.617674558341676
3209,2024,48.24004671001755
3209,2025,49.05730622345845
3229,2020,37.442401530683405
3229,2021,48.761592843449684
3229,2022,45.93304842327736
3229,2023,40.65602135254916
3229,2024,41.85987263090972
3229,2025,45.34359000360069
3231,2020,52.096054015388546
3231,2021,52.367376500819404
3231,2022,53.17280192048288
3231,2023,58.62776755939492
3231,2024,46.07595170980867
3231,2025,52.53493031249017
3257,2020,50.152729266931416
3257,2021,45.52242236931788
3257,2022,48.603484669285955
3257,2023,46.696734711895395
3257,2024,42.414894842096615
3257,2025,48.60647945078154
3266,2020,45.6276197951967
3266,2021,40.791193800957075
3266,2022,46.71791159926314
3266,2023,56.24048092669298
3266,2024,41.019938555006576
3266,2025,39.745043745536094
3296,2020,57.32963013542708
3296,2021,49.39042644284699
3296,2022,51.299330831567204
3296,2023,60.139116263787145
3296,2024,48.94653133050705
3296,2025,43.305568302883174
3305,2020,52.08965780338453
3305,2021,51.43134498406137
3305,2022,42.258418561965705
3305,2023,50.79331957787533
3305,2024,40.469255269157664
3305,2025,50.000828045786186
3308,2020,49.23911110186611
3308,2021,43.40749191961012
3308,2022,49.28958237148202
3308,2023,44.342873037279034
3308,2024,33.68539398668092
3308,2025,37.332969905972675
3311,2020,45.37400451052468
3311,2021,44.185889152572535
3311,2022,44.81521435847776
3311,2023,43.69889906785673
3311,2024,41.59273089985316
3311,2025,36.275530592209535
3312,2020,49.643628248748655
3312,2021,54.49326337101633
3312,2022,48.29097561379279
3312,2023,55.44135869771093
3312,2024,44.26649796727708
3312,2025,39.95924163392976
3321,2020,46.11717832846246
3321,2021,43.824182845898925
3321,2022,38.87681286034063
3321,2023,42.85002852910986
3321,2024,42.471354011726255
3321,2025,45.43618558396967
3338,2020,39.51876721724168
3338,2021,45.65954126234756
3338,2022,43.05978451543606
3338,2023,50.370038435754566
3338,2024,40.795997112397494
3338,2025,43.87801872867823
3346,2020,46.6806215395492
3346,2021,41.45873921237436
3346,2022,42.9489806755034
3346,2023,48.78297475339825
3346,2024,39.47908693006173
3346,2025,34.67386983530641
3356,2020,46.50526811556134
3356,2021,47.86852414420542
3356,2022,44.46195553658895
3356,2023,42.511253471628855
3356,2024,43.48196019339209
3356,2025,46.671031161418426
3376,2020,45.23733473030077
3376,2021,42.44143659525665
3376,2022,51.44244539222303
3376,2023,52.67087587954317
3376,2024,46.09342679771218
3376,2025,43.705723257649886
3380,2020,50.61517366615402
3380,2021,47.515727810271734
3380,2022,46.71294058686734
3380,2023,49.99937706517821
3380,2024,46.03887848959285
3380,2025,47.13524908696119
3406,2020,48.30440018859618
3406,2021,46.73418382647985
3406,2022,46.34194668923033
3406,2023,50.34649205678177
3406,2024,47.57067652915761
3406,2025,46.08978954282209
3413,2020,49.611646144236374
3413,2021,50.743002795973986
3413,2022,48.0828936411298
3413,2023,51.97698547129178
3413,2024,48.98183533342561
3413,2025,49.4062072282036
3416,2020,55.65008501717124
3416,2021,50.759000740316345
3416,2022,56.607199694162794
3416,2023,51.61325117819447
3416,2024,50.05927787159244
3416,2025,45.56632176778469
3419,2020,51.4596722339883
3419,2021,47.701613000779545
3419,2022,44.969941591522726
3419,2023,41.37786631333058
3419,2024,39.12661650077902
3419,2025,43.63967271105283
3432,2020,44.33356353531984
3432,2021,49.29346865826491
3432,2022,40.214526812716265
3432,2023,35.110042592702875
3432,2024,38.92313096024421
3432,2025,42.04709363742908
3437,2020,49.04756331769737
3437,2021,45.42530043818714
3437,2022,45.11028910545248
3437,2023,42.937701502705856
3437,2024,37.81541555118647
3437,2025,39.42788862089301
3443,2020,46.50819666336909
3443,2021,49.31582698104549
3443,2022,50.063805768954055
3443,2023,54.36134978812249
3443,2024,48.284540408163
3443,2025,49.82429551981263
3447,2021,51.51533468607799
3447,2022,53.50586803687615
3447,2023,35.98452893145447
3447,2024,45.17206114311403
3447,2025,41.411186999416934
3450,2020,51.188944730924845
3450,2021,46.33750771468648
3450,2022,43.9876268106309
3450,2023,48.261634551112145
3450,2024,56.39849831116792
3450,2025,45.57294265023394
3481,2020,51.105024760050746
3481,2021,47.31735674544495
3481,2022,42.82692797729619
3481,2023,47.17615722264582
3481,2024,43.124086260017236
3481,2025,45.933744487043974
3494,2020,47.67440150843989
3494,2021,45.52719406770837
3494,2022,47.19778824054883
3494,2023,40.80081260158075
3494,2024,51.896162649770496
3494,2025,46.87312911842294
3501,2020,57.61410026913333
3501,2021,48.32391998348446
3501,2022,54.51890352530297
3501,2023,53.820826069366845
3501,2024,48.519073173461926
3501,2025,49.238620459264936
3504,2020,44.81435161912239
3504,2021,45.02349981203784
3504,2022,38.72976090077923
3504,2023,38.610718390847126
3504,2024,42.399977225579086
3504,2025,43.84270979009323
3515,2020,45.93752178076507
3515,2021,50.8545702553272
3515,2022,41.87465776083815
3515,2023,48.01328202735138
3515,2024,43.83720190593628
3515,2025,44.358470350748604
3518,2020,45.35674180308785
3518,2021,40.18614672067301
3518,2022,43.04984826438954
3518,2023,44.75712425649727
3518,2024,34.98760894909103
3518,2025,39.309330763263624
3528,2020,57.26150930927662
3528,2021,50.547534411160996
3528,2022,53.95749029548752
3528,2023,43.94893938702573
3528,2024,43.11879450399353
3528,2025,44.79649638874667
3530,2020,48.16400432245798
3530,2021,44.76950973511068
3530,2022,38.23030933769811
3530,2023,42.04509401358161
3530,2024,39.944503978757766
3530,2025,41.54163713794457
3532,2020,44.79321676896178
3532,2021,53.73647650626112
3532,2022,43.863499555169696
3532,2023,51.908642183324346
3532,2024,39.8668011220943
3532,2025,44.74450136470391
3533,2020,47.343133512469734
3533,2021,50.321836967296676
3533,2022,51.90179202820658
3533,2023,49.23369952593331
3533,2024,53.48478423638579
3533,2025,44.42772581895662
3535,2020,45.13348471479519
3535,2021,42.14524599556749
3535,2022,45.408599181417244
3535,2023,42.63387114325614
3535,2024,45.15454427503704
3535,2025,46.82846085209354
3543,2020,50.57635237001866
3543,2021,43.47828059775032
3543,2022,43.23816666183277
3543,2023,42.05624064459256
3543,2024,50.98907884075203
3543,2025,47.4269717488438
3545,2020,56.04322668645212
3545,2021,47.00293400630081
3545,2022,39.40524973421834
3545,2023,49.30362991365031
3545,2024,44.609255670635086
3545,2025,42.21978490700916
3550,2020,47.75539534681705
3550,2021,52.1658447838307
3550,2022,47.61073502072481
3550,2023,44.912056340012434
3550,2024,41.06974011924219
3550,2025,38.515708809595935
3557,2020,51.061319194084724
3557,2021,42.66238067413421
3557,2022,40.015023578581456
3557,2023,46.60401382910757
3557,2024,45.0131659651232
3557,2025,36.55687315377825
3563,2020,46.51764446069471
3563,2021,46.29380041976746
3563,2022,41.48476661200195
3563,2023,50.10545924328187
3563,2024,50.101422787341875
3563,2025,47.87559511550468
3576,2020,48.790570349173706
3576,2021,39.77101214240393
3576,2022,43.15055022306771
3576,2023,35.28725236606779
3576,2024,39.02634945656373
3576,2025,40.87573520898106
3583,2020,46.42803830315872
3583,2021,50.00715776582713
3583,2022,44.11105474990325
3583,2023,53.986410922438445
3583,2024,46.5943301505042
3583,2025,43.67946282177592
3588,2020,49.825106364800156
3588,2021,50.08776998593904
3588,2022,39.941727623956204
3588,2023,42.68311592845513
3588,2024,37.95073514414141
3588,2025,43.10233513583029
3591,2020,49.35278809119605
3591,2021,48.69065679420746
3591,2022,42.30749971662043
3591,2023,50.9195604336102
3591,2024,46.28245073338818
3591,2025,49.35059428709783
3592,2020,53.19770414737967
3592,2021,56.01714636693269
3592,2022,43.58198386453292
3592,2023,52.08664759453691
3592,2024,49.31737149827383
3592,2025,43.00403116535357
3593,2020,56.862477307698505
3593,2021,48.363325776391534
3593,2022,55.56793984110964
3593,2023,49.21304770684806
3593,2024,37.50228494367185
3593,2025,51.6176678060931
3596,2020,50.49494166933663
3596,2021,52.98391844241245
3596,2022,49.91596710620148
3596,2023,54.211026709171854
3596,2024,51.20383341006611
3596,2025,43.067152140661484
3605,2020,48.55848972062298
3605,2021,47.51630399254831
3605,2022,43.20442997871436
3605,2023,45.06313648565524
3605,2024,43.95063989054461
3605,2025,47.286104059579216
3607,2020,40.32567679700492
3607,2021,46.47684610320868
3607,2022,42.62478980947939
3607,2023,50.4730244580379
3607,2024,44.67379041072909
3607,2025,41.595841232290134
3617,2020,52.56841905815419
3617,2021,47.99723083012877
3617,2022,45.380769028964096
3617,2023,47.3162681110143
3617,2024,50.40674727382767
3617,2025,40.730314547374775
3622,2020,48.03644644023779
3622,2021,44.46721120656553
3622,2022,46.3002124398428
3622,2023,50.77110707391092
3622,2024,46.11122164293586
3622,2025,46.875113853391184
3645,2020,48.69701393014423
3645,2021,45.65577374476915
3645,2022,45.7989881868144
3645,2023,49.449557795627975
3645,2024,41.16288324188923
3645,2025,41.700509314059616
3652,2020,50.633568939198014
3652,2021,46.51644603201887
3652,2022,47.87524437081087
3652,2023,42.40119213869162
3652,2024,39.27591151634667
3652,2025,44.473567946996845
3653,2020,47.23722509645762
3653,2021,50.012119479205786
3653,2022,50.988694688398056
3653,2023,52.29976684738972
3653,2024,53.8462596846475
3653,2025,51.985819471473164
3661,2020,53.88442915183728
3661,2021,52.19622497499092
3661,2022,46.38488485879891
3661,2023,58.576370953540724
3661,2024,50.18898024782624
3661,2025,48.795535500051464
3665,2020,49.7635703651577
3665,2021,47.61718544006343
3665,2022,48.264235717497264
3665,2023,48.33229765887222
3665,2024,53.428117043949506
3665,2025,56.27800092991363
3669,2020,48.46932759101112
3669,2021,39.675164825009986
3669,2022,41.241609841810984
3669,2023,38.38117123064858
3669,2024,37.941844897766735
3669,2025,37.49273968234395
3673,2020,46.431474718014094
3673,2021,43.525135816919835
3673,2022,43.77517404385804
3673,2023,46.13287160655724
3673,2024,42.01231996558151
3673,2025,48.185379559899246
3679,2020,50.756644996110325
3679,2021,45.33097627643777
3679,2022,51.47654281467473
3679,2023,54.19805365030478
3679,2024,47.30675434505839
3679,2025,49.96140944802331
3686,2020,54.44644705694303
3686,2021,39.99801936720831
3686,2022,41.25828307987163
3686,2023,35.90527679696151
3686,2024,39.28434702873006
3686,2025,46.03205790818537
3694,2020,45.05617457653938
3694,2021,47.142110178253034
3694,2022,40.67469598565601
3694,2023,53.26966313913331
3694,2024,43.485237762005774
3694,2025,44.74486587937438
3701,2020,56.42783023263716
3701,2021,57.83434368943715
3701,2022,37.96571884028058
3701,2023,46.35153093052938
3701,2024,35.20706085117327
3701,2025,44.13994700932909
3702,2020,57.2028997866338
3702,2021,57.405479987746766
3702,2022,55.954974665347855
3702,2023,65.71646156407914
3702,2024,43.33777789161335
3702,2025,44.916095484527816
3703,2020,51.335744958237036
3703,2021,50.54875736534854
3703,2022,50.37286672498348
3703,2023,50.48568063951696
3703,2024,45.13194003947363
3703,2025,43.97385150958387
3704,2020,51.188482561871496
3704,2021,46.85898207147022
3704,2022,46.42640812993815
3704,2023,45.400373717526314
3704,2024,43.51629245656496
3704,2025,42.88558288647565
3705,2020,45.41266352864735
3705,2021,50.95119720093063
3705,2022,51.94579267843786
3705,2023,52.80684312292098
3705,2024,51.18241008789951
3705,2025,50.44139761566917
3706,2020,51.797798673624335
3706,2021,54.807889948585526
3706,2022,51.74283798830502
3706,2023,48.66474186124789
3706,2024,49.487574563410156
3706,2025,44.5365893082431
3708,2020,50.39068723971093
3708,2021,38.69376960979635
3708,2022,43.329766603545835
3708,2023,44.37638972653621
3708,2024,42.665291368432065
3708,2025,49.25366087841737
3711,2020,50.99378323119437
3711,2021,51.577466183469504
3711,2022,53.77098153809007
3711,2023,59.07937484975536
3711,2024,52.39131763899739
3711,2025,55.38956609050671
3712,2020,43.606680900036
3712,2021,44.14552597663817
3712,2022,46.32509525056922
3712,2023,47.33373240634889
3712,2024,47.50261675642427
3712,2025,40.25584915404552
3714,2021,44.51460865137502
3714,2022,45.048019901653234
3714,2023,42.29024990315694
3714,2024,46.029267264476864
3714,2025,44.0051088442371
3715,2022,41.204018160962775
3715,2023,53.91403122805769
3715,2024,40.52526274151711
3715,2025,47.80834718562123
3716,2024,38.82490313634683
3716,2025,50.198742649379724
3717,2025,34.66640664776544
4104,2020,51.518292051710795
4104,2021,53.70213904426356
4104,2022,56.537996140400026
4104,2023,50.83887735225056
4104,2024,47.37680551908712
4104,2025,51.576889627592585
4106,2020,38.99913826167917
4106,2021,41.0763330175184
4106,2022,45.95309836548928
4106,2023,45.8931966663438
4106,2024,52.51272691481054
4106,2025,51.33340340231377
4108,2020,41.8670479415174
4108,2021,39.12733584559237
4108,2022,43.15329043754383
4108,2023,42.743015038011315
4108,2024,38.94727692505662
4108,2025,39.58911193194901
4119,2020,41.638449208641234
4119,2021,50.3189471158082
4119,2022,45.616431645443825
4119,2023,46.242641723909195
4119,2024,46.80759818516753
4119,2025,38.35256266341268
4133,2020,43.52621914350243
4133,2021,34.47948866226063
4133,2022,43.86852946778129
4133,2023,39.28902676628804
4133,2024,35.56012612763885
4133,2025,40.43987756072496
4137,2020,47.967702077194765
4137,2021,48.080405501439365
4137,2022,44.26219478239539
4137,2023,46.614822722190006
4137,2024,37.707638375849946
4137,2025,48.40829718182941
4142,2020,45.849348941754826
4142,2021,33.15011549329648
4142,2022,42.7641386281635
4142,2023,39.34079084019203
4142,2024,34.168940602010316
4142,2025,38.54601181895192
4148,2020,46.991494293779205
4148,2021,42.60385288915603
4148,2022,43.97932423246884
4148,2023,38.70363802403758
4148,2024,41.547313157847675
4148,2025,39.40690489248873
4155,2020,45.18685307377179
4155,2021,43.0618808280872
4155,2022,46.535489397536296
4155,2023,44.354888770618984
4155,2024,37.42880393670571
4155,2025,40.76907951366244
4164,2020,43.0764466413176
4164,2021,50.85769607659617
4164,2022,49.609704887616324
4164,2023,47.7526338380937
4164,2024,41.80857168732543
4164,2025,45.434150557242376
4169,2020,53.30397484925117
4169,2021,43.91864891520517
4169,2022,49.390438435394444
4169,2023,54.07980977479252
4169,2024,61.95700804756778
4169,2025,62.09987459992682
4178,2024,59.379125838616226
4178,2025,38.34759667280729
4190,2020,45.599714256605324
4190,2021,44.93747054360567
4190,2022,50.00815456383256
4190,2023,35.29633023123955
4190,2024,39.530226752806
4190,2025,35.10981979866571
4306,2020,51.34385544741296
4306,2021,45.32683827306582
4306,2022,51.51139650977317
4306,2023,54.98773113710456
4306,2024,42.13208340418284
4306,2025,49.44454883854291
4414,2020,42.80669520325271
4414,2021,37.85912852097507
4414,2022,41.823489186685435
4414,2023,46.88635517445064
4414,2024,39.08571461911457
4414,2025,44.98125981601415
4426,2020,40.41712508838877
4426,2021,39.13533456427116
4426,2022,46.39976471934084
4426,2023,41.29367492968816
4426,2024,34.16832943674713
4426,2025,34.90805381882206
4438,2020,46.53571605955338
4438,2021,51.73809545180951
4438,2022,47.530408709762135
4438,2023,50.72290092150215
4438,2024,41.97848264988282
4438,2025,42.481423039687556
4439,2020,46.18476163349363
4439,2021,45.04828811861689
4439,2022,45.359174683637065
4439,2023,41.44109601564374
4439,2024,44.427475249809305
4439,2025,44.751576888957715
4440,2020,53.560320031667125
4440,2021,54.67662035332308
4440,2022,42.5363167770423
4440,2023,39.423201052104396
4440,2024,41.377956606967636
4440,2025,39.566525406005795
4441,2022,49.061549488497135
4441,2023,60.624806770198866
4441,2024,57.26875552156419
4441,2025,52.48334844990441
4526,2020,47.931347256249715
4526,2021,48.650724391471
4526,2022,42.66671020231826
4526,2023,45.3763260454184
4526,2024,41.93776540518929
4526,2025,43.38594567543833
4532,2020,48.24358711489497
4532,2021,51.1723772817941
4532,2022,45.60992775728333
4532,2023,51.49411581511329
4532,2024,48.48426989100596
4532,2025,48.43368786614536
4536,2020,49.533717252283324
4536,2021,47.45916919286982
4536,2022,49.43943615882729
4536,2023,47.65079429208156
4536,2024,47.860358020942556
4536,2025,48.38969188960455
4540,2020,45.65016784208664
4540,2021,45.11223859390767
4540,2022,43.47635015374089
4540,2023,47.089428949249616
4540,2024,44.85807155253296
4540,2025,36.929231865472126
4545,2020,45.52803535339538
4545,2021,46.01972705841806
4545,2022,47.3949208800803
4545,2023,53.99473029507548
4545,2024,42.64403522110626
