coid,year_q,RSI
8383 千附,2020Q2,60.7851734207669
8383 千附,2020Q3,49.301846366089
8383 千附,2020Q4,53.84488610665886
8390 金益鼎,2020Q1,50.64820953229577
8390 金益鼎,2020Q2,70.52996307975474
8390 金益鼎,2020Q3,37.55730874105295
8390 金益鼎,2020Q4,53.15946730753372
8401 白紗科,2020Q1,60.608404960916786
8401 白紗科,2020Q2,45.90052382157449
8401 白紗科,2020Q3,52.231268874723014
8401 白紗科,2020Q4,61.60544090191199
8403 盛弘,2020Q1,47.74653629436042
8403 盛弘,2020Q2,45.37908550773736
8403 盛弘,2020Q3,37.355406049678216
8403 盛弘,2020Q4,47.601336283819315
8404 百和興業-KY,2020Q1,27.031008169255117
8404 百和興業-KY,2020Q2,47.0009156779734
8404 百和興業-KY,2020Q3,39.206777264872386
8404 百和興業-KY,2020Q4,58.32031690464821
8404 百和興業-KY,2021Q1,51.172110940946126
8404 百和興業-KY,2021Q2,54.110449088231896
8404 百和興業-KY,2021Q3,37.63354109596684
8404 百和興業-KY,2021Q4,69.79880770300133
8404 百和興業-KY,2022Q1,59.105519780403824
8404 百和興業-KY,2022Q2,43.16268732149815
8404 百和興業-KY,2022Q3,23.348771590652422
8404 百和興業-KY,2022Q4,48.87676467154762
8404 百和興業-KY,2023Q1,47.37778227965344
8404 百和興業-KY,2023Q2,36.943725423173326
8404 百和興業-KY,2023Q3,30.195729362853825
8404 百和興業-KY,2023Q4,34.189101413175194
8404 百和興業-KY,2024Q1,44.80790436659407
8404 百和興業-KY,2024Q2,46.165336893487094
8404 百和興業-KY,2024Q3,90.10827710753728
8404 百和興業-KY,2024Q4,57.426393565993635
8404 百和興業-KY,2025Q1,44.61053099160006
8404 百和興業-KY,2025Q2,45.547113578507755
8404 百和興業-KY,2025Q3,59.21375517070071
8404 百和興業-KY,2025Q4,32.176023485884045
8409 商之器,2020Q1,37.72538010479505
8409 商之器,2020Q2,59.08879865279136
8409 商之器,2020Q3,43.17885458802978
8409 商之器,2020Q4,55.14825332789209
8410 森田,2020Q1,50.5451846347156
8410 森田,2020Q2,47.98602142278686
8410 森田,2020Q3,36.99160076543846
8410 森田,2020Q4,49.099499770003
8411 福貞-KY,2020Q1,27.120510940698694
8411 福貞-KY,2020Q2,59.85561574297245
8411 福貞-KY,2020Q3,36.967175979069275
8411 福貞-KY,2020Q4,62.765665989505216
8411 福貞-KY,2021Q1,51.41575081169584
8411 福貞-KY,2021Q2,58.699443868619305
8411 福貞-KY,2021Q3,61.0130705555193
8411 福貞-KY,2021Q4,60.39915397903927
8411 福貞-KY,2022Q1,74.97410181797409
8411 福貞-KY,2022Q2,52.011670457083646
8411 福貞-KY,2022Q3,17.476313438716137
8411 福貞-KY,2022Q4,73.22793210538633
8411 福貞-KY,2023Q1,54.51159901794627
8411 福貞-KY,2023Q2,40.83479758112158
8411 福貞-KY,2023Q3,49.65019449688779
8411 福貞-KY,2023Q4,73.41143131334445
8411 福貞-KY,2024Q1,35.860119368691116
8411 福貞-KY,2024Q2,55.73272310919991
8411 福貞-KY,2024Q3,74.17341424296346
8411 福貞-KY,2024Q4,63.86474931091536
8411 福貞-KY,2025Q1,36.5905422810282
8411 福貞-KY,2025Q2,41.6762531253625
8411 福貞-KY,2025Q3,49.61707303769114
8411 福貞-KY,2025Q4,57.94523791872596
8415 大國鋼,2020Q1,37.591092246699766
8415 大國鋼,2020Q2,53.16392518710759
8415 大國鋼,2020Q3,41.59934225548704
8415 大國鋼,2020Q4,46.94081785065916
8416 實威,2020Q1,48.58862671589644
8416 實威,2020Q2,57.64223121931361
8416 實威,2020Q3,31.772424593282402
8416 實威,2020Q4,56.1861812204268
8421 旭源,2020Q1,35.77450305869632
8421 旭源,2020Q2,55.05817372202125
8421 旭源,2020Q3,54.16465458966986
8421 旭源,2020Q4,48.541330230830454
8422 可寧衛*,2020Q1,38.705373531475395
8422 可寧衛*,2020Q2,66.27225943511493
8422 可寧衛*,2020Q3,34.16497025882643
8422 可寧衛*,2020Q4,62.961470256240574
8422 可寧衛*,2021Q1,65.41981945616891
8422 可寧衛*,2021Q2,53.64960947892071
8422 可寧衛*,2021Q3,78.99442751626901
8422 可寧衛*,2021Q4,49.059838325416614
8422 可寧衛*,2022Q1,40.85735580865566
8422 可寧衛*,2022Q2,40.22900290169457
8422 可寧衛*,2022Q3,40.11351615047817
8422 可寧衛*,2022Q4,61.192504543311635
8422 可寧衛*,2023Q1,55.81856306574628
8422 可寧衛*,2023Q2,57.16674697452453
8422 可寧衛*,2023Q3,19.350189506542335
8422 可寧衛*,2023Q4,61.8918838420505
8422 可寧衛*,2024Q1,38.83997810211082
8422 可寧衛*,2024Q2,52.38505456564474
8422 可寧衛*,2024Q3,43.93695153307849
8422 可寧衛*,2024Q4,52.804090258931616
8422 可寧衛*,2025Q1,53.28071692144011
8422 可寧衛*,2025Q2,58.60636328839581
8422 可寧衛*,2025Q3,56.623806752871076
8422 可寧衛*,2025Q4,83.21794282600557
8423 保綠-KY,2020Q1,29.353238608825844
8423 保綠-KY,2020Q2,55.646695366319
8423 保綠-KY,2020Q3,63.04023378451862
8423 保綠-KY,2020Q4,59.64950346375273
8424 惠普,2020Q1,42.05013882560022
8424 惠普,2020Q2,65.53057904167984
8424 惠普,2020Q3,69.5784310330326
8424 惠普,2020Q4,67.45847803403345
8426 紅木-KY,2020Q1,20.452630640625618
8426 紅木-KY,2020Q2,48.1822098624272
8426 紅木-KY,2020Q3,41.00775256104454
8426 紅木-KY,2020Q4,59.160122400230776
8429 金麗-KY,2020Q1,31.55800640506552
8429 金麗-KY,2020Q2,55.75287779234562
8429 金麗-KY,2020Q3,57.85309207611953
8429 金麗-KY,2020Q4,63.11227230019655
8429 金麗-KY,2021Q1,40.46359028054003
8429 金麗-KY,2021Q2,68.41866337805233
8429 金麗-KY,2021Q3,62.646152586656164
8429 金麗-KY,2021Q4,41.33899575446153
8429 金麗-KY,2022Q1,50.305304910475876
8429 金麗-KY,2022Q2,37.76666914236242
8429 金麗-KY,2022Q3,37.579915574747574
8429 金麗-KY,2022Q4,51.77113327739582
8429 金麗-KY,2023Q1,48.13642796288261
8429 金麗-KY,2023Q2,55.08292827071223
8429 金麗-KY,2023Q3,47.2686404728828
8429 金麗-KY,2023Q4,43.72430556709981
8429 金麗-KY,2024Q1,36.869702271534976
8429 金麗-KY,2024Q2,47.21947664219908
8429 金麗-KY,2024Q3,85.10506945654464
8429 金麗-KY,2024Q4,24.49919586892072
8429 金麗-KY,2025Q1,27.653973614318122
8429 金麗-KY,2025Q2,41.984263207069446
8429 金麗-KY,2025Q3,50.22761800868226
8429 金麗-KY,2025Q4,56.77413727473326
8431 匯鑽科,2020Q1,40.748272482620536
8431 匯鑽科,2020Q2,47.348062282150075
8431 匯鑽科,2020Q3,56.86885609078603
8431 匯鑽科,2020Q4,47.472156291709105
8432 東生華,2020Q1,47.04580695691885
8432 東生華,2020Q2,48.04037203263581
8432 東生華,2020Q3,47.40802843578486
8432 東生華,2020Q4,39.22107099054481
8433 弘帆,2020Q1,32.16118847573022
8433 弘帆,2020Q2,44.4271494765511
8433 弘帆,2020Q3,47.7761807533342
8433 弘帆,2020Q4,52.975894188753436
8435 鉅邁,2020Q1,48.23872446665083
8435 鉅邁,2020Q2,68.47921023585563
8435 鉅邁,2020Q3,36.24027059964377
8435 鉅邁,2020Q4,61.131096822586386
8436 大江,2020Q1,42.56192377690372
8436 大江,2020Q2,55.808781702980156
8436 大江,2020Q3,34.373072485047224
8436 大江,2020Q4,32.61773128367885
8437 大地-KY,2020Q1,31.48648298803533
8437 大地-KY,2020Q2,41.91236785053881
8437 大地-KY,2020Q3,53.39487121661817
8437 大地-KY,2020Q4,32.65757788972905
8438 昶昕,2020Q1,63.142856125290415
8438 昶昕,2020Q2,46.811034813856494
8438 昶昕,2020Q3,3.1648272070553327
8438 昶昕,2020Q4,89.4681952467468
8438 昶昕,2021Q1,74.84078186652621
8438 昶昕,2021Q2,58.254640340841455
8438 昶昕,2021Q3,42.646108954051336
8438 昶昕,2021Q4,89.78335018949069
8438 昶昕,2022Q1,27.93609232645375
8438 昶昕,2022Q2,36.77469037609546
8438 昶昕,2022Q3,39.03697669939007
8438 昶昕,2022Q4,36.67173285233232
8438 昶昕,2023Q1,49.33320154422531
8438 昶昕,2023Q2,59.39462573435919
8438 昶昕,2023Q3,34.04874248116433
8438 昶昕,2023Q4,36.4169110470008
8438 昶昕,2024Q1,60.91790725882148
8438 昶昕,2024Q2,52.6547557508544
8438 昶昕,2024Q3,45.44330051102333
8438 昶昕,2024Q4,32.151269804809
8438 昶昕,2025Q1,35.837066803477605
8438 昶昕,2025Q2,54.59628808230201
8438 昶昕,2025Q3,46.38811557711217
8438 昶昕,2025Q4,93.08730022442398
8440 綠電,2020Q1,36.252850206317625
8440 綠電,2020Q2,59.94162794436257
8440 綠電,2020Q3,64.72975041115748
8440 綠電,2020Q4,49.96495153411558
8442 威宏-KY,2020Q1,27.143546796802
8442 威宏-KY,2020Q2,47.25284345849968
8442 威宏-KY,2020Q3,59.20385158736291
8442 威宏-KY,2020Q4,38.22348745042178
8442 威宏-KY,2021Q1,43.25745567380625
8442 威宏-KY,2021Q2,45.101662478678854
8442 威宏-KY,2021Q3,54.20063294151566
8442 威宏-KY,2021Q4,51.281527799817624
8442 威宏-KY,2022Q1,54.38981339643465
8442 威宏-KY,2022Q2,26.656795535932254
8442 威宏-KY,2022Q3,38.882092263931824
8442 威宏-KY,2022Q4,66.84913843940899
8442 威宏-KY,2023Q1,51.37912347391135
8442 威宏-KY,2023Q2,38.58844711100405
8442 威宏-KY,2023Q3,60.035075038175144
8442 威宏-KY,2023Q4,49.015088780012015
8442 威宏-KY,2024Q1,58.40766178529082
8442 威宏-KY,2024Q2,42.01278593261781
8442 威宏-KY,2024Q3,35.181523409652534
8442 威宏-KY,2024Q4,64.41436470257294
8442 威宏-KY,2025Q1,24.268163501567777
8442 威宏-KY,2025Q2,51.0237636736909
8442 威宏-KY,2025Q3,37.80648862645143
8442 威宏-KY,2025Q4,51.06269738189114
8443 阿瘦,2020Q1,45.42630460510991
8443 阿瘦,2020Q2,55.16913749847813
8443 阿瘦,2020Q3,79.99442223758638
8443 阿瘦,2020Q4,73.07789736703464
8443 阿瘦,2021Q1,52.57861020743187
8443 阿瘦,2021Q2,52.159653372219296
8443 阿瘦,2021Q3,80.41242926008164
8443 阿瘦,2021Q4,59.25360023800535
8443 阿瘦,2022Q1,43.81832615596667
8443 阿瘦,2022Q2,41.04483435550303
8443 阿瘦,2022Q3,26.05202359836501
8443 阿瘦,2022Q4,32.02816359981031
8443 阿瘦,2023Q1,54.30026649853635
8443 阿瘦,2023Q2,57.88387088375777
8443 阿瘦,2023Q3,37.25702052768776
8443 阿瘦,2023Q4,69.95550887472868
8443 阿瘦,2024Q1,52.35421548122271
8443 阿瘦,2024Q2,48.58627054155279
8443 阿瘦,2024Q3,62.815779483451365
8443 阿瘦,2024Q4,27.421043763215593
8443 阿瘦,2025Q1,33.003316820969424
8443 阿瘦,2025Q2,54.51203734769429
8443 阿瘦,2025Q3,57.58686226803316
8443 阿瘦,2025Q4,39.84999389771546
8444 綠河-KY,2020Q1,22.06562447418138
8444 綠河-KY,2020Q2,68.51943304058598
8444 綠河-KY,2020Q3,43.84843798965629
8444 綠河-KY,2020Q4,31.6779557814602
8446 華研,2020Q1,46.042237406145496
8446 華研,2020Q2,42.816023503445
8446 華研,2020Q3,50.67735393059911
8446 華研,2020Q4,42.739436317295485
8450 霹靂,2020Q1,18.703761867628792
8450 霹靂,2020Q2,59.93842658752966
8450 霹靂,2020Q3,37.45636010657849
8450 霹靂,2020Q4,45.587133144514155
8454 富邦媒,2020Q1,70.9674557338212
8454 富邦媒,2020Q2,72.65901316939423
8454 富邦媒,2020Q3,51.06501977195676
8454 富邦媒,2020Q4,60.86391596209795
8454 富邦媒,2021Q1,65.9638298718072
8454 富邦媒,2021Q2,75.66040307636271
8454 富邦媒,2021Q3,31.13075919323854
8454 富邦媒,2021Q4,41.22098841010507
8454 富邦媒,2022Q1,45.176094638489175
8454 富邦媒,2022Q2,48.251551120888756
8454 富邦媒,2022Q3,17.478225408213042
8454 富邦媒,2022Q4,56.41198454843012
8454 富邦媒,2023Q1,66.25847182877672
8454 富邦媒,2023Q2,48.93858988480485
8454 富邦媒,2023Q3,43.99832296654429
8454 富邦媒,2023Q4,51.426794030957
8454 富邦媒,2024Q1,36.94708129331744
8454 富邦媒,2024Q2,49.85191720914022
8454 富邦媒,2024Q3,62.20368193198254
8454 富邦媒,2024Q4,21.524148020538323
8454 富邦媒,2025Q1,33.134982547075396
8454 富邦媒,2025Q2,36.864983367565166
8454 富邦媒,2025Q3,40.593076554055514
8454 富邦媒,2025Q4,37.03471926021999
8455 大拓-KY,2020Q1,43.16220799921303
8455 大拓-KY,2020Q2,50.4943189640879
8455 大拓-KY,2020Q3,37.401433120067125
8455 大拓-KY,2020Q4,58.28947141862646
8462 柏文,2020Q1,41.12746814538465
8462 柏文,2020Q2,44.90001026002173
8462 柏文,2020Q3,25.26399319651554
8462 柏文,2020Q4,61.567537826463294
8462 柏文,2021Q1,57.63170868179507
8462 柏文,2021Q2,45.91467811215846
8462 柏文,2021Q3,56.600261728130675
8462 柏文,2021Q4,44.911381490994266
8462 柏文,2022Q1,50.75279966381009
8462 柏文,2022Q2,56.311978366448365
8462 柏文,2022Q3,31.22219276830463
8462 柏文,2022Q4,41.29729206362426
8462 柏文,2023Q1,59.190512616908684
8462 柏文,2023Q2,57.18729134645666
8462 柏文,2023Q3,32.37965641240631
8462 柏文,2023Q4,86.60446241614346
8462 柏文,2024Q1,45.20092865921001
8462 柏文,2024Q2,44.44357427129215
8462 柏文,2024Q3,36.74886496186495
8462 柏文,2024Q4,40.30442359184193
8462 柏文,2025Q1,58.086738274479224
8462 柏文,2025Q2,52.437252493345774
8462 柏文,2025Q3,61.16832203740956
8462 柏文,2025Q4,48.6193916292741
8463 潤泰材,2020Q1,45.28420883218352
8463 潤泰材,2020Q2,51.88859215549846
8463 潤泰材,2020Q3,35.55959535666313
8463 潤泰材,2020Q4,49.40715868493978
8463 潤泰材,2021Q1,58.62284193328154
8463 潤泰材,2021Q2,80.25295479178519
8463 潤泰材,2021Q3,39.65661819442124
8463 潤泰材,2021Q4,42.02442617304049
8463 潤泰材,2022Q1,53.54593819949308
8463 潤泰材,2022Q2,39.84786138078347
8463 潤泰材,2022Q3,50.03900432045712
8463 潤泰材,2022Q4,48.424185287258055
8463 潤泰材,2023Q1,48.92872958782915
8463 潤泰材,2023Q2,43.6387839217559
8463 潤泰材,2023Q3,32.27678932588086
8463 潤泰材,2023Q4,64.89296352577169
8463 潤泰材,2024Q1,67.41692953249037
8463 潤泰材,2024Q2,55.84492939553347
8463 潤泰材,2024Q3,67.47946783929613
8463 潤泰材,2024Q4,32.7367241026139
8463 潤泰材,2025Q1,34.03958776437077
8463 潤泰材,2025Q2,43.58948293196765
8463 潤泰材,2025Q3,48.067695291173266
8463 潤泰材,2025Q4,45.03278587002648
8464 億豐,2020Q1,34.73260279611807
8464 億豐,2020Q2,60.507191740543156
8464 億豐,2020Q3,53.339835032593975
8464 億豐,2020Q4,54.30689871078426
8464 億豐,2021Q1,51.54982424516377
8464 億豐,2021Q2,55.53220605379817
8464 億豐,2021Q3,38.42743559785821
8464 億豐,2021Q4,59.149619523826416
8464 億豐,2022Q1,49.11527033426843
8464 億豐,2022Q2,37.36994388810979
8464 億豐,2022Q3,33.68208176229201
8464 億豐,2022Q4,68.16483101827451
8464 億豐,2023Q1,51.80382438968887
8464 億豐,2023Q2,44.026730227734525
8464 億豐,2023Q3,43.17913757516042
8464 億豐,2023Q4,53.99144485098264
8464 億豐,2024Q1,43.702412860298054
8464 億豐,2024Q2,66.03078332792562
8464 億豐,2024Q3,65.72026223477515
8464 億豐,2024Q4,25.528635921167375
8464 億豐,2025Q1,36.45156436492189
8464 億豐,2025Q2,46.46271236138995
8464 億豐,2025Q3,37.92728311432382
8464 億豐,2025Q4,36.16584151845223
8466 美吉吉-KY,2020Q1,39.1779190907103
8466 美吉吉-KY,2020Q2,52.763852111710776
8466 美吉吉-KY,2020Q3,55.893367868789255
8466 美吉吉-KY,2020Q4,60.44626811234177
8466 美吉吉-KY,2021Q1,61.346483581888336
8466 美吉吉-KY,2021Q2,49.6178731196927
8466 美吉吉-KY,2021Q3,45.89364143198052
8466 美吉吉-KY,2021Q4,50.918816406623755
8466 美吉吉-KY,2022Q1,44.004664434143656
8466 美吉吉-KY,2022Q2,45.7078953006929
8466 美吉吉-KY,2022Q3,27.771838826648366
8466 美吉吉-KY,2022Q4,56.27887808377474
8466 美吉吉-KY,2023Q1,61.193639811929735
8466 美吉吉-KY,2023Q2,64.71929557691143
8466 美吉吉-KY,2023Q3,51.14478170405567
8466 美吉吉-KY,2023Q4,66.03176513447714
8466 美吉吉-KY,2024Q1,45.60835325066612
8466 美吉吉-KY,2024Q2,56.86294311832292
8466 美吉吉-KY,2024Q3,40.23146168340303
8466 美吉吉-KY,2024Q4,48.61535973828401
8466 美吉吉-KY,2025Q1,18.87730784097183
8466 美吉吉-KY,2025Q2,42.67663544726009
8466 美吉吉-KY,2025Q3,23.701958822333467
8466 美吉吉-KY,2025Q4,39.68794744767644
8467 波力-KY,2020Q1,31.703992838783513
8467 波力-KY,2020Q2,46.979231385288536
8467 波力-KY,2020Q3,55.189115131647256
8467 波力-KY,2020Q4,52.22375709444184
8467 波力-KY,2021Q1,49.19291037076118
8467 波力-KY,2021Q2,38.758908392492344
8467 波力-KY,2021Q3,56.65494704108865
8467 波力-KY,2021Q4,68.22321796685088
8467 波力-KY,2022Q1,48.04116752099756
8467 波力-KY,2022Q2,74.78045432628419
8467 波力-KY,2022Q3,26.12802594030471
8467 波力-KY,2022Q4,38.050828215370416
8467 波力-KY,2023Q1,58.94680065300545
8467 波力-KY,2023Q2,71.80401971839622
8467 波力-KY,2023Q3,49.23751568494731
8467 波力-KY,2023Q4,44.07194053943711
8467 波力-KY,2024Q1,57.6496030267863
8467 波力-KY,2024Q2,50.204426594888815
8467 波力-KY,2024Q3,64.78734196564511
8467 波力-KY,2024Q4,36.9308313397964
8467 波力-KY,2025Q1,19.384699448804536
8467 波力-KY,2025Q2,44.023374414670094
8467 波力-KY,2025Q3,47.68740401780249
8467 波力-KY,2025Q4,68.9030114166856
8472 夠麻吉,2020Q1,39.312339886036206
8472 夠麻吉,2020Q2,66.33156362192938
8472 夠麻吉,2020Q3,58.011301382750005
8472 夠麻吉,2020Q4,58.77864733209157
8473 山林水,2020Q1,40.747045432491696
8473 山林水,2020Q2,60.469826506578606
8473 山林水,2020Q3,29.496969330129808
8473 山林水,2020Q4,52.23965474393222
8473 山林水,2021Q1,48.936835237829385
8473 山林水,2021Q2,47.132567404633875
8473 山林水,2021Q3,59.33057489795216
8473 山林水,2021Q4,54.40471023207238
8473 山林水,2022Q1,52.218070244517115
8473 山林水,2022Q2,43.47376965991168
8473 山林水,2022Q3,22.97549481246689
8473 山林水,2022Q4,58.99660121594644
8473 山林水,2023Q1,45.83378549254834
8473 山林水,2023Q2,56.21275005728893
8473 山林水,2023Q3,23.748572342529773
8473 山林水,2023Q4,47.28899395912346
8473 山林水,2024Q1,64.99046144129265
8473 山林水,2024Q2,54.93895808900465
8473 山林水,2024Q3,45.691937733624286
8473 山林水,2024Q4,37.351676008243146
8473 山林水,2025Q1,23.45340465921015
8473 山林水,2025Q2,45.904697895040606
8473 山林水,2025Q3,52.597718595372555
8473 山林水,2025Q4,60.35665635027445
8476 台境*,2020Q1,43.11476517756112
8476 台境*,2020Q2,41.5880064208841
8476 台境*,2020Q3,52.26215636276008
8476 台境*,2020Q4,51.83797364727732
8476 台境*,2021Q1,48.91805623709856
8476 台境*,2021Q2,56.2619267452536
8476 台境*,2021Q3,53.23416092975592
8476 台境*,2021Q4,31.145170960153507
8476 台境*,2022Q1,53.30955734169219
8476 台境*,2022Q2,44.6252029993782
8476 台境*,2022Q3,23.423741308111325
8476 台境*,2022Q4,81.74580624633705
8476 台境*,2023Q1,41.360450388812225
8476 台境*,2023Q2,47.02460582145704
8476 台境*,2023Q3,79.02826795930243
8476 台境*,2023Q4,31.914031876363747
8476 台境*,2024Q1,63.09095073102663
8476 台境*,2024Q2,69.86943308596136
8476 台境*,2024Q3,34.17459257418662
8476 台境*,2024Q4,41.461585133661906
8476 台境*,2025Q1,30.7930260438998
8476 台境*,2025Q2,42.74892722339001
8476 台境*,2025Q3,33.385734080111725
8476 台境*,2025Q4,48.13976296319552
8477 創業家,2020Q1,44.07128412183058
8477 創業家,2020Q2,56.339898831052004
8477 創業家,2020Q3,41.40479888309553
8477 創業家,2020Q4,37.75151289806434
8478 東哥遊艇,2020Q1,23.403745123675975
8478 東哥遊艇,2020Q2,52.084533648495636
8478 東哥遊艇,2020Q3,40.74311472192451
8478 東哥遊艇,2020Q4,52.83284994952544
8478 東哥遊艇,2021Q1,75.99635179624752
8478 東哥遊艇,2021Q2,75.56548264453508
8478 東哥遊艇,2021Q3,46.573319829651325
8478 東哥遊艇,2021Q4,47.29885173764649
8478 東哥遊艇,2022Q1,47.783854744250704
8478 東哥遊艇,2022Q2,43.38117213958628
8478 東哥遊艇,2022Q3,57.341657877167385
8478 東哥遊艇,2022Q4,39.33736088350053
8478 東哥遊艇,2023Q1,69.01384498888883
8478 東哥遊艇,2023Q2,57.698845517603125
8478 東哥遊艇,2023Q3,46.935442058619856
8478 東哥遊艇,2023Q4,46.6775998314093
8478 東哥遊艇,2024Q1,51.59904074065662
8478 東哥遊艇,2024Q2,67.32159186026281
8478 東哥遊艇,2024Q3,39.64238565493071
8478 東哥遊艇,2024Q4,32.50924423560984
8478 東哥遊艇,2025Q1,26.486729790983304
8478 東哥遊艇,2025Q2,73.83639627350468
8478 東哥遊艇,2025Q3,57.521236447170935
8478 東哥遊艇,2025Q4,38.99007861165884
8481 政伸,2020Q1,45.2935847310853
8481 政伸,2020Q2,71.13414002962871
8481 政伸,2020Q3,66.81917449580162
8481 政伸,2020Q4,50.02405038914177
8481 政伸,2021Q1,65.58568936098804
8481 政伸,2021Q2,74.14983287720005
8481 政伸,2021Q3,41.71481208539243
8481 政伸,2021Q4,81.944404323165
8481 政伸,2022Q1,50.62593439938984
8481 政伸,2022Q2,38.585748004746954
8481 政伸,2022Q3,34.542380868187664
8481 政伸,2022Q4,38.22825165433407
8481 政伸,2023Q1,44.68427334415753
8481 政伸,2023Q2,49.7899749070112
8481 政伸,2023Q3,28.925516145517484
8481 政伸,2023Q4,51.87346460548752
8481 政伸,2024Q1,43.188727538511436
8481 政伸,2024Q2,38.64619640057774
8481 政伸,2024Q3,67.62904810531248
8481 政伸,2024Q4,50.316097622575064
8481 政伸,2025Q1,38.52251949286005
8481 政伸,2025Q2,51.355141451128304
8481 政伸,2025Q3,45.903247315657545
8481 政伸,2025Q4,45.36318833862203
8482 商億-KY,2020Q1,12.741551513161836
8482 商億-KY,2020Q2,60.92203976358721
8482 商億-KY,2020Q3,19.685391210968252
8482 商億-KY,2020Q4,57.02989074790541
8482 商億-KY,2021Q1,41.77960534861792
8482 商億-KY,2021Q2,49.03121180896886
8482 商億-KY,2021Q3,45.93421206923618
8482 商億-KY,2021Q4,34.06311121856498
8482 商億-KY,2022Q1,58.533656113122824
8482 商億-KY,2022Q2,52.70352961462282
8482 商億-KY,2022Q3,41.39387051074665
8482 商億-KY,2022Q4,50.19746119748652
8482 商億-KY,2023Q1,79.97683295835729
8482 商億-KY,2023Q2,54.8550316068926
8482 商億-KY,2023Q3,32.665850126053
8482 商億-KY,2023Q4,60.83979669190015
8482 商億-KY,2024Q1,24.16000049326434
8482 商億-KY,2024Q2,56.9654562169107
8482 商億-KY,2024Q3,72.03707543653881
8482 商億-KY,2024Q4,72.76501362652357
8482 商億-KY,2025Q1,32.47354088768045
8482 商億-KY,2025Q2,48.669986440508424
8482 商億-KY,2025Q3,38.07200534655056
8482 商億-KY,2025Q4,52.25191990003846
8488 吉源-KY,2020Q1,46.529256717874304
8488 吉源-KY,2020Q2,53.562306717666516
8488 吉源-KY,2020Q3,45.97272490155417
8488 吉源-KY,2020Q4,66.9339000927838
8488 吉源-KY,2021Q1,56.604421120439106
8488 吉源-KY,2021Q2,49.70152371558634
8488 吉源-KY,2021Q3,49.963327122589405
8488 吉源-KY,2021Q4,86.67334844567723
8488 吉源-KY,2022Q1,62.86300564303525
8488 吉源-KY,2022Q2,43.619688158558446
8488 吉源-KY,2022Q3,61.27538116771186
8488 吉源-KY,2022Q4,44.05731601112621
8488 吉源-KY,2023Q1,48.30146339688206
8488 吉源-KY,2023Q2,56.866650155449314
8488 吉源-KY,2023Q3,40.806598635812854
8488 吉源-KY,2023Q4,47.44689319013349
8488 吉源-KY,2024Q1,53.86335163413567
8488 吉源-KY,2024Q2,49.95751910715414
8488 吉源-KY,2024Q3,49.88663704166457
8488 吉源-KY,2024Q4,40.02624831391898
8488 吉源-KY,2025Q1,37.890593409073546
8488 吉源-KY,2025Q2,42.408164921225904
8488 吉源-KY,2025Q3,32.271392422711685
8488 吉源-KY,2025Q4,39.02337717095145
8489 三貝德,2020Q1,34.69655239890101
8489 三貝德,2020Q2,34.951236901279955
8489 三貝德,2020Q3,47.77130764235661
8489 三貝德,2020Q4,48.68643624381139
8499 鼎炫-KY,2020Q1,37.722346399733766
8499 鼎炫-KY,2020Q2,64.52493209149598
8499 鼎炫-KY,2020Q3,43.25804024456548
8499 鼎炫-KY,2020Q4,31.173051149175983
8499 鼎炫-KY,2021Q1,72.22306510677225
8499 鼎炫-KY,2021Q2,49.599741776251236
8499 鼎炫-KY,2021Q3,21.58065292837099
8499 鼎炫-KY,2021Q4,80.81841800285885
8499 鼎炫-KY,2022Q1,47.304551192577954
8499 鼎炫-KY,2022Q2,49.89565284124316
8499 鼎炫-KY,2022Q3,44.4185720240045
8499 鼎炫-KY,2022Q4,36.09688164940723
8499 鼎炫-KY,2023Q1,40.31699983216836
8499 鼎炫-KY,2023Q2,44.81142626634594
8499 鼎炫-KY,2023Q3,44.78071731977524
8499 鼎炫-KY,2023Q4,65.23650089698452
8499 鼎炫-KY,2024Q1,35.34784034236886
8499 鼎炫-KY,2024Q2,61.04135135350014
8499 鼎炫-KY,2024Q3,54.62525058779367
8499 鼎炫-KY,2024Q4,43.753873488322945
8499 鼎炫-KY,2025Q1,48.40252898874459
8499 鼎炫-KY,2025Q2,72.24146888622232
8499 鼎炫-KY,2025Q3,41.60583578083161
8499 鼎炫-KY,2025Q4,47.354274402257765
8905 裕國,2020Q1,41.043396269256846
8905 裕國,2020Q2,49.35209640150296
8905 裕國,2020Q3,35.60811882843403
8905 裕國,2020Q4,48.54730410856328
8906 花王,2020Q1,42.42362356275123
8906 花王,2020Q2,50.732266268185114
8906 花王,2020Q3,65.2699689807281
8906 花王,2020Q4,54.030922403369765
8908 欣雄,2020Q1,54.34856368835636
8908 欣雄,2020Q2,63.139731110287464
8908 欣雄,2020Q3,73.95596226843695
8908 欣雄,2020Q4,40.68206544158785
8916 光隆,2020Q1,43.00367874994119
8916 光隆,2020Q2,58.470851689112656
8916 光隆,2020Q3,52.949773893551345
8916 光隆,2020Q4,66.47457017372959
8917 欣泰,2020Q1,55.27986215671429
8917 欣泰,2020Q2,64.59227591917218
8917 欣泰,2020Q3,59.129430236235194
8917 欣泰,2020Q4,62.99040424238932
8921 沈氏,2020Q1,31.924359896529957
8921 沈氏,2020Q2,60.05781852855044
8921 沈氏,2020Q3,48.84796296446232
8921 沈氏,2020Q4,40.946926385322286
8923 時報,2020Q1,52.51497377541847
8923 時報,2020Q2,56.92004898261561
8923 時報,2020Q3,51.69063205755897
8923 時報,2020Q4,59.75980256791505
