coid,year,RET
3580,2021,1.0395
3581,2021,30.7966
3583,2021,75.2645
3587,2021,91.1319
3588,2021,138.0085
3591,2021,24.012
3592,2021,319.0959
3593,2021,23.506
3594,2021,-14.7252
3596,2021,43.6427
3597,2021,81.0836
3605,2021,26.4169
3607,2021,23.356
3609,2021,71.879
3611,2021,7.717
3615,2021,-2.982
3617,2021,-16.7757
3622,2021,-12.7872
3623,2021,28.0258
3624,2021,180.0394
3625,2021,44.5675
3628,2021,2.7675
3629,2021,-18.0864
3630,2021,-24.4256
3631,2021,1.2737
3632,2021,-3.0097
3645,2021,-18.9406
3646,2021,39.8534
3652,2021,19.7046
3653,2021,68.1014
3661,2021,65.7125
3663,2021,52.7046
3664,2021,-34.357
3665,2021,10.5516
3666,2021,-54.0373
3669,2021,-11.8136
3672,2021,95.4242
3673,2021,-4.0227
3675,2021,278.9932
3679,2021,-9.72
3680,2021,20.7207
3684,2021,76.7882
3685,2021,96.3834
3686,2021,-13.1508
3687,2021,288.8845
3689,2021,63.4895
3691,2021,3.5143
3693,2021,21.5027
3694,2021,-3.7227
3701,2021,450.5464
3702,2021,30.3921
3703,2021,28.2214
3704,2021,-6.3295
3705,2021,0.6067
3706,2021,23.4868
3707,2021,253.5381
3708,2021,-36.3813
3709,2021,86.6331
3710,2021,4.012
3711,2021,35.4061
3712,2021,4.2242
3713,2021,-13.7654
3714,2021,-7.3663
4102,2021,-24.6088
4104,2021,9.0911
4105,2021,5.5911
4106,2021,4.1602
4107,2021,-10.5988
4108,2021,-5.0419
4109,2021,-24.5071
4111,2021,0.8453
4113,2021,14.468
4114,2021,4.9552
4116,2021,-6.1391
4119,2021,20.6121
4120,2021,-21.5763
4121,2021,5.3472
4123,2021,-1.9781
4126,2021,13.9224
4127,2021,32.1422
4128,2021,11.9199
4129,2021,-12.5011
4130,2021,-13.6652
4131,2021,1.7213
4133,2021,-24.3373
4137,2021,19.4592
4138,2021,16.062
4139,2021,-24.2131
4142,2021,-19.6618
4147,2021,-16.052
4148,2021,5.9929
4153,2021,9.1495
4154,2021,101.129
4155,2021,-8.426
4157,2021,-32.6037
4160,2021,0.405
4161,2021,6.6686
4162,2021,30.9177
4163,2021,-8.9835
4164,2021,1.7706
4166,2021,28.5226
4167,2021,-41.6234
4168,2021,3.1352
4169,2021,7.3146
4171,2021,-23.9961
4173,2021,-26.3916
4174,2021,-17.9859
4175,2021,9.3243
4183,2021,-8.7817
4188,2021,0.259
4190,2021,-20.7544
4192,2021,-32.0131
4198,2021,-25.8904
4205,2021,47.2835
4207,2021,21.0201
4303,2021,14.2554
4304,2021,95.403
4305,2021,5.6608
4306,2021,2.4502
4401,2021,27.1101
4402,2021,24.6301
4406,2021,52.2591
4413,2021,-22.8478
4414,2021,-35.4256
4416,2021,37.5593
4417,2021,13.5769
4419,2021,-4.9999
4420,2021,42.4892
4426,2021,-20.2396
4430,2021,6.4553
4432,2021,-6.3291
4433,2021,-23.1194
4438,2021,24.3485
4439,2021,-5.424
4440,2021,23.8154
4502,2021,-14.1627
4503,2021,76.9022
4506,2021,20.7402
4510,2021,-2.4392
4513,2021,82.2046
4523,2021,0.5299
4526,2021,8.4374
4527,2021,6.4908
4528,2021,-14.4131
4529,2021,13.3342
4530,2021,-47.0901
4532,2021,-5.2095
4533,2021,8.7364
4534,2021,56.1827
4535,2021,8.1885
4536,2021,-0.4723
4538,2021,25.9688
4540,2021,-8.2184
4541,2021,27.0868
4542,2021,30.6695
4543,2021,20.6899
4545,2021,-0.7796
4549,2021,28.5442
4550,2021,5.9217
4551,2021,7.9726
4552,2021,-7.6308
4554,2021,45.1066
4555,2021,8.0335
4556,2021,-0.3321
4557,2021,26.3031
4558,2021,158.1957
4560,2021,-3.5823
4561,2021,0.2913
4562,2021,-9.1895
4563,2021,-0.6659
4564,2021,44.3854
4566,2021,-10.6089
4568,2021,3.64
4571,2021,42.5307
4572,2021,31.1134
4576,2021,25.5184
4577,2021,78.4337
4580,2021,-7.0144
4581,2021,0.1647
4583,2021,-0.8931
4584,2021,2.9411
4609,2021,19.8695
4702,2021,23.8091
4706,2021,21.2281
4707,2021,13.7097
4711,2021,39.4126
4714,2021,20.7125
4716,2021,-4.0734
4720,2021,4.531
4721,2021,138.4452
4722,2021,51.8757
4726,2021,17.7017
4728,2021,5.0935
4729,2021,6.6143
4735,2021,-35.6948
4736,2021,5.8419
4737,2021,15.0302
4739,2021,115.3967
4741,2021,-0.173
4743,2021,19.2945
4744,2021,30.2956
4745,2021,-12.5516
4746,2021,28.8596
4747,2021,-0.8636
4754,2021,1.3001
4755,2021,181.4922
4760,2021,4.0775
4763,2021,3.2527
4764,2021,-1.8316
4766,2021,-4.6107
4767,2021,36.0428
4768,2021,5.1089
4770,2021,74.9999
4771,2021,65.3414
4804,2021,-46.4
4806,2021,-13.3332
4807,2021,-1.2617
4903,2021,70.5735
4904,2021,11.1247
4905,2021,-0.3388
4906,2021,12.8666
4907,2021,-6.0627
4908,2021,4.3058
4909,2021,12.6546
4911,2021,-19.6555
4912,2021,73.685
4915,2021,22.8433
4916,2021,29.0888
4919,2021,198.8146
4923,2021,214.1657
4924,2021,22.3481
4927,2021,99.7779
4930,2021,41.1529
4931,2021,-6.3334
4933,2021,-2.6159
4934,2021,36.5186
4935,2021,-20.5719
4938,2021,9.3735
4939,2021,12.5818
4942,2021,39.6528
4943,2021,-61.0944
4946,2021,65.2892
4950,2021,-20.4976
4951,2021,198.5551
4952,2021,68.8397
4953,2021,-4.3536
4956,2021,19.6353
4958,2021,-8.064
4960,2021,26.2446
4961,2021,133.3989
4966,2021,93.4747
4967,2021,-1.9188
4968,2021,-2.041
4971,2021,38.6331
4972,2021,22.1627
4973,2021,1.1109
4974,2021,11.0416
4976,2021,-3.4925
4977,2021,-18.4755
4979,2021,-25.4172
4987,2021,25.942
4989,2021,75.363
4991,2021,-2.191
4994,2021,-10.7959
4995,2021,2.4909
4999,2021,-6.7971
5007,2021,18.7014
5009,2021,30.6908
5011,2021,-5.6122
5013,2021,39.2421
5014,2021,39.4313
5015,2021,21.4176
5016,2021,24.0025
5201,2021,-9.6052
5202,2021,-18.4937
5203,2021,-11.9093
5205,2021,-59.0568
5206,2021,-5.1128
5209,2021,12.0643
5210,2021,99.0685
5211,2021,30.8412
5212,2021,-6.7836
5213,2021,51.0659
5215,2021,-35.3252
5220,2021,-6.9593
5222,2021,103.8473
5223,2021,-9.859
5225,2021,-22.4647
5227,2021,128.2311
5228,2021,101.7536
5230,2021,16.2337
5234,2021,89.9916
5236,2021,-5.625
5243,2021,8.4647
5244,2021,123.2393
5245,2021,109.2054
5251,2021,35.1451
5258,2021,77.2865
5263,2021,8.8499
5269,2021,17.4442
5272,2021,63.6376
5274,2021,110.4268
5276,2021,0.6516
5278,2021,73.9984
5283,2021,3.0492
5284,2021,33.4757
5285,2021,45.5205
5287,2021,31.1845
5288,2021,44.8989
5289,2021,26.3791
5291,2021,59.7545
5292,2021,31.5491
5299,2021,61.3783
5301,2021,-16.9759
5302,2021,66.0293
5306,2021,20.2619
5309,2021,-3.2688
5310,2021,18.8637
5312,2021,7.1502
5314,2021,-1.7654
5315,2021,21.0032
5321,2021,241.23
5324,2021,-15.6917
5328,2021,12.1214
5340,2021,-0.0006
5344,2021,159.7279
5345,2021,-32.2194
5347,2021,39.8317
5348,2021,22.4209
5351,2021,270.4909
5353,2021,35.5913
5355,2021,2.9286
5356,2021,10.6726
5364,2021,13.4287
5371,2021,144.4083
5381,2021,1.6692
5386,2021,-36.2646
5388,2021,0.7841
5392,2021,9.601
5398,2021,5.7063
5403,2021,44.1934
5410,2021,26.6149
5425,2021,28.806
5426,2021,12.2723
5432,2021,74.4985
5434,2021,40.6797
5438,2021,36.5586
5439,2021,22.4293
5443,2021,-15.6748
5450,2021,18.4136
5452,2021,109.8209
5455,2021,92.3842
5457,2021,-9.6947
5460,2021,14.6711
5464,2021,95.439
5465,2021,-11.6869
5468,2021,20.554
5469,2021,9.9299
5471,2021,48.4313
5474,2021,-27.8793
5475,2021,516.0408
5478,2021,-1.2683
5481,2021,-9.3975
5483,2021,39.3538
5484,2021,-15.158
5487,2021,-3.0589
5488,2021,38.6215
5489,2021,24.5494
5490,2021,13.9707
5493,2021,11.0364
5498,2021,-4.1358
5508,2021,55.8435
5511,2021,2.6437
5512,2021,-6.2288
5514,2021,14.0541
5515,2021,11.2844
5516,2021,13.2852
5519,2021,50.5597
5520,2021,23.514
5521,2021,-9.2252
5522,2021,18.8071
5523,2021,74.9175
5525,2021,31.4787
5529,2021,82.6806
5530,2021,-14.1095
5531,2021,-33.3333
5533,2021,23.226
5534,2021,-2.6269
5536,2021,25.6225
5538,2021,43.8969
5543,2021,7.6158
5546,2021,-19.6573
5547,2021,16.3385
5601,2021,28.6614
5603,2021,69.7603
5604,2021,33.4082
5607,2021,134.1705
5608,2021,270.0899
5609,2021,78.9191
5701,2021,9.1221
5703,2021,47.707
5704,2021,-2.2375
5706,2021,37.1495
5864,2021,44.9128
5871,2021,68.2771
5876,2021,19.6961
5878,2021,11.5057
5880,2021,32.6185
5902,2021,45.883
5903,2021,-2.8804
5904,2021,-21.6999
5905,2021,45.5874
5906,2021,-17.6688
5907,2021,-12.2625
6005,2021,33.6915
6015,2021,64.6383
6016,2021,17.3153
6020,2021,50.2334
6021,2021,7.8083
6023,2021,0.3816
6024,2021,7.7522
6026,2021,146.7947
6028,2021,9.2435
6101,2021,-13.0254
6103,2021,-1.048
6104,2021,189.7216
6108,2021,10.4788
6109,2021,-7.3932
6111,2021,41.4205
6112,2021,-3.7056
6113,2021,10.3709
6114,2021,3.3835
6115,2021,8.4069
6116,2021,51.4455
6117,2021,11.6278
6118,2021,297.4544
6120,2021,13.4754
6121,2021,-0.5757
6122,2021,10.2586
6123,2021,34.99
6124,2021,-14.9327
6125,2021,-0.2299
6126,2021,41.3263
6127,2021,23.839
6128,2021,7.1246
6129,2021,105.8129
6130,2021,80.6759
6133,2021,14.4759
6134,2021,90.9762
6136,2021,19.1055
6138,2021,235.8022
6139,2021,13.0474
6140,2021,-15.6388
6141,2021,5.3575
6142,2021,6.6817
6143,2021,50.8221
6144,2021,34.1772
6146,2021,-12.7436
6147,2021,5.9283
6148,2021,2.3959
6150,2021,32.6417
6151,2021,61.6743
6152,2021,-11.8282
6153,2021,-22.9296
6154,2021,40.4385
6155,2021,-2.6839
6156,2021,16.3452
6158,2021,64.318
6160,2021,55.1022
6161,2021,63.6608
6163,2021,25.6034
6164,2021,48.5235
6165,2021,-8.3434
6166,2021,3.7586
6167,2021,105.7358
6168,2021,59.2891
6169,2021,-12.5785
6170,2021,132.3055
6171,2021,62.5039
6173,2021,-6.1855
6174,2021,166.8025
6175,2021,34.0447
6176,2021,-4.9893
6177,2021,3.5301
6179,2021,-1.3302
6180,2021,7.662
6182,2021,104.5669
6183,2021,4.8582
6184,2021,10.7167
6185,2021,14.8194
6186,2021,-0.5311
6187,2021,40.3174
6188,2021,28.413
6189,2021,26.3917
6190,2021,147.9102
6191,2021,47.8253
6192,2021,14.7818
6194,2021,-19.8715
6195,2021,17.1072
6196,2021,60.9526
6197,2021,22.4557
6198,2021,4.2157
6199,2021,32.2031
6201,2021,25.031
6202,2021,60.543
6203,2021,13.5858
6204,2021,-31.2146
6205,2021,70.1026
6206,2021,34.1514
6207,2021,50.694
6208,2021,70.5052
6209,2021,3.9325
6210,2021,12.0373
6212,2021,8.55
6213,2021,8.1771
6214,2021,2.3277
6215,2021,84.2805
6216,2021,13.3031
6217,2021,59.488
6218,2021,22.7295
6219,2021,-4.9091
6220,2021,-3.1729
6221,2021,56.3315
6222,2021,0.3402
6223,2021,6.8856
6224,2021,37.2457
6225,2021,-33.1654
6226,2021,52.0734
6227,2021,40.1006
6228,2021,166.8731
6229,2021,39.6971
6230,2021,-20.538
6231,2021,-21.0428
6233,2021,11.7923
6234,2021,2.4388
6235,2021,109.0051
6236,2021,7.9812
6237,2021,33.0097
6239,2021,7.6092
6240,2021,23.1036
6241,2021,-15.8414
6242,2021,13.1652
6243,2021,104.1638
6244,2021,5.3764
6245,2021,-14.0069
6246,2021,13.782
6248,2021,-7.3848
6257,2021,36.079
6259,2021,141.1536
6261,2021,41.6993
6263,2021,16.7753
6264,2021,24.1323
6265,2021,119.7259
6266,2021,57.2959
6269,2021,-9.9382
6270,2021,29.0014
6271,2021,71.9386
6272,2021,122.5939
6274,2021,-12.3433
6275,2021,77.8883
6276,2021,-36.4512
6277,2021,2.8326
6278,2021,-1.1814
6279,2021,26.9005
6281,2021,19.5359
6282,2021,32.2055
6283,2021,13.921
6284,2021,5.6508
6285,2021,3.7697
6290,2021,7.0642
6291,2021,151.4984
6292,2021,25.5897
6294,2021,13.5109
6405,2021,34.2962
6409,2021,40.4702
6411,2021,131.3194
6412,2021,16.169
6414,2021,-2.5185
6415,2021,109.0641
6416,2021,-15.2703
6417,2021,21.3052
6418,2021,39.12
6419,2021,147.1335
6423,2021,174.7468
6425,2021,-4.5959
6426,2021,
6431,2021,-8.725
6432,2021,3.9128
6435,2021,12.4363
6438,2021,47.8453
6441,2021,-48.0001
6442,2021,24.6846
6443,2021,1.7963
6446,2021,212.365
6449,2021,12.3521
6451,2021,-25.7097
6456,2021,-7.2622
6461,2021,-2.7958
6462,2021,-25.8811
6464,2021,-15.2561
6465,2021,-41.4029
6469,2021,205.6682
6470,2021,-14.3137
6472,2021,17.5489
6474,2021,58.5244
6477,2021,-27.7122
6482,2021,92.7713
6485,2021,337.0243
6486,2021,-11.6407
6488,2021,28.3675
6491,2021,52.2711
6492,2021,-53.7782
6494,2021,223.9063
6496,2021,2.1551
6498,2021,2.025
6499,2021,80.4719
6504,2021,-33.0953
6505,2021,-3.3448
6506,2021,26.0438
6508,2021,13.1329
6509,2021,149.1815
6510,2021,-4.9879
6512,2021,18.9194
6515,2021,30.4933
6516,2021,34.7469
6517,2021,79.4283
6523,2021,79.7226
6525,2021,42.2924
6527,2021,-0.7356
6530,2021,34.8509
6531,2021,136.4768
6532,2021,6.9673
6533,2021,60.7189
6535,2021,14.6585
6538,2021,-42.1079
6541,2021,56.7995
6542,2021,3.1773
6546,2021,81.2826
6547,2021,190.2907
6548,2021,78.5083
6550,2021,326.9344
6552,2021,5.8309
6556,2021,79.5603
6558,2021,-35.0537
6560,2021,-0.294
6561,2021,-18.6522
6568,2021,247.4132
6569,2021,-7.7984
6570,2021,42.3093
6573,2021,45.6955
6574,2021,-15.5871
6576,2021,33.3703
6577,2021,10.7127
6578,2021,-6.8827
6579,2021,-4.4164
6581,2021,10.9888
6582,2021,15.7211
6584,2021,55.2132
6585,2021,107.8995
6588,2021,-31.0668
6589,2021,149.2736
6590,2021,31.3331
6591,2021,-0.969
6592,2021,19.1934
6593,2021,52.3854
6596,2021,6.6716
6597,2021,80.3519
6598,2021,-26.871
6603,2021,46.9337
6605,2021,-7.7465
6606,2021,21.0399
6609,2021,19.4736
6612,2021,10.6095
6613,2021,28.3264
6615,2021,-2.1306
6616,2021,-26.8561
6617,2021,16.459
6620,2021,184.8948
6624,2021,18.1825
6625,2021,3.2563
6629,2021,3.0448
6637,2021,-22.7781
6640,2021,85.6582
6641,2021,4.2169
6642,2021,57.794
6643,2021,20.7168
6649,2021,-13.6426
6651,2021,117.4703
6654,2021,64.9458
6655,2021,92.3218
6657,2021,-8.0571
6658,2021,72.3216
6661,2021,-2.0811
6662,2021,-8.1924
6664,2021,33.1923
6666,2021,-28.9581
6667,2021,46.4633
6668,2021,5.1687
6669,2021,63.7428
6670,2021,15.6589
6671,2021,30.1431
6672,2021,100.7476
6674,2021,1.0157
6679,2021,92.1247
6680,2021,-6.6961
6683,2021,4.1712
6684,2021,89.2051
6689,2021,90.128
6690,2021,-4.6997
6691,2021,120.6109
6692,2021,17.7278
6693,2021,266.8349
6695,2021,280.0008
6697,2021,6.6475
6698,2021,34.4802
6703,2021,-21.3787
6706,2021,35.5343
6708,2021,73.7441
6712,2021,52.5355
6715,2021,-1.4406
6716,2021,143.6135
6719,2021,826.3654
6720,2021,62.8841
6721,2021,44.3626
6727,2021,32.0217
6728,2021,73.0921
6730,2021,-1.9716
6732,2021,-21.4621
6733,2021,-4.4636
6735,2021,84.1562
6739,2021,25.5553
6741,2021,300.0028
6742,2021,111.9989
6743,2021,-31.0642
6751,2021,-34.1852
6752,2021,0.0416
6753,2021,26.6376
6754,2021,5.1863
6756,2021,113.6759
6757,2021,6.9258
6761,2021,122.7938
6762,2021,4.8105
6763,2021,421.299
6767,2021,10.3337
6768,2021,44.4049
6770,2021,42.7425
6776,2021,82.6073
6781,2021,993.6885
6782,2021,102.3517
6785,2021,-6.6326
6788,2021,60.3999
6789,2021,125.6233
6790,2021,-3.4615
6791,2021,20.3702
6792,2021,105.6124
6794,2021,0.6976
6796,2021,158.6557
6799,2021,201.0455
6803,2021,12.0042
6804,2021,-7.9162
6805,2021,267.7344
6806,2021,2.9696
6811,2021,210.6619
6821,2021,32.3539
6823,2021,80.5257
6829,2021,30.1287
6830,2021,110.9811
6831,2021,1.8338
6834,2021,25.8949
6835,2021,6.5217
6838,2021,7.1871
6840,2021,62.5007
6841,2021,291.8914
6843,2021,22.619
6844,2021,17.8082
6855,2021,25.3167
6859,2021,24.5835
6861,2021,582.6099
6865,2021,103.1746
6870,2021,55.9999
6873,2021,55.4347
6874,2021,13.3332
7402,2021,69.0612
7547,2021,35.8497
7556,2021,18.078
7584,2021,34.4753
8011,2021,-19.1447
8016,2021,101.727
8021,2021,58.3586
8024,2021,122.3995
8027,2021,-11.6729
8028,2021,6.4166
8032,2021,34.7844
8033,2021,20.4415
8034,2021,1.1932
8038,2021,7.7493
8039,2021,-8.5828
8040,2021,234.5287
8042,2021,12.1692
8043,2021,-5.0905
8044,2021,43.5147
8045,2021,35.825
8046,2021,216.985
8047,2021,18.7784
8048,2021,26.1379
8049,2021,33.1348
8050,2021,10.2061
8054,2021,188.6364
8059,2021,-3.3748
8064,2021,45.5987
8066,2021,-36.6871
8067,2021,9.5557
8068,2021,43.5698
8069,2021,239.5634
8070,2021,32.0696
8071,2021,34.7947
8072,2021,-5.6405
8074,2021,22.256
8076,2021,25.517
8077,2021,28.6356
8080,2021,7.6924
8081,2021,72.2607
8083,2021,-4.4839
8084,2021,-19.0799
8085,2021,91.6437
8086,2021,6.8402
8087,2021,96.2825
8088,2021,-13.089
8089,2021,-22.4715
8091,2021,10.7825
8092,2021,53.5913
8093,2021,-23.5746
8096,2021,25.4528
8097,2021,154.8535
8099,2021,55.3545
8101,2021,-25.3136
8103,2021,46.3166
8104,2021,48.6258
8105,2021,18.221
8107,2021,4.906
8109,2021,17.0515
8110,2021,37.9163
8111,2021,95.777
8112,2021,61.7805
8114,2021,58.0515
8121,2021,183.068
8131,2021,9.3798
8147,2021,54.1426
8150,2021,47.0253
8155,2021,45.1254
8163,2021,23.9573
8171,2021,7.8476
8176,2021,-13.3332
8182,2021,96.525
8183,2021,218.3232
8201,2021,78.5347
8210,2021,0.2871
8213,2021,17.4914
8215,2021,42.3381
8222,2021,10.0375
8227,2021,315.9994
8234,2021,-0.3333
8240,2021,-4.3207
8249,2021,32.6251
8255,2021,108.1492
8261,2021,117.6731
8271,2021,29.1401
8277,2021,36.409
8279,2021,8.7447
8284,2021,-1.7913
8289,2021,242.3812
8291,2021,-12.1798
8299,2021,64.9963
8341,2021,-10.9692
8342,2021,7.6626
8349,2021,-9.5423
8354,2021,-10.5518
8358,2021,48.7576
8367,2021,84.594
8374,2021,22.3165
8383,2021,7.7003
8390,2021,14.349
8401,2021,37.7721
8403,2021,-17.3587
8404,2021,21.3994
8409,2021,-0.772
8410,2021,-22.1156
8411,2021,15.8444
8415,2021,44.9513
8416,2021,12.7355
8421,2021,42.857
8422,2021,50.9034
8423,2021,15.4702
8424,2021,25.7034
8426,2021,14.4366
8429,2021,36.6058
8431,2021,23.8553
8432,2021,-20.9612
8433,2021,7.5634
8435,2021,23.6404
8436,2021,8.013
8437,2021,-14.1603
8438,2021,205.4206
8440,2021,59.2825
8442,2021,-7.2347
8443,2021,0.9131
8444,2021,109.7683
8446,2021,-9.139
8450,2021,119.4918
8454,2021,233.3692
8455,2021,15.6765
8462,2021,-7.1324
8463,2021,-16.9485
8464,2021,29.602
8466,2021,-13.6746
8467,2021,-14.7955
8472,2021,-21.7092
8473,2021,-10.8926
8476,2021,165.6095
8477,2021,-9.3962
8478,2021,158.914
8481,2021,13.0536
8482,2021,-24.9356
8488,2021,7.8208
8489,2021,-26.8327
8499,2021,1.1765
8905,2021,47.6434
8906,2021,3.5375
8908,2021,25.0415
8916,2021,8.7034
8917,2021,46.6856
8921,2021,10.9756
8923,2021,19.3947
8924,2021,157.9877
8926,2021,2.9891
8927,2021,81.5025
8928,2021,29.9142
8929,2021,4.137
8930,2021,10.9498
8931,2021,6.7438
8932,2021,46.1753
8933,2021,16.2476
8935,2021,68.5529
8936,2021,-4.6573
8937,2021,-15.5286
8938,2021,90.6512
8940,2021,16.372
8941,2021,6.808
8942,2021,19.7669
8996,2021,20.7574
9103,2021,-49.9148
910322,2021,26.9022
9105,2021,24.427
910861,2021,-33.9178
9110,2021,-5.2119
911608,2021,-16.8601
911622,2021,39.3021
911868,2021,-24.8522
912000,2021,-0.3285
9136,2021,-38.2177
9802,2021,-10.3012
9902,2021,24.3235
9904,2021,6.9943
9905,2021,19.8167
9906,2021,58.5948
9907,2021,27.5518
9908,2021,0.0189
9910,2021,17.935
9911,2021,39.3476
9912,2021,22.7652
9914,2021,41.7465
9917,2021,23.5459
9918,2021,15.2024
9919,2021,-14.1627
9921,2021,28.7711
9924,2021,-1.8939
9925,2021,12.1753
9926,2021,5.9029
9927,2021,13.0989
9928,2021,34.7837
9929,2021,-30.4025
9930,2021,-0.1917
9931,2021,-5.896
9933,2021,2.8044
9934,2021,2.1498
9935,2021,-27.0388
9937,2021,1.4885
9938,2021,14.2133
9939,2021,24.4307
9940,2021,27.3183
9941,2021,105.2854
9942,2021,48.9583
9943,2021,1.5777
9944,2021,8.859
9945,2021,121.7563
9946,2021,-0.0109
9949,2021,10.5054
9950,2021,-2.5616
9951,2021,-8.6706
9955,2021,-12.6583
9958,2021,6.0212
9960,2021,-15.1555
9962,2021,78.8582
1101,2020,9.8274
1102,2020,-3.4558
1103,2020,-9.7418
1104,2020,25.0925
1108,2020,53.7064
1109,2020,5.9416
1110,2020,3.2142
1201,2020,-5.31
1203,2020,39.5794
1210,2020,21.8928
1213,2020,23.4825
1215,2020,15.866
1216,2020,-5.7572
1217,2020,40.0848
1218,2020,29.5317
1219,2020,19.2066
1220,2020,26.0051
1225,2020,12.0513
1227,2020,-8.3065
1229,2020,38.2212
1231,2020,21.9081
1232,2020,22.5948
1233,2020,-5.9327
1234,2020,6.5003
1235,2020,29.1427
1236,2020,6.1072
1240,2020,9.5538
1256,2020,37.2886
1259,2020,-4.8502
1264,2020,15.7069
1268,2020,-2.5852
1301,2020,1.6652
1303,2020,2.117
1304,2020,69.9196
1305,2020,31.8343
1307,2020,-0.5885
1308,2020,47.3285
1309,2020,258.2457
1310,2020,-4.0275
1312,2020,27.689
1313,2020,77.3135
1314,2020,23.0678
1315,2020,27.5917
1316,2020,-15.1723
1319,2020,-12.386
1321,2020,-10.1375
1323,2020,2.3444
1324,2020,12.1122
1325,2020,436.5622
1326,2020,1.8738
1336,2020,72.0471
1337,2020,50.4086
1338,2020,-3.4357
1339,2020,-17.88
1340,2020,-23.0299
1341,2020,2.5723
1342,2020,9.0907
1402,2020,2.5792
1409,2020,23.9625
1410,2020,8.2032
1413,2020,-4.4356
1414,2020,105.5383
1416,2020,-11.5242
1417,2020,17.9081
1418,2020,21.0554
1419,2020,3.8309
1423,2020,56.4608
1432,2020,16.7288
1434,2020,-2.4148
1435,2020,219.1802
1436,2020,2.2897
1437,2020,3.2043
1438,2020,-9.8489
1439,2020,-1.2747
1440,2020,45.3968
1441,2020,-2.1669
1442,2020,-4.0339
1443,2020,22.534
1444,2020,37.9312
1445,2020,65.5822
1446,2020,-15.4046
1447,2020,29.0424
1449,2020,14.77
1451,2020,-17.6191
1452,2020,-0.8621
1453,2020,13.8428
1454,2020,18.2884
1455,2020,40.0008
1456,2020,36.5546
1457,2020,24.4674
1459,2020,19.9203
1460,2020,7.7676
1463,2020,10.8119
1464,2020,-23.2444
1465,2020,-0.5836
1466,2020,157.9373
1467,2020,132.4771
1468,2020,49.2536
1470,2020,-9.1767
1471,2020,124.2427
1472,2020,-59.7072
1473,2020,-20.6059
1474,2020,38.2861
1475,2020,821.0543
1476,2020,8.2918
1477,2020,25.3171
1503,2020,16.1495
1504,2020,9.3686
1506,2020,-25.6756
1512,2020,30.2872
1513,2020,125.5184
1514,2020,56.6378
1515,2020,5.9799
1516,2020,71.5782
1517,2020,59.6213
1519,2020,75.8362
1521,2020,-7.151
1522,2020,-13.9826
1524,2020,9.6189
1525,2020,26.516
1526,2020,94.153
1527,2020,-12.7411
1528,2020,9.7991
1529,2020,-0.8333
1530,2020,16.7665
1531,2020,-10.8445
1532,2020,4.9242
1533,2020,1.4197
1535,2020,2.8398
1536,2020,-5.9325
1537,2020,1.3659
1538,2020,-24.4191
1539,2020,1.3551
1540,2020,-15.6574
1541,2020,46.428
1558,2020,13.0806
1560,2020,0.5878
1563,2020,-6.1777
1565,2020,-34.3829
1568,2020,14.5947
1569,2020,11.6842
1570,2020,-1.5804
1580,2020,-22.5342
1582,2020,0.8665
1583,2020,10.9818
1584,2020,28.8057
1586,2020,28.5163
1587,2020,76.7354
1589,2020,34.553
1590,2020,94.2766
1591,2020,-13.138
1593,2020,55.3801
1595,2020,-14.5296
1597,2020,-9.7289
1598,2020,191.1151
1599,2020,7.5153
1603,2020,3.2125
1604,2020,38.6717
1605,2020,29.7906
1608,2020,47.4176
1609,2020,81.1037
1611,2020,36.3419
1612,2020,73.634
1614,2020,20.1969
1615,2020,60.7459
1616,2020,38.066
1617,2020,24.9334
1618,2020,47.6801
1626,2020,-19.2509
1702,2020,-3.5217
1707,2020,-5.8769
1708,2020,5.8089
1709,2020,25.7509
1710,2020,-1.6018
1711,2020,11.4663
1712,2020,21.1975
1713,2020,23.7988
1714,2020,45.8638
1717,2020,43.0884
1718,2020,34.9396
1720,2020,15.9074
1721,2020,25.9976
1722,2020,13.8164
1723,2020,-7.0866
1725,2020,16.0229
1726,2020,6.112
1727,2020,-3.9153
1730,2020,3.073
1731,2020,36.7082
1732,2020,111.6881
1733,2020,-12.9769
1734,2020,60.3144
1735,2020,1.2056
1736,2020,11.1613
1737,2020,5.4996
1742,2020,-1.2344
1752,2020,-2.2234
1760,2020,0.5422
1762,2020,75.8698
1773,2020,40.5513
1776,2020,9.338
1777,2020,-2.982
1781,2020,195.7884
1783,2020,-6.6966
1784,2020,-0.0803
1785,2020,98.5118
1786,2020,-8.0206
1788,2020,21.9964
1789,2020,9.3515
1795,2020,-30.4347
1796,2020,-4.9022
1799,2020,75.607
1802,2020,71.053
1805,2020,9.1804
1806,2020,15.0226
1808,2020,17.1186
1809,2020,7.2725
1810,2020,22.5969
1813,2020,-25.6697
1815,2020,12.7414
1817,2020,1.4261
1903,2020,74.9272
1904,2020,85.358
1905,2020,35.8573
1906,2020,31.8292
1907,2020,129.9861
1909,2020,58.3286
2002,2020,6.1264
2006,2020,68.281
2007,2020,130.6945
2008,2020,53.037
2009,2020,173.2015
2010,2020,45.6809
2012,2020,14.7738
2013,2020,34.3863
2014,2020,47.8868
2015,2020,40.1144
2017,2020,84.3283
2020,2020,37.8209
2022,2020,48.8974
2023,2020,47.0266
2024,2020,39.1858
2025,2020,55.1729
2027,2020,7.959
2028,2020,156.57
2029,2020,28.6282
2030,2020,22.2969
2031,2020,29.3742
2032,2020,79.047
2033,2020,59.1878
