coid,year,RET,ROA,EPS,ROE,OM,FCF,total_assets,LEV,BIAS,PPO,K,RSI
2108,2020,114.5574,28.89,7.21,36.14,33.47,0.6103707812620907,14409854.0,21.67,74.99162172866588,1.3521518578937952,51.46711712473639,51.97981040176962
2108,2021,43.7506,42.65,14.92,53.46,42.15,0.9784469203813404,20751570.0,19.27,152.3002163117326,0.4800271125443038,42.787491743747104,57.167806729747504
2108,2022,-51.8165,7.23,2.42,8.58,12.71,8.415818192045903,17395906.0,11.94,21.408768241781665,-1.3402213249382704,41.85018545338827,38.3149731709955
2108,2023,6.5339,5.51,1.45,6.2,9.36,16.503778823037724,17106771.0,10.93,29.4062090607196,0.0555555114403532,47.8605184367836,52.60116123996947
2108,2024,-6.8546,5.0,1.14,5.61,6.92,-7.74763161423246,18250568.0,11.83,20.532858056850365,-0.1797071738255854,45.24006276468557,53.6285008979851
2108,2025,-28.8503,3.99,0.83,4.45,7.38,-10.596363999123854,18357583.0,10.23,-14.23696797977029,-1.032188438467121,40.14060305294508,59.4874126440881
2109,2020,19.4564,7.76,1.33,12.91,12.39,8.364603338750184,8049717.0,43.79,-31.22064859667936,0.2042782955028122,51.330340411178646,73.25233192726117
2109,2021,10.2478,7.27,1.3,12.43,12.63,15.877770090815762,8323929.0,46.27,-24.19480087268424,0.2063099472528719,46.01714428332436,52.85038218849096
2109,2022,-7.9361,5.97,1.05,9.61,10.55,-2.967317306795604,8066890.0,40.75,-30.172934462399382,-0.1438157344469103,43.26864078368893,44.01152650789752
2109,2023,7.1292,7.16,1.51,10.83,9.74,-93.28763561305271,7943246.0,36.66,-25.18088476377127,0.1170889250398859,41.096608622263,53.67609724131442
2109,2024,33.4336,7.96,1.61,11.98,13.8,2.6010218653610173,8265019.0,36.46,-0.2206362706307132,0.5433229064641342,49.04426047646758,45.968981268529646
2109,2025,-10.562,5.27,1.16,7.9,10.9,-7.407446770822262,8554520.0,38.89,-10.882668343009271,-0.3026291230466506,43.157247306774245,38.388181346449045
2114,2020,17.3432,18.5,7.39,21.49,31.83,-12.896773199663455,2916069.0,13.41,-26.58963458755425,0.1896318352825262,54.50800259631329,87.41972642815206
2114,2021,51.6112,29.32,12.42,34.15,26.97,-3.404857390981919,3690143.0,14.75,11.319645441389293,0.8104932426807593,50.44503407735812,52.03167649325234
2114,2022,-14.8326,10.81,5.03,12.75,32.33,5.930356629380634,3568547.0,15.85,-5.334207670043404,-0.2849480227194516,51.53204766469679,41.175471995174775
2114,2023,15.9142,12.76,6.02,15.4,33.71,12.136574995388932,3804622.0,18.82,9.78201881331404,0.2596192853361893,49.63384695766552,48.57455141733163
2114,2024,-8.4526,10.63,5.11,12.86,30.28,5.030933458968224,3726149.0,16.66,0.5223408104196854,-0.1637255862526853,40.53521889209512,44.17316612182896
2114,2025,1.673,12.02,5.78,14.37,31.18,4.585716858830692,3805519.0,16.66,2.320007235890022,0.0166123686148049,48.99161884787334,59.55921208683164
2115,2020,19.1201,13.57,6.58,23.7,12.61,-19.189415809206665,4725135.0,42.45,14.9629104235009,0.3046102018294446,51.017384359909,57.70863855102143
2115,2021,3.2443,8.26,4.02,14.06,13.88,12.226442287111334,5166635.0,42.74,18.65709134970593,0.0496078827555034,49.87358064830973,55.471374450114965
2115,2022,-22.1638,4.96,2.28,7.57,10.99,43.489530496966914,4865994.0,37.58,-7.608535035611902,-0.4777539352399725,38.08151383601776,57.31705683644213
2115,2023,3.2147,4.35,1.76,5.77,7.31,-2.692737445831914,4730916.0,36.01,-4.65319029464788,0.0842271364052978,40.54624353771058,31.83111133094575
2115,2024,12.4099,5.09,2.05,6.78,10.32,4.844879305832377,4936905.0,33.79,7.2420722877323636,0.2159977240789388,46.62645667267992,41.6281403809608
2115,2025,-15.928,3.94,1.58,5.08,8.55,2.838938932245646,4641302.0,30.18,-9.86198540059699,-0.4509867858254001,39.81414021576325,25.72638355148024
2201,2020,52.5176,1.79,2.8,7.94,-1.48,-5.749168749255797,301322746.0,78.47,7.087253412237857,0.436518500960525,48.42173539210322,84.66184185086895
2201,2021,-8.3933,2.6,4.82,11.42,9.14,55.28974865571755,323862779.0,78.17,-1.8856436317800769,0.1480552670756199,44.73471687340078,51.94384876967387
2201,2022,53.5411,-0.24,-4.8,-1.66,13.11,8.821335188730327,360431614.0,79.88,50.75001134964656,0.7648287340768055,51.43657128666347,51.11224974268009
2201,2023,23.7958,2.4,4.63,10.53,10.46,30.89932622082485,387743826.0,77.11,87.22911064169566,0.3839525190921418,43.100233675219485,54.08604297959138
2201,2024,-30.4518,1.91,3.78,7.58,8.47,11.989408944511805,377815350.0,75.09,30.213827341165025,-0.6571317064374532,41.05116978066053,36.94107288618147
2201,2025,-32.0859,1.09,0.93,3.82,8.16,22.401456510103817,366946552.0,74.41,-11.472756842501628,-1.1140914696494713,41.15779833144015,44.45540742142013
2204,2020,29.4124,6.7,6.01,8.06,5.75,2.3670162016246583,54597693.0,16.28,-44.69150625202411,0.3322529981051505,53.5130014337067,77.07179374460608
2204,2021,39.2169,8.07,7.67,9.57,6.55,5.80286122680605,54735114.0,15.37,-23.12735487642083,0.6631496435081217,51.61509685900314,46.452902219586
2204,2022,-10.4039,-14.72,-14.22,-18.46,6.57,-35.964448210662034,48489639.0,25.66,-31.152694729026297,-0.2409957839819228,49.98506552307003,51.009519276536686
2204,2023,129.062,12.0,10.36,15.68,6.88,0.903306685006628,50364456.0,21.58,57.80535391274813,1.5292311384208648,52.02350966029619,46.51982708701218
2204,2024,-26.2215,8.13,7.34,10.48,4.39,9.273442602033914,53620944.0,23.66,16.28843829730092,-0.702461916358268,44.97207728138196,61.2610324845379
2204,2025,-20.4127,6.0,5.47,7.71,3.54,5.175759622267358,54041212.0,22.74,-7.424229259314845,-0.5760499763892558,46.297561683245725,43.45933290467925
2206,2020,75.7251,5.24,2.41,13.11,4.81,-10.466793995537255,44018077.0,63.5,-54.04239354717689,0.9295560201293894,56.47910822142404,67.11312825705001
2206,2021,-20.6171,4.69,2.3,11.95,5.34,-5.751626139088255,46531218.0,63.85,-63.51528793847309,-0.3882561606614222,45.35675192162452,75.99823233545419
2206,2022,29.6767,7.07,3.93,18.56,6.72,-15.186468360891936,57077274.0,64.53,-52.651159882448574,0.5517273859039228,52.19619986472112,36.46929908795026
2206,2023,115.7981,11.7,7.95,29.2,9.48,8.258987114591672,62777914.0,59.55,2.247858438066647,1.296743111763274,49.068152126240285,50.53990977984779
2206,2024,0.5587,8.36,6.02,19.02,8.92,-2.432216332832311,68257149.0,58.12,2.9043956731069795,0.0062929957636865,44.65582071138783,48.56452314733208
2206,2025,-6.775,6.5,5.78,13.87,8.7,-0.6345513807073443,97138190.0,56.45,-4.020508972675549,-0.2311051779144168,46.58335051451933,55.25927036220134
2207,2020,-4.031,6.6,25.36,20.73,9.98,-1.3983860556806054,290490532.0,71.12,-4.488011740443362,-0.0150010495071359,47.872585682144845,57.32507115044938
2207,2021,-1.7633,6.59,29.68,21.93,10.81,-5.913998497116411,349612784.0,72.98,-6.145876183084883,-0.0275529811864838,53.47427690024811,52.860450621840414
2207,2022,-1.0097,-3.49,-35.39,-19.2,-4.58,-6.54564244543802,406561137.0,82.89,-7.114690716753522,0.0244228024557089,54.66549693115986,39.08965603613451
2207,2023,23.3253,6.89,41.03,30.74,13.37,-17.3366608208508,485880350.0,79.33,14.551525218017805,0.3013183312042224,48.09078070109486,60.92082681194023
2207,2024,-9.9656,5.96,36.74,22.33,13.56,4.267117914208561,510559572.0,77.65,3.2366003969894384,-0.2010653011094468,47.24116318246863,62.52436541668265
2207,2025,-8.0024,5.49,33.93,18.89,13.27,-0.7357898798285458,521024955.0,76.25,-5.018182973663106,-0.0316696017631043,50.220881499875176,28.89008677932041
2208,2020,5.959,-4.2,-3.38,-27.91,-7.54,11.417089898420842,37247566.0,86.55,24.41391342274562,0.00053368074057,44.35631578909612,56.15852267531922
2208,2021,-9.5759,0.22,0.02,0.1,-0.02,1.844847427523476,43721511.0,69.66,15.036528186675405,-0.1386570565261602,38.68711653254695,68.7042544729802
